depth,latitude,longitude,time,so
0.494025,-32.5,115.58334,2022-06-01 00:00:00,35.661972
0.494025,-32.5,115.58334,2022-06-01 06:00:00,35.664
0.494025,-32.5,115.58334,2022-06-01 12:00:00,35.66118
0.494025,-32.5,115.58334,2022-06-01 18:00:00,35.658966
0.494025,-32.5,115.58334,2022-06-02 00:00:00,35.655895
0.494025,-32.5,115.58334,2022-06-02 06:00:00,35.65569
0.494025,-32.5,115.58334,2022-06-02 12:00:00,35.65685
0.494025,-32.5,115.58334,2022-06-02 18:00:00,35.653297
0.494025,-32.5,115.58334,2022-06-03 00:00:00,35.64516
0.494025,-32.5,115.58334,2022-06-03 06:00:00,35.6342
0.494025,-32.5,115.58334,2022-06-03 12:00:00,35.627277
0.494025,-32.5,115.58334,2022-06-03 18:00:00,35.620193
0.494025,-32.5,115.58334,2022-06-04 00:00:00,35.611786
0.494025,-32.5,115.58334,2022-06-04 06:00:00,35.603584
0.494025,-32.5,115.58334,2022-06-04 12:00:00,35.593212
0.494025,-32.5,115.58334,2022-06-04 18:00:00,35.595627
0.494025,-32.5,115.58334,2022-06-05 00:00:00,35.593727
0.494025,-32.5,115.58334,2022-06-05 06:00:00,35.588707
0.494025,-32.5,115.58334,2022-06-05 12:00:00,35.591984
0.494025,-32.5,115.58334,2022-06-05 18:00:00,35.59204
0.494025,-32.5,115.58334,2022-06-06 00:00:00,35.59214
0.494025,-32.5,115.58334,2022-06-06 06:00:00,35.59048
0.494025,-32.5,115.58334,2022-06-06 12:00:00,35.59044
0.494025,-32.5,115.58334,2022-06-06 18:00:00,35.59246
0.494025,-32.5,115.58334,2022-06-07 00:00:00,35.590973
0.494025,-32.5,115.58334,2022-06-07 06:00:00,35.59029
0.494025,-32.5,115.58334,2022-06-07 12:00:00,35.590633
0.494025,-32.5,115.58334,2022-06-07 18:00:00,35.59076
0.494025,-32.5,115.58334,2022-06-08 00:00:00,35.590454
0.494025,-32.5,115.58334,2022-06-08 06:00:00,35.58931
0.494025,-32.5,115.58334,2022-06-08 12:00:00,35.57186
0.494025,-32.5,115.58334,2022-06-08 18:00:00,35.56207
0.494025,-32.5,115.58334,2022-06-09 00:00:00,35.56266
0.494025,-32.5,115.58334,2022-06-09 06:00:00,35.546867
0.494025,-32.5,115.58334,2022-06-09 12:00:00,35.542202
0.494025,-32.5,115.58334,2022-06-09 18:00:00,35.532837
0.494025,-32.5,115.58334,2022-06-10 00:00:00,35.525436
0.494025,-32.5,115.58334,2022-06-10 06:00:00,35.511345
0.494025,-32.5,115.58334,2022-06-10 12:00:00,35.513046
0.494025,-32.5,115.58334,2022-06-10 18:00:00,35.450867
0.494025,-32.5,115.58334,2022-06-11 00:00:00,35.391567
0.494025,-32.5,115.58334,2022-06-11 06:00:00,35.4197
0.494025,-32.5,115.58334,2022-06-11 12:00:00,35.42137
0.494025,-32.5,115.58334,2022-06-11 18:00:00,35.41899
0.494025,-32.5,115.58334,2022-06-12 00:00:00,35.41312
0.494025,-32.5,115.58334,2022-06-12 06:00:00,35.39477
0.494025,-32.5,115.58334,2022-06-12 12:00:00,35.392723
0.494025,-32.5,115.58334,2022-06-12 18:00:00,35.38885
0.494025,-32.5,115.58334,2022-06-13 00:00:00,35.382904
0.494025,-32.5,115.58334,2022-06-13 06:00:00,35.37713
0.494025,-32.5,115.58334,2022-06-13 12:00:00,35.37201
0.494025,-32.5,115.58334,2022-06-13 18:00:00,35.36699
0.494025,-32.5,115.58334,2022-06-14 00:00:00,35.362724
0.494025,-32.5,115.58334,2022-06-14 06:00:00,35.36142
0.494025,-32.5,115.58334,2022-06-14 12:00:00,35.3623
0.494025,-32.5,115.58334,2022-06-14 18:00:00,35.361885
0.494025,-32.5,115.58334,2022-06-15 00:00:00,35.360836
0.494025,-32.5,115.58334,2022-06-15 06:00:00,35.35398
0.494025,-32.5,115.58334,2022-06-15 12:00:00,35.35399
0.494025,-32.5,115.58334,2022-06-15 18:00:00,35.35359
0.494025,-32.5,115.58334,2022-06-16 00:00:00,35.353043
0.494025,-32.5,115.58334,2022-06-16 06:00:00,35.35148
0.494025,-32.5,115.58334,2022-06-16 12:00:00,35.349995
0.494025,-32.5,115.58334,2022-06-16 18:00:00,35.347145
0.494025,-32.5,115.58334,2022-06-17 00:00:00,35.345703
0.494025,-32.5,115.58334,2022-06-17 06:00:00,35.338013
0.494025,-32.5,115.58334,2022-06-17 12:00:00,35.32202
0.494025,-32.5,115.58334,2022-06-17 18:00:00,35.323864
0.494025,-32.5,115.58334,2022-06-18 00:00:00,35.321712
0.494025,-32.5,115.58334,2022-06-18 06:00:00,35.317383
0.494025,-32.5,115.58334,2022-06-18 12:00:00,35.3149
0.494025,-32.5,115.58334,2022-06-18 18:00:00,35.308537
0.494025,-32.5,115.58334,2022-06-19 00:00:00,35.307755
0.494025,-32.5,115.58334,2022-06-19 06:00:00,35.3079
0.494025,-32.5,115.58334,2022-06-19 12:00:00,35.307674
0.494025,-32.5,115.58334,2022-06-19 18:00:00,35.307125
0.494025,-32.5,115.58334,2022-06-20 00:00:00,35.3053
0.494025,-32.5,115.58334,2022-06-20 06:00:00,35.304993
0.494025,-32.5,115.58334,2022-06-20 12:00:00,35.303787
0.494025,-32.5,115.58334,2022-06-20 18:00:00,35.303543
0.494025,-32.5,115.58334,2022-06-21 00:00:00,35.301125
0.494025,-32.5,115.58334,2022-06-21 06:00:00,35.301506
0.494025,-32.5,115.58334,2022-06-21 12:00:00,35.30276
0.494025,-32.5,115.58334,2022-06-21 18:00:00,35.30299
0.494025,-32.5,115.58334,2022-06-22 00:00:00,35.29441
0.494025,-32.5,115.58334,2022-06-22 06:00:00,35.29663
0.494025,-32.5,115.58334,2022-06-22 12:00:00,35.297348
0.494025,-32.5,115.58334,2022-06-22 18:00:00,35.29815
0.494025,-32.5,115.58334,2022-06-23 00:00:00,35.282078
0.494025,-32.5,115.58334,2022-06-23 06:00:00,35.267666
0.494025,-32.5,115.58334,2022-06-23 12:00:00,35.279224
0.494025,-32.5,115.58334,2022-06-23 18:00:00,35.28073
0.494025,-32.5,115.58334,2022-06-24 00:00:00,35.282845
0.494025,-32.5,115.58334,2022-06-24 06:00:00,35.2859
0.494025,-32.5,115.58334,2022-06-24 12:00:00,35.286434
0.494025,-32.5,115.58334,2022-06-24 18:00:00,35.288418
0.494025,-32.5,115.58334,2022-06-25 00:00:00,35.28996
0.494025,-32.5,115.58334,2022-06-25 06:00:00,35.2936
0.494025,-32.5,115.58334,2022-06-25 12:00:00,35.293015
0.494025,-32.5,115.58334,2022-06-25 18:00:00,35.29537
0.494025,-32.5,115.58334,2022-06-26 00:00:00,35.29878
0.494025,-32.5,115.58334,2022-06-26 06:00:00,35.30187
0.494025,-32.5,115.58334,2022-06-26 12:00:00,35.30288
0.494025,-32.5,115.58334,2022-06-26 18:00:00,35.303577
0.494025,-32.5,115.58334,2022-06-27 00:00:00,35.303864
0.494025,-32.5,115.58334,2022-06-27 06:00:00,35.304398
0.494025,-32.5,115.58334,2022-06-27 12:00:00,35.30472
0.494025,-32.5,115.58334,2022-06-27 18:00:00,35.306137
0.494025,-32.5,115.58334,2022-06-28 00:00:00,35.30723
0.494025,-32.5,115.58334,2022-06-28 06:00:00,35.30896
0.494025,-32.5,115.58334,2022-06-28 12:00:00,35.310852
0.494025,-32.5,115.58334,2022-06-28 18:00:00,35.313244
0.494025,-32.5,115.58334,2022-06-29 00:00:00,35.31645
0.494025,-32.5,115.58334,2022-06-29 06:00:00,35.317894
0.494025,-32.5,115.58334,2022-06-29 12:00:00,35.319042
0.494025,-32.5,115.58334,2022-06-29 18:00:00,35.3205
0.494025,-32.5,115.58334,2022-06-30 00:00:00,35.32166
0.494025,-32.5,115.58334,2022-06-30 06:00:00,35.32343
0.494025,-32.5,115.58334,2022-06-30 12:00:00,35.323685
0.494025,-32.5,115.58334,2022-06-30 18:00:00,35.32522
0.494025,-32.5,115.58334,2022-07-01 00:00:00,35.326443
0.494025,-32.5,115.58334,2022-07-01 06:00:00,35.327335
0.494025,-32.5,115.58334,2022-07-01 12:00:00,35.326
0.494025,-32.5,115.58334,2022-07-01 18:00:00,35.326347
0.494025,-32.5,115.58334,2022-07-02 00:00:00,35.32712
