ocean_time,s_rho,temp,salt
2023-01-01 12:00:00,-0.025,21.784044625622105,36.0632185586332
2023-01-02 12:00:00,-0.025,21.88531797279623,36.09631725927093
2023-01-03 12:00:00,-0.025,21.94847911103583,36.09546869721334
2023-01-04 12:00:00,-0.025,22.06803209425525,36.102316018422194
2023-01-05 12:00:00,-0.025,22.457145418534992,36.120460818031084
2023-01-06 12:00:00,-0.025,22.230645780176122,36.10395464705996
2023-01-07 12:00:00,-0.025,21.746857592241277,36.042266138857876
2023-01-08 12:00:00,-0.025,21.909511091424697,36.07478132186022
2023-01-09 12:00:00,-0.025,22.246718757206693,36.10328051303171
2023-01-10 12:00:00,-0.025,22.417555786581563,36.10137818291127
2023-01-11 12:00:00,-0.025,22.317732111789642,36.104303089132
2023-01-12 12:00:00,-0.025,22.301431256470025,36.10200483340804
2023-01-13 12:00:00,-0.025,22.0786168494982,36.05664434427562
2023-01-14 12:00:00,-0.025,21.938177691536538,36.052104240860295
2023-01-15 12:00:00,-0.025,22.052210766003203,36.064909219411845
2023-01-16 12:00:00,-0.025,21.573532573674314,36.05071935839532
2023-01-17 12:00:00,-0.025,21.353502259353032,36.0428940146807
2023-01-18 12:00:00,-0.025,20.625062540168617,35.96962574324395
2023-01-19 12:00:00,-0.025,21.249637705622767,36.017554681392944
2023-01-20 12:00:00,-0.025,21.708265997459506,35.92709577585998
2023-01-21 12:00:00,-0.025,22.12296361974381,35.92998003261158
2023-01-22 12:00:00,-0.025,22.128421257193427,35.94980480056721
2023-01-23 12:00:00,-0.025,22.37157193686854,35.95310324075004
2023-01-24 12:00:00,-0.025,22.064133099041136,35.95714927196659
2023-01-25 12:00:00,-0.025,21.723523735780844,35.93611084360498
2023-01-26 12:00:00,-0.025,21.779245823736268,35.92846960217772
2023-01-27 12:00:00,-0.025,21.839379121497014,35.96782324248371
2023-01-28 12:00:00,-0.025,22.06030277503928,36.033731593830694
2023-01-29 12:00:00,-0.025,22.413128125166658,36.06451857599023
2023-01-30 12:00:00,-0.025,22.732232097972652,36.09792781521067
2023-01-31 12:00:00,-0.025,22.50126990550454,36.05240130575123
2023-02-01 12:00:00,-0.025,22.53012163744668,36.054655019395746
2023-02-02 12:00:00,-0.025,22.535115986482534,36.07270494110631
2023-02-03 12:00:00,-0.025,22.59645695905683,36.06583990476781
2023-02-04 12:00:00,-0.025,22.941653728031863,36.06065591687694
2023-02-05 12:00:00,-0.025,23.415571181775025,36.040790875222015
2023-02-06 12:00:00,-0.025,23.026214350264706,36.06463820536048
2023-02-07 12:00:00,-0.025,23.129542511064553,36.066146712673714
2023-02-08 12:00:00,-0.025,23.08326372196787,36.04894497052313
2023-02-09 12:00:00,-0.025,23.048168897925567,36.02995579039041
2023-02-10 12:00:00,-0.025,22.92882335633281,36.00483919017054
2023-02-11 12:00:00,-0.025,23.01616159686657,36.04521643565484
2023-02-12 12:00:00,-0.025,23.06606921650941,36.10612756125938
2023-02-13 12:00:00,-0.025,23.15295538597011,36.1217396650266
2023-02-14 12:00:00,-0.025,22.844488523152712,36.10233248369082
2023-02-15 12:00:00,-0.025,22.850912862763437,36.09903182146484
2023-02-16 12:00:00,-0.025,22.847684152170224,36.132056259216334
2023-02-17 12:00:00,-0.025,22.90191257478793,36.153586486362194
2023-02-18 12:00:00,-0.025,22.894585127339933,36.12481266938383
2023-02-19 12:00:00,-0.025,22.703196710178215,36.0370112732265
2023-02-20 12:00:00,-0.025,23.022888675664372,36.09765082206887
2023-02-21 12:00:00,-0.025,23.17655214908479,36.08520161943862
