ocean_time,temp,salt,s_rho,lat,lon,spatial_ref
2023-01-01 12:00:00,21.862083128095865,36.04306600934994,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-02 12:00:00,21.781864374082776,36.058478098882695,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-03 12:00:00,22.04049907896101,36.0985196367507,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-04 12:00:00,22.171874159880538,36.11578917042845,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-05 12:00:00,22.58671369421427,36.1292557658989,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-06 12:00:00,22.273557305805333,36.071006755711096,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-07 12:00:00,22.007321507398046,36.108727138822715,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-08 12:00:00,21.762631404024585,36.0321288494094,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-09 12:00:00,22.166009864089553,36.07639452029388,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-10 12:00:00,22.39375460946976,36.10883163699394,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-11 12:00:00,22.398902222966566,36.1167321566297,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-12 12:00:00,22.45398195603004,36.113815507436335,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-13 12:00:00,22.20960606495684,36.067235745003366,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-14 12:00:00,21.51177288878448,35.970322678672055,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-15 12:00:00,21.75171630661432,36.00683093835239,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-16 12:00:00,21.579862661626358,36.01023372295593,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-17 12:00:00,20.971582735736888,35.95893371453552,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-18 12:00:00,20.810122759665113,35.96659147125803,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-19 12:00:00,21.27397442013391,35.9947431553527,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-20 12:00:00,21.955183071992742,35.91424229388781,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-21 12:00:00,22.007748399660734,35.9472082036607,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-22 12:00:00,22.39583042897603,36.01628291993842,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-23 12:00:00,22.545070279557923,36.0036576865402,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-24 12:00:00,22.324685767368532,35.98078258667535,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-25 12:00:00,21.853767106379365,35.943078030082624,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-26 12:00:00,21.74953337112921,35.93037246044844,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-27 12:00:00,21.54476081503948,35.913119124189556,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-28 12:00:00,21.54530514869252,35.93889026360237,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-29 12:00:00,22.023223627515566,36.01061208960079,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-30 12:00:00,22.58173466003506,36.057331783125974,-0.025,-31.53613710391992,115.55790116279069,0
2023-01-31 12:00:00,22.474564762974698,36.04086743062673,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-01 12:00:00,22.50866850143934,36.041077243508866,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-02 12:00:00,22.58235437132972,36.04870695397074,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-03 12:00:00,22.821342461703942,36.069487936444325,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-04 12:00:00,23.049680380792637,36.04715782051341,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-05 12:00:00,23.00355136294374,36.022571388589384,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-06 12:00:00,22.992165965948313,36.03975663005254,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-07 12:00:00,23.196882174872236,36.04783914187797,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-08 12:00:00,23.17020143456176,36.054579369784655,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-09 12:00:00,23.21043552529181,36.060906145880864,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-10 12:00:00,23.135708742307845,36.04258287662988,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-11 12:00:00,22.830468173310578,36.01293219212318,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-12 12:00:00,23.00627884762097,36.0421078456571,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-13 12:00:00,23.282060716423665,36.12516714519033,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-14 12:00:00,23.068783962444872,36.13725371143294,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-15 12:00:00,22.98462471039463,36.124155785102,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-16 12:00:00,22.97835588122419,36.13594530305965,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-17 12:00:00,22.985634950694685,36.1542535880804,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-18 12:00:00,22.988670895585855,36.15794942111123,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-19 12:00:00,22.979030290354835,36.142076673709084,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-20 12:00:00,22.912635501226042,36.030818940655124,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-21 12:00:00,23.09080112097232,36.011431398641236,-0.025,-31.53613710391992,115.55790116279069,0
2023-02-22 12:00:00,23.06020636861747,36.00999904973562,-0.025,-31.53613710391992,115.55790116279069,0
