ocean_time,s_rho,temp,salt
2023-01-01 12:00:00,-0.025,21.039056514972252,35.93496464906012
2023-01-02 12:00:00,-0.025,20.951347701469025,35.945628413371374
2023-01-03 12:00:00,-0.025,21.060926783130903,35.93333408554405
2023-01-04 12:00:00,-0.025,21.11574093764042,35.91532251617778
2023-01-05 12:00:00,-0.025,21.586226062717383,35.925884712819986
2023-01-06 12:00:00,-0.025,21.31312359546172,35.95253005034097
2023-01-07 12:00:00,-0.025,21.165479491355917,35.96495665998212
2023-01-08 12:00:00,-0.025,21.155444625782014,35.933158191637105
2023-01-09 12:00:00,-0.025,21.243127675305928,35.928941464732965
2023-01-10 12:00:00,-0.025,21.335812322410632,35.90537998860894
2023-01-11 12:00:00,-0.025,21.330295305604775,35.92578074588973
2023-01-12 12:00:00,-0.025,21.441979525919965,35.93207318337176
2023-01-13 12:00:00,-0.025,21.468826570589627,35.91439955573011
2023-01-14 12:00:00,-0.025,21.256569801680204,35.93231805535489
2023-01-15 12:00:00,-0.025,21.2702495707072,35.927716305692066
2023-01-16 12:00:00,-0.025,21.24191603593316,35.94998955028106
2023-01-17 12:00:00,-0.025,21.035224204710005,35.9047675852703
2023-01-18 12:00:00,-0.025,20.896012183404153,35.941319491110015
2023-01-19 12:00:00,-0.025,21.14137971020722,35.96820161693703
2023-01-20 12:00:00,-0.025,21.791141898181174,35.95113915523401
2023-01-21 12:00:00,-0.025,21.9902259239206,35.93968331201625
2023-01-22 12:00:00,-0.025,22.09325608886974,35.96507597092432
2023-01-23 12:00:00,-0.025,22.257556650087288,35.99610330026808
2023-01-24 12:00:00,-0.025,21.853112018957017,35.974020906211344
2023-01-25 12:00:00,-0.025,21.592488424686195,35.96307695206291
2023-01-26 12:00:00,-0.025,21.648849404218083,35.944240328249684
2023-01-27 12:00:00,-0.025,21.596034030392662,35.935014585558186
2023-01-28 12:00:00,-0.025,21.399945283427044,35.928204395692674
2023-01-29 12:00:00,-0.025,21.5041399217221,35.92115539823137
2023-01-30 12:00:00,-0.025,21.819540254252907,35.938206901856034
2023-01-31 12:00:00,-0.025,21.72969626377293,35.9537710596985
2023-02-01 12:00:00,-0.025,21.959845496941664,35.99118129931405
2023-02-02 12:00:00,-0.025,21.937486415513813,36.014339856343206
2023-02-03 12:00:00,-0.025,22.103011783283605,35.998215748804625
2023-02-04 12:00:00,-0.025,22.505209625973013,35.97721201990318
2023-02-05 12:00:00,-0.025,22.591298560635575,35.99115041844492
2023-02-06 12:00:00,-0.025,22.23080255658629,35.9920152934747
2023-02-07 12:00:00,-0.025,22.314067215122737,35.99466363209309
2023-02-08 12:00:00,-0.025,22.316014792143267,36.00881822750416
2023-02-09 12:00:00,-0.025,22.291967090277513,35.98693953420342
2023-02-10 12:00:00,-0.025,22.240903251064772,35.981995766302376
2023-02-11 12:00:00,-0.025,22.0736861245022,35.97382978378019
2023-02-12 12:00:00,-0.025,22.016633352100182,35.98966575127816
2023-02-13 12:00:00,-0.025,22.12671834738511,35.99491806268576
2023-02-14 12:00:00,-0.025,21.98510725238153,36.00890384617096
2023-02-15 12:00:00,-0.025,22.047138930474585,35.9811320018195
2023-02-16 12:00:00,-0.025,22.086301570119552,35.98325613962293
2023-02-17 12:00:00,-0.025,22.147543161377772,36.000734320959225
2023-02-18 12:00:00,-0.025,22.230880907311352,36.03587839909338
2023-02-19 12:00:00,-0.025,22.203508280703588,36.01903893088865
2023-02-20 12:00:00,-0.025,22.207821757187105,36.005850261435
2023-02-21 12:00:00,-0.025,22.412837683127666,36.01558399004843
2023-02-22 12:00:00,-0.025,22.320895653194142,36.02159207376654
2023-02-23 12:00:00,-0.025,21.96617648501747,35.97789059279179
2023-02-24 12:00:00,-0.025,21.785048268637684,35.99130039937326
2023-02-25 12:00:00,-0.025,21.804894319712858,35.98411051285539
2023-02-26 12:00:00,-0.025,22.092488503336735,36.0079119662082
2023-02-27 12:00:00,-0.025,22.258814111714848,36.03170931858407
2023-02-28 12:00:00,-0.025,22.500133655539344,36.03171124264979
2023-03-01 12:00:00,-0.025,22.574196653714896,36.029282060965244
2023-03-02 12:00:00,-0.025,22.3494946211505,36.02806639073621
2023-03-03 12:00:00,-0.025,22.464846999056014,36.02721340362258
2023-03-04 12:00:00,-0.025,22.357464924470488,36.04453092076598
2023-03-05 12:00:00,-0.025,22.21729058515223,36.04489563829896
2023-03-06 12:00:00,-0.025,22.08935036124926,36.05365188187616
2023-03-07 12:00:00,-0.025,22.091970416620686,36.06261795009921
2023-03-08 12:00:00,-0.025,22.01455439314166,36.066879591025696
2023-03-09 12:00:00,-0.025,22.202762061898465,36.07591241515444
2023-03-10 12:00:00,-0.025,22.09306897708367,36.06272725666482
2023-03-11 12:00:00,-0.025,22.176837731641136,36.06010742792256
2023-03-12 12:00:00,-0.025,22.274655908357914,36.024576395744134
2023-03-13 12:00:00,-0.025,22.292351496461738,35.97872381834023
2023-03-14 12:00:00,-0.025,22.503674357480204,35.99604528742917
