time,latitude,longitude,pic
2003-01-16 00:00:00,-32.187504,115.35417,1.5e-05
2003-02-16 00:00:00,-32.187504,115.35417,1.4e-05
2003-03-16 00:00:00,-32.187504,115.35417,1.3e-05
2003-04-16 00:00:00,-32.187504,115.35417,1.3e-05
2003-05-16 00:00:00,-32.187504,115.35417,0.000477
2003-06-16 00:00:00,-32.187504,115.35417,1.6e-05
2003-07-16 00:00:00,-32.187504,115.35417,9.6e-05
2003-08-16 00:00:00,-32.187504,115.35417,9.9e-05
2003-09-16 00:00:00,-32.187504,115.35417,4.5e-05
2003-10-16 00:00:00,-32.187504,115.35417,1.3e-05
2003-11-16 00:00:00,-32.187504,115.35417,1.3e-05
2003-12-16 00:00:00,-32.187504,115.35417,9.5e-05
2004-01-16 00:00:00,-32.187504,115.35417,1.2e-05
2004-02-16 00:00:00,-32.187504,115.35417,1.2e-05
2004-03-16 00:00:00,-32.187504,115.35417,1.5e-05
2004-04-16 00:00:00,-32.187504,115.35417,1.3e-05
2004-05-16 00:00:00,-32.187504,115.35417,1.8e-05
2004-06-16 00:00:00,-32.187504,115.35417,3.4e-05
2004-07-16 00:00:00,-32.187504,115.35417,2.7e-05
2004-08-16 00:00:00,-32.187504,115.35417,0.000249
2004-09-16 00:00:00,-32.187504,115.35417,3.2e-05
2004-10-16 00:00:00,-32.187504,115.35417,3.8e-05
2004-11-16 00:00:00,-32.187504,115.35417,1.3e-05
2004-12-16 00:00:00,-32.187504,115.35417,1.2e-05
2005-01-16 00:00:00,-32.187504,115.35417,3e-05
2005-02-16 00:00:00,-32.187504,115.35417,1.2e-05
2005-03-16 00:00:00,-32.187504,115.35417,1.2e-05
2005-04-16 00:00:00,-32.187504,115.35417,2.1e-05
2005-05-16 00:00:00,-32.187504,115.35417,1.4e-05
2005-06-16 00:00:00,-32.187504,115.35417,0.00011
2005-07-16 00:00:00,-32.187504,115.35417,4.9e-05
2005-08-16 00:00:00,-32.187504,115.35417,0.000148
2005-09-16 00:00:00,-32.187504,115.35417,3.5e-05
2005-10-16 00:00:00,-32.187504,115.35417,6.6e-05
2005-11-16 00:00:00,-32.187504,115.35417,1.3e-05
2005-12-16 00:00:00,-32.187504,115.35417,1.6e-05
2006-01-16 00:00:00,-32.187504,115.35417,1.7e-05
2006-02-16 00:00:00,-32.187504,115.35417,1.2e-05
2006-03-16 00:00:00,-32.187504,115.35417,2.1e-05
2006-04-16 00:00:00,-32.187504,115.35417,2.6e-05
2006-05-16 00:00:00,-32.187504,115.35417,1.3e-05
2006-06-16 00:00:00,-32.187504,115.35417,1.4e-05
2006-07-16 00:00:00,-32.187504,115.35417,6.5e-05
2006-08-16 00:00:00,-32.187504,115.35417,0.000243
2006-09-16 00:00:00,-32.187504,115.35417,5.7e-05
2006-10-16 00:00:00,-32.187504,115.35417,8e-05
2006-11-16 00:00:00,-32.187504,115.35417,1.3e-05
2006-12-16 00:00:00,-32.187504,115.35417,3.2e-05
2007-01-16 00:00:00,-32.187504,115.35417,3e-05
2007-02-16 00:00:00,-32.187504,115.35417,1.2e-05
2007-03-16 00:00:00,-32.187504,115.35417,1.6e-05
2007-04-16 00:00:00,-32.187504,115.35417,1.3e-05
2007-05-16 00:00:00,-32.187504,115.35417,3.5e-05
2007-06-16 00:00:00,-32.187504,115.35417,2.3e-05
2007-07-16 00:00:00,-32.187504,115.35417,6.7e-05
2007-08-16 00:00:00,-32.187504,115.35417,0.000632
2007-09-16 00:00:00,-32.187504,115.35417,0.000109
2007-10-16 00:00:00,-32.187504,115.35417,1.3e-05
2007-11-16 00:00:00,-32.187504,115.35417,1.2e-05
2007-12-16 00:00:00,-32.187504,115.35417,1.9e-05
2008-01-16 00:00:00,-32.187504,115.35417,1.2e-05
2008-02-16 00:00:00,-32.187504,115.35417,1.6e-05
2008-03-16 00:00:00,-32.187504,115.35417,1.3e-05
2008-04-16 00:00:00,-32.187504,115.35417,1.3e-05
2008-05-16 00:00:00,-32.187504,115.35417,3.2e-05
2008-06-16 00:00:00,-32.187504,115.35417,2.7e-05
2008-07-16 00:00:00,-32.187504,115.35417,1.3e-05
2008-08-16 00:00:00,-32.187504,115.35417,1.3e-05
2008-09-16 00:00:00,-32.187504,115.35417,7.5e-05
2008-10-16 00:00:00,-32.187504,115.35417,1.4e-05
2008-11-16 00:00:00,-32.187504,115.35417,1.9e-05
2008-12-16 00:00:00,-32.187504,115.35417,1.2e-05
2009-01-16 00:00:00,-32.187504,115.35417,1.2e-05
2009-02-16 00:00:00,-32.187504,115.35417,1.3e-05
2009-03-16 00:00:00,-32.187504,115.35417,1.3e-05
2009-04-16 00:00:00,-32.187504,115.35417,1.3e-05
2009-05-16 00:00:00,-32.187504,115.35417,1.3e-05
2009-06-16 00:00:00,-32.187504,115.35417,1.3e-05
2009-07-16 00:00:00,-32.187504,115.35417,0.000245
2009-08-16 00:00:00,-32.187504,115.35417,0.000221
2009-09-16 00:00:00,-32.187504,115.35417,0.000247
2009-10-16 00:00:00,-32.187504,115.35417,1.6e-05
2009-11-16 00:00:00,-32.187504,115.35417,3.3e-05
2009-12-16 00:00:00,-32.187504,115.35417,1.6e-05
2010-01-16 00:00:00,-32.187504,115.35417,1.4e-05
2010-02-16 00:00:00,-32.187504,115.35417,1.3e-05
2010-03-16 00:00:00,-32.187504,115.35417,1.3e-05
2010-04-16 00:00:00,-32.187504,115.35417,1.4e-05
