time,latitude,longitude,pic
2003-01-16 00:00:00,-31.85417,115.47917,1.6e-05
2003-02-16 00:00:00,-31.85417,115.47917,1.3e-05
2003-03-16 00:00:00,-31.85417,115.47917,1.3e-05
2003-04-16 00:00:00,-31.85417,115.47917,3.5e-05
2003-05-16 00:00:00,-31.85417,115.47917,8.2e-05
2003-06-16 00:00:00,-31.85417,115.47917,7e-05
2003-07-16 00:00:00,-31.85417,115.47917,0.000512
2003-08-16 00:00:00,-31.85417,115.47917,0.000289
2003-09-16 00:00:00,-31.85417,115.47917,0.000399
2003-10-16 00:00:00,-31.85417,115.47917,6.8e-05
2003-11-16 00:00:00,-31.85417,115.47917,2.1e-05
2003-12-16 00:00:00,-31.85417,115.47917,6.3e-05
2004-01-16 00:00:00,-31.85417,115.47917,5.5e-05
2004-02-16 00:00:00,-31.85417,115.47917,1.2e-05
2004-03-16 00:00:00,-31.85417,115.47917,2e-05
2004-04-16 00:00:00,-31.85417,115.47917,2.3e-05
2004-05-16 00:00:00,-31.85417,115.47917,5e-05
2004-06-16 00:00:00,-31.85417,115.47917,0.000538
2004-07-16 00:00:00,-31.85417,115.47917,0.000118
2004-08-16 00:00:00,-31.85417,115.47917,0.000442
2004-09-16 00:00:00,-31.85417,115.47917,0.000241
2004-10-16 00:00:00,-31.85417,115.47917,3.9e-05
2004-11-16 00:00:00,-31.85417,115.47917,1.3e-05
2004-12-16 00:00:00,-31.85417,115.47917,1.3e-05
2005-01-16 00:00:00,-31.85417,115.47917,3.1e-05
2005-02-16 00:00:00,-31.85417,115.47917,1.2e-05
2005-03-16 00:00:00,-31.85417,115.47917,
2005-04-16 00:00:00,-31.85417,115.47917,2.7e-05
2005-05-16 00:00:00,-31.85417,115.47917,8.6e-05
2005-06-16 00:00:00,-31.85417,115.47917,0.000408
2005-07-16 00:00:00,-31.85417,115.47917,0.000339
2005-08-16 00:00:00,-31.85417,115.47917,0.000148
2005-09-16 00:00:00,-31.85417,115.47917,0.000674
2005-10-16 00:00:00,-31.85417,115.47917,0.000168
2005-11-16 00:00:00,-31.85417,115.47917,6.3e-05
2005-12-16 00:00:00,-31.85417,115.47917,2.8e-05
2006-01-16 00:00:00,-31.85417,115.47917,1.4e-05
2006-02-16 00:00:00,-31.85417,115.47917,1.5e-05
2006-03-16 00:00:00,-31.85417,115.47917,1.3e-05
2006-04-16 00:00:00,-31.85417,115.47917,1.6e-05
2006-05-16 00:00:00,-31.85417,115.47917,3.6e-05
2006-06-16 00:00:00,-31.85417,115.47917,9.7e-05
2006-07-16 00:00:00,-31.85417,115.47917,0.000131
2006-08-16 00:00:00,-31.85417,115.47917,0.000548
2006-09-16 00:00:00,-31.85417,115.47917,0.000243
2006-10-16 00:00:00,-31.85417,115.47917,0.000215
2006-11-16 00:00:00,-31.85417,115.47917,2.1e-05
2006-12-16 00:00:00,-31.85417,115.47917,1.4e-05
2007-01-16 00:00:00,-31.85417,115.47917,3.2e-05
2007-02-16 00:00:00,-31.85417,115.47917,1.7e-05
2007-03-16 00:00:00,-31.85417,115.47917,1.3e-05
2007-04-16 00:00:00,-31.85417,115.47917,9e-05
2007-05-16 00:00:00,-31.85417,115.47917,0.000109
2007-06-16 00:00:00,-31.85417,115.47917,1.4e-05
2007-07-16 00:00:00,-31.85417,115.47917,0.000395
2007-08-16 00:00:00,-31.85417,115.47917,0.000494
2007-09-16 00:00:00,-31.85417,115.47917,0.000469
2007-10-16 00:00:00,-31.85417,115.47917,8.7e-05
2007-11-16 00:00:00,-31.85417,115.47917,2.4e-05
2007-12-16 00:00:00,-31.85417,115.47917,2.7e-05
2008-01-16 00:00:00,-31.85417,115.47917,1.6e-05
2008-02-16 00:00:00,-31.85417,115.47917,1.3e-05
