time,latitude,longitude,pic
2003-01-16 00:00:00,-32.020836,115.35417,1.2e-05
2003-02-16 00:00:00,-32.020836,115.35417,1.3e-05
2003-03-16 00:00:00,-32.020836,115.35417,1.2e-05
2003-04-16 00:00:00,-32.020836,115.35417,1.3e-05
2003-05-16 00:00:00,-32.020836,115.35417,2.8e-05
2003-06-16 00:00:00,-32.020836,115.35417,1.3e-05
2003-07-16 00:00:00,-32.020836,115.35417,2.2e-05
2003-08-16 00:00:00,-32.020836,115.35417,4.3e-05
2003-09-16 00:00:00,-32.020836,115.35417,4.8e-05
2003-10-16 00:00:00,-32.020836,115.35417,1.2e-05
2003-11-16 00:00:00,-32.020836,115.35417,1.2e-05
2003-12-16 00:00:00,-32.020836,115.35417,7.1e-05
2004-01-16 00:00:00,-32.020836,115.35417,1.2e-05
2004-02-16 00:00:00,-32.020836,115.35417,1.2e-05
2004-03-16 00:00:00,-32.020836,115.35417,2e-05
2004-04-16 00:00:00,-32.020836,115.35417,1.3e-05
2004-05-16 00:00:00,-32.020836,115.35417,2.2e-05
2004-06-16 00:00:00,-32.020836,115.35417,5.8e-05
2004-07-16 00:00:00,-32.020836,115.35417,2.9e-05
2004-08-16 00:00:00,-32.020836,115.35417,0.000133
2004-09-16 00:00:00,-32.020836,115.35417,1.3e-05
2004-10-16 00:00:00,-32.020836,115.35417,0.000105
2004-11-16 00:00:00,-32.020836,115.35417,1.2e-05
2004-12-16 00:00:00,-32.020836,115.35417,1.3e-05
2005-01-16 00:00:00,-32.020836,115.35417,1.6e-05
2005-02-16 00:00:00,-32.020836,115.35417,1.3e-05
2005-03-16 00:00:00,-32.020836,115.35417,1.2e-05
2005-04-16 00:00:00,-32.020836,115.35417,2.3e-05
2005-05-16 00:00:00,-32.020836,115.35417,1.7e-05
2005-06-16 00:00:00,-32.020836,115.35417,0.000425
2005-07-16 00:00:00,-32.020836,115.35417,5.2e-05
2005-08-16 00:00:00,-32.020836,115.35417,2.9e-05
2005-09-16 00:00:00,-32.020836,115.35417,6.9e-05
2005-10-16 00:00:00,-32.020836,115.35417,6.4e-05
2005-11-16 00:00:00,-32.020836,115.35417,1.6e-05
