time,latitude,longitude,pic
2003-01-16 00:00:00,-32.187504,115.52084,2.2e-05
2003-02-16 00:00:00,-32.187504,115.52084,6.2e-05
2003-03-16 00:00:00,-32.187504,115.52084,3.7e-05
2003-04-16 00:00:00,-32.187504,115.52084,4.7e-05
2003-05-16 00:00:00,-32.187504,115.52084,5.4e-05
2003-06-16 00:00:00,-32.187504,115.52084,4.6e-05
2003-07-16 00:00:00,-32.187504,115.52084,0.000105
2003-08-16 00:00:00,-32.187504,115.52084,0.000145
2003-09-16 00:00:00,-32.187504,115.52084,0.000227
2003-10-16 00:00:00,-32.187504,115.52084,1.3e-05
2003-11-16 00:00:00,-32.187504,115.52084,2.1e-05
2003-12-16 00:00:00,-32.187504,115.52084,0.000229
2004-01-16 00:00:00,-32.187504,115.52084,3e-05
2004-02-16 00:00:00,-32.187504,115.52084,2e-05
2004-03-16 00:00:00,-32.187504,115.52084,4.6e-05
2004-04-16 00:00:00,-32.187504,115.52084,4.7e-05
2004-05-16 00:00:00,-32.187504,115.52084,0.000159
2004-06-16 00:00:00,-32.187504,115.52084,0.000547
2004-07-16 00:00:00,-32.187504,115.52084,0.000135
2004-08-16 00:00:00,-32.187504,115.52084,0.000722
2004-09-16 00:00:00,-32.187504,115.52084,0.00021
2004-10-16 00:00:00,-32.187504,115.52084,9.3e-05
2004-11-16 00:00:00,-32.187504,115.52084,1.6e-05
2004-12-16 00:00:00,-32.187504,115.52084,1.8e-05
2005-01-16 00:00:00,-32.187504,115.52084,4.1e-05
2005-02-16 00:00:00,-32.187504,115.52084,1.3e-05
2005-03-16 00:00:00,-32.187504,115.52084,1.3e-05
2005-04-16 00:00:00,-32.187504,115.52084,6.5e-05
2005-05-16 00:00:00,-32.187504,115.52084,1.9e-05
2005-06-16 00:00:00,-32.187504,115.52084,0.000247
2005-07-16 00:00:00,-32.187504,115.52084,0.000233
2005-08-16 00:00:00,-32.187504,115.52084,0.000279
2005-09-16 00:00:00,-32.187504,115.52084,0.000556
2005-10-16 00:00:00,-32.187504,115.52084,0.000266
2005-11-16 00:00:00,-32.187504,115.52084,4.3e-05
2005-12-16 00:00:00,-32.187504,115.52084,8.4e-05
2006-01-16 00:00:00,-32.187504,115.52084,3.5e-05
2006-02-16 00:00:00,-32.187504,115.52084,1.2e-05
2006-03-16 00:00:00,-32.187504,115.52084,1.5e-05
2006-04-16 00:00:00,-32.187504,115.52084,1.8e-05
2006-05-16 00:00:00,-32.187504,115.52084,1.3e-05
2006-06-16 00:00:00,-32.187504,115.52084,1.6e-05
2006-07-16 00:00:00,-32.187504,115.52084,0.000124
2006-08-16 00:00:00,-32.187504,115.52084,0.000346
2006-09-16 00:00:00,-32.187504,115.52084,0.000362
2006-10-16 00:00:00,-32.187504,115.52084,0.000367
2006-11-16 00:00:00,-32.187504,115.52084,1.2e-05
2006-12-16 00:00:00,-32.187504,115.52084,3e-05
2007-01-16 00:00:00,-32.187504,115.52084,1.2e-05
2007-02-16 00:00:00,-32.187504,115.52084,1.3e-05
2007-03-16 00:00:00,-32.187504,115.52084,2.6e-05
2007-04-16 00:00:00,-32.187504,115.52084,2.9e-05
2007-05-16 00:00:00,-32.187504,115.52084,1.5e-05
2007-06-16 00:00:00,-32.187504,115.52084,2.4e-05
2007-07-16 00:00:00,-32.187504,115.52084,0.000397
2007-08-16 00:00:00,-32.187504,115.52084,0.000899
2007-09-16 00:00:00,-32.187504,115.52084,0.000373
2007-10-16 00:00:00,-32.187504,115.52084,3.2e-05
2007-11-16 00:00:00,-32.187504,115.52084,1.4e-05
2007-12-16 00:00:00,-32.187504,115.52084,3.1e-05
2008-01-16 00:00:00,-32.187504,115.52084,1.2e-05
2008-02-16 00:00:00,-32.187504,115.52084,3.2e-05
2008-03-16 00:00:00,-32.187504,115.52084,1.4e-05
2008-04-16 00:00:00,-32.187504,115.52084,3.3e-05
2008-05-16 00:00:00,-32.187504,115.52084,0.000124
2008-06-16 00:00:00,-32.187504,115.52084,0.000153
2008-07-16 00:00:00,-32.187504,115.52084,0.000184
2008-08-16 00:00:00,-32.187504,115.52084,0.000137
2008-09-16 00:00:00,-32.187504,115.52084,9.7e-05
2008-10-16 00:00:00,-32.187504,115.52084,4.8e-05
2008-11-16 00:00:00,-32.187504,115.52084,0.000114
2008-12-16 00:00:00,-32.187504,115.52084,2.2e-05
2009-01-16 00:00:00,-32.187504,115.52084,2.2e-05
2009-02-16 00:00:00,-32.187504,115.52084,1.3e-05
2009-03-16 00:00:00,-32.187504,115.52084,1.9e-05
2009-04-16 00:00:00,-32.187504,115.52084,1.5e-05
2009-05-16 00:00:00,-32.187504,115.52084,2.8e-05
2009-06-16 00:00:00,-32.187504,115.52084,1.3e-05
2009-07-16 00:00:00,-32.187504,115.52084,0.00046
2009-08-16 00:00:00,-32.187504,115.52084,0.000195
2009-09-16 00:00:00,-32.187504,115.52084,0.000565
2009-10-16 00:00:00,-32.187504,115.52084,6.2e-05
2009-11-16 00:00:00,-32.187504,115.52084,5.4e-05
2009-12-16 00:00:00,-32.187504,115.52084,2.1e-05
2010-01-16 00:00:00,-32.187504,115.52084,1.2e-05
2010-02-16 00:00:00,-32.187504,115.52084,2.8e-05
2010-03-16 00:00:00,-32.187504,115.52084,1.3e-05
2010-04-16 00:00:00,-32.187504,115.52084,2.2e-05
2010-05-16 00:00:00,-32.187504,115.52084,5.1e-05
2010-06-16 00:00:00,-32.187504,115.52084,1.7e-05
2010-07-16 00:00:00,-32.187504,115.52084,0.000212
2010-08-16 00:00:00,-32.187504,115.52084,1.6e-05
2010-09-16 00:00:00,-32.187504,115.52084,4.7e-05
2010-10-16 00:00:00,-32.187504,115.52084,4.3e-05
2010-11-16 00:00:00,-32.187504,115.52084,1.7e-05
2010-12-16 00:00:00,-32.187504,115.52084,2.9e-05
2011-01-16 00:00:00,-32.187504,115.52084,3.3e-05
2011-02-16 00:00:00,-32.187504,115.52084,1.6e-05
