time,latitude,longitude,pic
2003-01-16 00:00:00,-32.35417,115.43751,2.6e-05
2003-02-16 00:00:00,-32.35417,115.43751,3.5e-05
2003-03-16 00:00:00,-32.35417,115.43751,2.3e-05
2003-04-16 00:00:00,-32.35417,115.43751,3.6e-05
2003-05-16 00:00:00,-32.35417,115.43751,5.2e-05
2003-06-16 00:00:00,-32.35417,115.43751,2.3e-05
2003-07-16 00:00:00,-32.35417,115.43751,0.000256
2003-08-16 00:00:00,-32.35417,115.43751,0.000384
2003-09-16 00:00:00,-32.35417,115.43751,9.6e-05
2003-10-16 00:00:00,-32.35417,115.43751,1.6e-05
2003-11-16 00:00:00,-32.35417,115.43751,1.7e-05
2003-12-16 00:00:00,-32.35417,115.43751,0.000131
2004-01-16 00:00:00,-32.35417,115.43751,2.9e-05
2004-02-16 00:00:00,-32.35417,115.43751,1.2e-05
2004-03-16 00:00:00,-32.35417,115.43751,4.9e-05
2004-04-16 00:00:00,-32.35417,115.43751,3.8e-05
2004-05-16 00:00:00,-32.35417,115.43751,5.3e-05
2004-06-16 00:00:00,-32.35417,115.43751,0.000581
2004-07-16 00:00:00,-32.35417,115.43751,0.000175
2004-08-16 00:00:00,-32.35417,115.43751,0.000896
2004-09-16 00:00:00,-32.35417,115.43751,0.000118
2004-10-16 00:00:00,-32.35417,115.43751,5.2e-05
2004-11-16 00:00:00,-32.35417,115.43751,1.2e-05
2004-12-16 00:00:00,-32.35417,115.43751,1.5e-05
2005-01-16 00:00:00,-32.35417,115.43751,3.9e-05
2005-02-16 00:00:00,-32.35417,115.43751,1.3e-05
2005-03-16 00:00:00,-32.35417,115.43751,1.3e-05
2005-04-16 00:00:00,-32.35417,115.43751,5.1e-05
2005-05-16 00:00:00,-32.35417,115.43751,2.2e-05
2005-06-16 00:00:00,-32.35417,115.43751,0.000264
2005-07-16 00:00:00,-32.35417,115.43751,0.000302
2005-08-16 00:00:00,-32.35417,115.43751,0.000261
2005-09-16 00:00:00,-32.35417,115.43751,0.000357
2005-10-16 00:00:00,-32.35417,115.43751,0.000122
2005-11-16 00:00:00,-32.35417,115.43751,3.9e-05
2005-12-16 00:00:00,-32.35417,115.43751,3.8e-05
2006-01-16 00:00:00,-32.35417,115.43751,2.3e-05
2006-02-16 00:00:00,-32.35417,115.43751,1.2e-05
2006-03-16 00:00:00,-32.35417,115.43751,1.8e-05
2006-04-16 00:00:00,-32.35417,115.43751,1.8e-05
2006-05-16 00:00:00,-32.35417,115.43751,1.4e-05
2006-06-16 00:00:00,-32.35417,115.43751,1.5e-05
2006-07-16 00:00:00,-32.35417,115.43751,0.000174
2006-08-16 00:00:00,-32.35417,115.43751,0.000428
2006-09-16 00:00:00,-32.35417,115.43751,0.000229
2006-10-16 00:00:00,-32.35417,115.43751,0.000105
2006-11-16 00:00:00,-32.35417,115.43751,1.2e-05
2006-12-16 00:00:00,-32.35417,115.43751,3.4e-05
2007-01-16 00:00:00,-32.35417,115.43751,1.6e-05
2007-02-16 00:00:00,-32.35417,115.43751,1.3e-05
2007-03-16 00:00:00,-32.35417,115.43751,1.6e-05
2007-04-16 00:00:00,-32.35417,115.43751,2.6e-05
2007-05-16 00:00:00,-32.35417,115.43751,0.000112
2007-06-16 00:00:00,-32.35417,115.43751,4.5e-05
2007-07-16 00:00:00,-32.35417,115.43751,0.000195
2007-08-16 00:00:00,-32.35417,115.43751,0.001052
2007-09-16 00:00:00,-32.35417,115.43751,0.000194
2007-10-16 00:00:00,-32.35417,115.43751,9.8e-05
2007-11-16 00:00:00,-32.35417,115.43751,1.4e-05
2007-12-16 00:00:00,-32.35417,115.43751,4e-05
2008-01-16 00:00:00,-32.35417,115.43751,1.3e-05
2008-02-16 00:00:00,-32.35417,115.43751,6.1e-05
2008-03-16 00:00:00,-32.35417,115.43751,1.4e-05
2008-04-16 00:00:00,-32.35417,115.43751,6.9e-05
2008-05-16 00:00:00,-32.35417,115.43751,2.3e-05
2008-06-16 00:00:00,-32.35417,115.43751,8.4e-05
2008-07-16 00:00:00,-32.35417,115.43751,0.000144
2008-08-16 00:00:00,-32.35417,115.43751,5.5e-05
2008-09-16 00:00:00,-32.35417,115.43751,7.6e-05
2008-10-16 00:00:00,-32.35417,115.43751,1.3e-05
2008-11-16 00:00:00,-32.35417,115.43751,5.8e-05
2008-12-16 00:00:00,-32.35417,115.43751,2.2e-05
2009-01-16 00:00:00,-32.35417,115.43751,1.2e-05
2009-02-16 00:00:00,-32.35417,115.43751,1.2e-05
2009-03-16 00:00:00,-32.35417,115.43751,1.7e-05
2009-04-16 00:00:00,-32.35417,115.43751,1.4e-05
2009-05-16 00:00:00,-32.35417,115.43751,1.4e-05
2009-06-16 00:00:00,-32.35417,115.43751,4.4e-05
2009-07-16 00:00:00,-32.35417,115.43751,0.000679
2009-08-16 00:00:00,-32.35417,115.43751,5.8e-05
2009-09-16 00:00:00,-32.35417,115.43751,0.000888
2009-10-16 00:00:00,-32.35417,115.43751,4.1e-05
2009-11-16 00:00:00,-32.35417,115.43751,5.3e-05
2009-12-16 00:00:00,-32.35417,115.43751,2.1e-05
2010-01-16 00:00:00,-32.35417,115.43751,1.2e-05
