time,latitude,longitude,pic
2003-01-16 00:00:00,-32.437504,115.68751,0.00277
2003-02-16 00:00:00,-32.437504,115.68751,0.002787
2003-03-16 00:00:00,-32.437504,115.68751,0.002187
2003-04-16 00:00:00,-32.437504,115.68751,0.003203
2003-05-16 00:00:00,-32.437504,115.68751,0.002698
2003-06-16 00:00:00,-32.437504,115.68751,0.002542
2003-07-16 00:00:00,-32.437504,115.68751,0.002111
2003-08-16 00:00:00,-32.437504,115.68751,0.004521
2003-09-16 00:00:00,-32.437504,115.68751,
2003-10-16 00:00:00,-32.437504,115.68751,
2003-11-16 00:00:00,-32.437504,115.68751,0.003018
2003-12-16 00:00:00,-32.437504,115.68751,0.003476
2004-01-16 00:00:00,-32.437504,115.68751,0.003048
2004-02-16 00:00:00,-32.437504,115.68751,0.002025
2004-03-16 00:00:00,-32.437504,115.68751,0.002423
2004-04-16 00:00:00,-32.437504,115.68751,0.002493
2004-05-16 00:00:00,-32.437504,115.68751,0.002733
2004-06-16 00:00:00,-32.437504,115.68751,0.004101
2004-07-16 00:00:00,-32.437504,115.68751,0.002625
2004-08-16 00:00:00,-32.437504,115.68751,0.005118
2004-09-16 00:00:00,-32.437504,115.68751,0.001296
2004-10-16 00:00:00,-32.437504,115.68751,0.003442
2004-11-16 00:00:00,-32.437504,115.68751,0.003264
2004-12-16 00:00:00,-32.437504,115.68751,0.003361
2005-01-16 00:00:00,-32.437504,115.68751,0.003193
2005-02-16 00:00:00,-32.437504,115.68751,0.002437
2005-03-16 00:00:00,-32.437504,115.68751,0.002302
2005-04-16 00:00:00,-32.437504,115.68751,0.002132
2005-05-16 00:00:00,-32.437504,115.68751,0.002386
2005-06-16 00:00:00,-32.437504,115.68751,0.004407
2005-07-16 00:00:00,-32.437504,115.68751,0.003128
2005-08-16 00:00:00,-32.437504,115.68751,0.002425
2005-09-16 00:00:00,-32.437504,115.68751,0.00556
2005-10-16 00:00:00,-32.437504,115.68751,0.003796
2005-11-16 00:00:00,-32.437504,115.68751,0.004414
2005-12-16 00:00:00,-32.437504,115.68751,0.003911
2006-01-16 00:00:00,-32.437504,115.68751,0.003008
2006-02-16 00:00:00,-32.437504,115.68751,0.002818
2006-03-16 00:00:00,-32.437504,115.68751,0.002846
2006-04-16 00:00:00,-32.437504,115.68751,0.002369
2006-05-16 00:00:00,-32.437504,115.68751,0.002254
2006-06-16 00:00:00,-32.437504,115.68751,0.002017
2006-07-16 00:00:00,-32.437504,115.68751,0.003306
2006-08-16 00:00:00,-32.437504,115.68751,0.004513
2006-09-16 00:00:00,-32.437504,115.68751,0.004027
2006-10-16 00:00:00,-32.437504,115.68751,0.004658
2006-11-16 00:00:00,-32.437504,115.68751,0.003048
2006-12-16 00:00:00,-32.437504,115.68751,0.002898
2007-01-16 00:00:00,-32.437504,115.68751,0.002255
2007-02-16 00:00:00,-32.437504,115.68751,0.002713
2007-03-16 00:00:00,-32.437504,115.68751,0.002647
2007-04-16 00:00:00,-32.437504,115.68751,0.003444
2007-05-16 00:00:00,-32.437504,115.68751,0.004076
2007-06-16 00:00:00,-32.437504,115.68751,0.002615
2007-07-16 00:00:00,-32.437504,115.68751,0.002988
2007-08-16 00:00:00,-32.437504,115.68751,0.006923
2007-09-16 00:00:00,-32.437504,115.68751,0.004281
2007-10-16 00:00:00,-32.437504,115.68751,0.003419
2007-11-16 00:00:00,-32.437504,115.68751,0.003508
2007-12-16 00:00:00,-32.437504,115.68751,0.002754
2008-01-16 00:00:00,-32.437504,115.68751,0.002789
2008-02-16 00:00:00,-32.437504,115.68751,0.002082
2008-03-16 00:00:00,-32.437504,115.68751,0.001717
