time,latitude,longitude,pic
2003-01-16 00:00:00,-31.937504,115.68751,0.000695
2003-02-16 00:00:00,-31.937504,115.68751,0.000787
2003-03-16 00:00:00,-31.937504,115.68751,0.000341
2003-04-16 00:00:00,-31.937504,115.68751,0.000277
2003-05-16 00:00:00,-31.937504,115.68751,0.000876
2003-06-16 00:00:00,-31.937504,115.68751,0.000258
2003-07-16 00:00:00,-31.937504,115.68751,0.0017
2003-08-16 00:00:00,-31.937504,115.68751,0.000917
2003-09-16 00:00:00,-31.937504,115.68751,0.002219
2003-10-16 00:00:00,-31.937504,115.68751,0.001193
2003-11-16 00:00:00,-31.937504,115.68751,0.000544
2003-12-16 00:00:00,-31.937504,115.68751,0.001053
2004-01-16 00:00:00,-31.937504,115.68751,0.000941
2004-02-16 00:00:00,-31.937504,115.68751,0.000341
2004-03-16 00:00:00,-31.937504,115.68751,0.000596
2004-04-16 00:00:00,-31.937504,115.68751,0.000478
2004-05-16 00:00:00,-31.937504,115.68751,0.001433
2004-06-16 00:00:00,-31.937504,115.68751,0.00107
2004-07-16 00:00:00,-31.937504,115.68751,0.001278
2004-08-16 00:00:00,-31.937504,115.68751,0.001806
2004-09-16 00:00:00,-31.937504,115.68751,0.00142
2004-10-16 00:00:00,-31.937504,115.68751,0.002518
2004-11-16 00:00:00,-31.937504,115.68751,0.000943
2004-12-16 00:00:00,-31.937504,115.68751,0.000577
2005-01-16 00:00:00,-31.937504,115.68751,0.000837
2005-02-16 00:00:00,-31.937504,115.68751,0.000211
2005-03-16 00:00:00,-31.937504,115.68751,0.000303
2005-04-16 00:00:00,-31.937504,115.68751,0.000501
2005-05-16 00:00:00,-31.937504,115.68751,0.001653
2005-06-16 00:00:00,-31.937504,115.68751,0.000374
2005-07-16 00:00:00,-31.937504,115.68751,0.000495
2005-08-16 00:00:00,-31.937504,115.68751,0.000416
2005-09-16 00:00:00,-31.937504,115.68751,0.002462
2005-10-16 00:00:00,-31.937504,115.68751,0.002258
2005-11-16 00:00:00,-31.937504,115.68751,0.00099
2005-12-16 00:00:00,-31.937504,115.68751,0.001142
2006-01-16 00:00:00,-31.937504,115.68751,0.000657
2006-02-16 00:00:00,-31.937504,115.68751,0.000515
2006-03-16 00:00:00,-31.937504,115.68751,0.000338
2006-04-16 00:00:00,-31.937504,115.68751,0.000279
2006-05-16 00:00:00,-31.937504,115.68751,0.000155
2006-06-16 00:00:00,-31.937504,115.68751,0.000184
2006-07-16 00:00:00,-31.937504,115.68751,0.000748
2006-08-16 00:00:00,-31.937504,115.68751,0.002535
2006-09-16 00:00:00,-31.937504,115.68751,0.002101
2006-10-16 00:00:00,-31.937504,115.68751,0.002725
2006-11-16 00:00:00,-31.937504,115.68751,0.000389
2006-12-16 00:00:00,-31.937504,115.68751,0.000505
2007-01-16 00:00:00,-31.937504,115.68751,0.000553
2007-02-16 00:00:00,-31.937504,115.68751,0.000741
2007-03-16 00:00:00,-31.937504,115.68751,0.000313
2007-04-16 00:00:00,-31.937504,115.68751,0.000826
2007-05-16 00:00:00,-31.937504,115.68751,0.000879
2007-06-16 00:00:00,-31.937504,115.68751,0.000245
2007-07-16 00:00:00,-31.937504,115.68751,0.00162
2007-08-16 00:00:00,-31.937504,115.68751,0.002318
2007-09-16 00:00:00,-31.937504,115.68751,0.002027
2007-10-16 00:00:00,-31.937504,115.68751,0.000702
2007-11-16 00:00:00,-31.937504,115.68751,0.000649
2007-12-16 00:00:00,-31.937504,115.68751,0.000662
2008-01-16 00:00:00,-31.937504,115.68751,0.000394
2008-02-16 00:00:00,-31.937504,115.68751,8.4e-05
2008-03-16 00:00:00,-31.937504,115.68751,0.000228
2008-04-16 00:00:00,-31.937504,115.68751,0.000977
2008-05-16 00:00:00,-31.937504,115.68751,0.000336
2008-06-16 00:00:00,-31.937504,115.68751,0.000171
2008-07-16 00:00:00,-31.937504,115.68751,0.00012
2008-08-16 00:00:00,-31.937504,115.68751,0.000606
2008-09-16 00:00:00,-31.937504,115.68751,0.000634
2008-10-16 00:00:00,-31.937504,115.68751,0.001061
2008-11-16 00:00:00,-31.937504,115.68751,0.000792
2008-12-16 00:00:00,-31.937504,115.68751,0.000516
2009-01-16 00:00:00,-31.937504,115.68751,0.000572
2009-02-16 00:00:00,-31.937504,115.68751,0.000343
2009-03-16 00:00:00,-31.937504,115.68751,0.000246
2009-04-16 00:00:00,-31.937504,115.68751,0.000208
2009-05-16 00:00:00,-31.937504,115.68751,0.000137
2009-06-16 00:00:00,-31.937504,115.68751,0.00028
2009-07-16 00:00:00,-31.937504,115.68751,0.001878
2009-08-16 00:00:00,-31.937504,115.68751,0.002732
2009-09-16 00:00:00,-31.937504,115.68751,0.002328
2009-10-16 00:00:00,-31.937504,115.68751,0.00125
2009-11-16 00:00:00,-31.937504,115.68751,0.000534
2009-12-16 00:00:00,-31.937504,115.68751,0.000611
2010-01-16 00:00:00,-31.937504,115.68751,0.000697
2010-02-16 00:00:00,-31.937504,115.68751,0.000681
2010-03-16 00:00:00,-31.937504,115.68751,0.001431
2010-04-16 00:00:00,-31.937504,115.68751,0.001148
2010-05-16 00:00:00,-31.937504,115.68751,0.001666
2010-06-16 00:00:00,-31.937504,115.68751,0.000675
2010-07-16 00:00:00,-31.937504,115.68751,0.001274
2010-08-16 00:00:00,-31.937504,115.68751,0.000839
2010-09-16 00:00:00,-31.937504,115.68751,0.001723
2010-10-16 00:00:00,-31.937504,115.68751,0.001926
2010-11-16 00:00:00,-31.937504,115.68751,0.001039
2010-12-16 00:00:00,-31.937504,115.68751,0.000586
2011-01-16 00:00:00,-31.937504,115.68751,0.000451
2011-02-16 00:00:00,-31.937504,115.68751,0.000389
2011-03-16 00:00:00,-31.937504,115.68751,0.000693
2011-04-16 00:00:00,-31.937504,115.68751,0.000482
2011-05-16 00:00:00,-31.937504,115.68751,0.000969
2011-06-16 00:00:00,-31.937504,115.68751,0.0008
2011-07-16 00:00:00,-31.937504,115.68751,0.000307
2011-08-16 00:00:00,-31.937504,115.68751,0.002025
2011-09-16 00:00:00,-31.937504,115.68751,0.00289
2011-10-16 00:00:00,-31.937504,115.68751,0.002079
2011-11-16 00:00:00,-31.937504,115.68751,0.001298
2011-12-16 00:00:00,-31.937504,115.68751,0.000408
2012-01-16 00:00:00,-31.937504,115.68751,0.000781
2012-02-16 00:00:00,-31.937504,115.68751,0.000476
2012-03-16 00:00:00,-31.937504,115.68751,0.000349
2012-04-16 00:00:00,-31.937504,115.68751,0.001645
2012-05-16 00:00:00,-31.937504,115.68751,0.0004
2012-06-16 00:00:00,-31.937504,115.68751,0.000438
2012-07-16 00:00:00,-31.937504,115.68751,0.000863
2012-08-16 00:00:00,-31.937504,115.68751,0.001598
2012-09-16 00:00:00,-31.937504,115.68751,0.002082
2012-10-16 00:00:00,-31.937504,115.68751,0.001613
2012-11-16 00:00:00,-31.937504,115.68751,0.001275
2012-12-16 00:00:00,-31.937504,115.68751,0.002333
2013-01-16 00:00:00,-31.937504,115.68751,0.001619
2013-02-16 00:00:00,-31.937504,115.68751,0.00115
2013-03-16 00:00:00,-31.937504,115.68751,0.00053
2013-04-16 00:00:00,-31.937504,115.68751,0.000243
2013-05-16 00:00:00,-31.937504,115.68751,0.003145
2013-06-16 00:00:00,-31.937504,115.68751,0.000521
2013-07-16 00:00:00,-31.937504,115.68751,0.000372
2013-08-16 00:00:00,-31.937504,115.68751,0.001191
2013-09-16 00:00:00,-31.937504,115.68751,0.002471
2013-10-16 00:00:00,-31.937504,115.68751,0.001851
2013-11-16 00:00:00,-31.937504,115.68751,0.000691
2013-12-16 00:00:00,-31.937504,115.68751,0.001463
2014-01-16 00:00:00,-31.937504,115.68751,0.001332
2014-02-16 00:00:00,-31.937504,115.68751,0.000752
2014-03-16 00:00:00,-31.937504,115.68751,0.000607
2014-04-16 00:00:00,-31.937504,115.68751,0.001594
2014-05-16 00:00:00,-31.937504,115.68751,0.003619
2014-06-16 00:00:00,-31.937504,115.68751,0.001142
2014-07-16 00:00:00,-31.937504,115.68751,0.00225
2014-08-16 00:00:00,-31.937504,115.68751,0.001238
2014-09-16 00:00:00,-31.937504,115.68751,0.00121
2014-10-16 00:00:00,-31.937504,115.68751,0.000778
2014-11-16 00:00:00,-31.937504,115.68751,0.001178
2014-12-16 00:00:00,-31.937504,115.68751,0.0006
2015-01-16 00:00:00,-31.937504,115.68751,0.000496
2015-02-16 00:00:00,-31.937504,115.68751,0.000278
2015-03-16 00:00:00,-31.937504,115.68751,0.000194
2015-04-16 00:00:00,-31.937504,115.68751,0.000292
2015-05-16 00:00:00,-31.937504,115.68751,0.000478
2015-06-16 00:00:00,-31.937504,115.68751,0.001078
2015-07-16 00:00:00,-31.937504,115.68751,0.000456
2015-08-16 00:00:00,-31.937504,115.68751,0.000518
2015-09-16 00:00:00,-31.937504,115.68751,0.001196
2015-10-16 00:00:00,-31.937504,115.68751,0.000842
2015-11-16 00:00:00,-31.937504,115.68751,0.000736
2015-12-16 00:00:00,-31.937504,115.68751,0.000744
2016-01-16 00:00:00,-31.937504,115.68751,0.000214
2016-02-16 00:00:00,-31.937504,115.68751,0.000272
2016-03-16 00:00:00,-31.937504,115.68751,0.000182
2016-04-16 00:00:00,-31.937504,115.68751,8.2e-05
2016-05-16 00:00:00,-31.937504,115.68751,0.00178
2016-06-16 00:00:00,-31.937504,115.68751,0.001682
2016-07-16 00:00:00,-31.937504,115.68751,0.001514
2016-08-16 00:00:00,-31.937504,115.68751,0.001944
2016-09-16 00:00:00,-31.937504,115.68751,0.001978
2016-10-16 00:00:00,-31.937504,115.68751,0.001484
2016-11-16 00:00:00,-31.937504,115.68751,0.000744
2016-12-16 00:00:00,-31.937504,115.68751,0.000972
2017-01-16 00:00:00,-31.937504,115.68751,0.001006
2017-02-16 00:00:00,-31.937504,115.68751,0.000208
2017-03-16 00:00:00,-31.937504,115.68751,0.00104
2017-04-16 00:00:00,-31.937504,115.68751,0.000744
2017-05-16 00:00:00,-31.937504,115.68751,0.000852
2017-06-16 00:00:00,-31.937504,115.68751,0.0004
2017-07-16 00:00:00,-31.937504,115.68751,0.00085
2017-08-16 00:00:00,-31.937504,115.68751,0.002032
2017-09-16 00:00:00,-31.937504,115.68751,0.000848
2017-10-16 00:00:00,-31.937504,115.68751,0.001684
2017-11-16 00:00:00,-31.937504,115.68751,0.00065
2017-12-16 00:00:00,-31.937504,115.68751,0.000618
2018-01-16 00:00:00,-31.937504,115.68751,0.000696
2018-02-16 00:00:00,-31.937504,115.68751,0.00063
2018-03-16 00:00:00,-31.937504,115.68751,0.000184
2018-04-16 00:00:00,-31.937504,115.68751,0.000636
2018-05-16 00:00:00,-31.937504,115.68751,0.000702
2018-06-16 00:00:00,-31.937504,115.68751,0.002344
2018-07-16 00:00:00,-31.937504,115.68751,0.001522
2018-08-16 00:00:00,-31.937504,115.68751,0.001688
2018-09-16 00:00:00,-31.937504,115.68751,0.00069
2018-10-16 00:00:00,-31.937504,115.68751,0.000668
2018-11-16 00:00:00,-31.937504,115.68751,0.00097
2018-12-16 00:00:00,-31.937504,115.68751,0.000774
2019-01-16 00:00:00,-31.937504,115.68751,0.000952
2019-02-16 00:00:00,-31.937504,115.68751,0.000494
2019-03-16 00:00:00,-31.937504,115.68751,0.000284
2019-04-16 00:00:00,-31.937504,115.68751,0.001662
2019-05-16 00:00:00,-31.937504,115.68751,0.000864
2019-06-16 00:00:00,-31.937504,115.68751,0.000732
2019-07-16 00:00:00,-31.937504,115.68751,0.000604
2019-08-16 00:00:00,-31.937504,115.68751,0.00138
2019-09-16 00:00:00,-31.937504,115.68751,0.001336
2019-10-16 00:00:00,-31.937504,115.68751,0.002636
2019-11-16 00:00:00,-31.937504,115.68751,0.001764
2019-12-16 00:00:00,-31.937504,115.68751,0.000468
2020-01-16 00:00:00,-31.937504,115.68751,0.000752
2020-02-16 00:00:00,-31.937504,115.68751,4.2e-05
2020-03-16 00:00:00,-31.937504,115.68751,0.000142
2020-04-16 00:00:00,-31.937504,115.68751,0.000856
2020-05-16 00:00:00,-31.937504,115.68751,0.001072
2020-06-16 00:00:00,-31.937504,115.68751,0.000782
2020-07-16 00:00:00,-31.937504,115.68751,0.001062
2020-08-16 00:00:00,-31.937504,115.68751,0.0006
2020-09-16 00:00:00,-31.937504,115.68751,0.001202
2020-10-16 00:00:00,-31.937504,115.68751,0.002272
2020-11-16 00:00:00,-31.937504,115.68751,0.00116
2020-12-16 00:00:00,-31.937504,115.68751,0.000464
2021-01-16 00:00:00,-31.937504,115.68751,0.000246
2021-02-16 00:00:00,-31.937504,115.68751,0.000416
2021-03-16 00:00:00,-31.937504,115.68751,0.000144
2021-04-16 00:00:00,-31.937504,115.68751,0.000514
2021-05-16 00:00:00,-31.937504,115.68751,0.000602
2021-06-16 00:00:00,-31.937504,115.68751,0.000986
2021-07-16 00:00:00,-31.937504,115.68751,0.003606
2021-08-16 00:00:00,-31.937504,115.68751,0.00186
2021-09-16 00:00:00,-31.937504,115.68751,0.000976
2021-10-16 00:00:00,-31.937504,115.68751,0.001736
2021-11-16 00:00:00,-31.937504,115.68751,0.001834
2021-12-16 00:00:00,-31.937504,115.68751,0.000942
2022-01-16 00:00:00,-31.937504,115.68751,0.000474
2022-02-16 00:00:00,-31.937504,115.68751,0.000292
2022-03-16 00:00:00,-31.937504,115.68751,0.000204
2022-03-16 00:00:00,-31.937504,115.68751,0.000392
2022-04-16 00:00:00,-31.937504,115.68751,0.000274
2022-04-16 00:00:00,-31.937504,115.68751,0.000168
2022-05-16 00:00:00,-31.937504,115.68751,0.000606
2022-05-16 00:00:00,-31.937504,115.68751,0.001158
2022-06-16 00:00:00,-31.937504,115.68751,0.000558
2022-07-16 00:00:00,-31.937504,115.68751,0.000668
2022-08-16 00:00:00,-31.937504,115.68751,0.001758
2022-09-16 00:00:00,-31.937504,115.68751,0.001176
2022-10-16 00:00:00,-31.937504,115.68751,0.000786
2022-11-16 00:00:00,-31.937504,115.68751,0.001054
2022-12-16 00:00:00,-31.937504,115.68751,0.00066
2023-01-16 00:00:00,-31.937504,115.68751,0.000662
2023-02-16 00:00:00,-31.937504,115.68751,0.000272
2023-03-16 00:00:00,-31.937504,115.68751,0.000152
2023-04-16 00:00:00,-31.937504,115.68751,0.0006
2023-05-16 00:00:00,-31.937504,115.68751,0.0002
2023-06-16 00:00:00,-31.937504,115.68751,0.000886
2023-07-16 00:00:00,-31.937504,115.68751,0.001156
2023-08-16 00:00:00,-31.937504,115.68751,0.00078
2023-09-16 00:00:00,-31.937504,115.68751,0.002106
2023-10-16 00:00:00,-31.937504,115.68751,0.002302
2023-11-16 00:00:00,-31.937504,115.68751,0.000636
2023-12-16 00:00:00,-31.937504,115.68751,0.000838
2024-01-16 00:00:00,-31.937504,115.68751,0.000796
2024-02-16 00:00:00,-31.937504,115.68751,0.000656
2024-03-16 00:00:00,-31.937504,115.68751,0.000648
