time,latitude,longitude,pic
2003-01-16 00:00:00,-31.770838,115.64584,0.000594
2003-02-16 00:00:00,-31.770838,115.64584,0.000603
2003-03-16 00:00:00,-31.770838,115.64584,0.000211
2003-04-16 00:00:00,-31.770838,115.64584,0.000314
2003-05-16 00:00:00,-31.770838,115.64584,0.000287
2003-06-16 00:00:00,-31.770838,115.64584,0.000417
2003-07-16 00:00:00,-31.770838,115.64584,0.001856
2003-08-16 00:00:00,-31.770838,115.64584,0.001053
2003-09-16 00:00:00,-31.770838,115.64584,0.001506
2003-10-16 00:00:00,-31.770838,115.64584,0.000825
2003-11-16 00:00:00,-31.770838,115.64584,0.000288
2003-12-16 00:00:00,-31.770838,115.64584,0.000839
2004-01-16 00:00:00,-31.770838,115.64584,0.000506
2004-02-16 00:00:00,-31.770838,115.64584,0.000294
2004-03-16 00:00:00,-31.770838,115.64584,0.000292
2004-04-16 00:00:00,-31.770838,115.64584,0.000135
2004-05-16 00:00:00,-31.770838,115.64584,0.000853
2004-06-16 00:00:00,-31.770838,115.64584,0.001285
2004-07-16 00:00:00,-31.770838,115.64584,0.000637
2004-08-16 00:00:00,-31.770838,115.64584,0.001683
2004-09-16 00:00:00,-31.770838,115.64584,0.000969
2004-10-16 00:00:00,-31.770838,115.64584,0.00136
2004-11-16 00:00:00,-31.770838,115.64584,0.00071
2004-12-16 00:00:00,-31.770838,115.64584,0.000729
2005-01-16 00:00:00,-31.770838,115.64584,0.000583
2005-02-16 00:00:00,-31.770838,115.64584,0.000204
2005-03-16 00:00:00,-31.770838,115.64584,0.000231
2005-04-16 00:00:00,-31.770838,115.64584,0.00043
2005-05-16 00:00:00,-31.770838,115.64584,0.000184
2005-06-16 00:00:00,-31.770838,115.64584,0.000511
2005-07-16 00:00:00,-31.770838,115.64584,0.000834
2005-08-16 00:00:00,-31.770838,115.64584,0.000379
2005-09-16 00:00:00,-31.770838,115.64584,0.001193
2005-10-16 00:00:00,-31.770838,115.64584,0.001199
2005-11-16 00:00:00,-31.770838,115.64584,0.001075
2005-12-16 00:00:00,-31.770838,115.64584,0.001633
2006-01-16 00:00:00,-31.770838,115.64584,0.000528
2006-02-16 00:00:00,-31.770838,115.64584,0.00039
2006-03-16 00:00:00,-31.770838,115.64584,0.000494
2006-04-16 00:00:00,-31.770838,115.64584,0.000221
2006-05-16 00:00:00,-31.770838,115.64584,0.000145
2006-06-16 00:00:00,-31.770838,115.64584,0.000157
2006-07-16 00:00:00,-31.770838,115.64584,0.00066
2006-08-16 00:00:00,-31.770838,115.64584,0.001535
2006-09-16 00:00:00,-31.770838,115.64584,0.001333
2006-10-16 00:00:00,-31.770838,115.64584,0.002109
2006-11-16 00:00:00,-31.770838,115.64584,0.000334
2006-12-16 00:00:00,-31.770838,115.64584,0.000405
2007-01-16 00:00:00,-31.770838,115.64584,0.000414
2007-02-16 00:00:00,-31.770838,115.64584,0.000592
2007-03-16 00:00:00,-31.770838,115.64584,0.000232
2007-04-16 00:00:00,-31.770838,115.64584,0.000438
2007-05-16 00:00:00,-31.770838,115.64584,0.000614
