time,latitude,longitude,BBP,CDM
1997-09-04,-31.85417,115.47917,,
1997-09-05,-31.85417,115.47917,,
1997-09-06,-31.85417,115.47917,,
1997-09-07,-31.85417,115.47917,,
1997-09-08,-31.85417,115.47917,,
1997-09-09,-31.85417,115.47917,,
1997-09-10,-31.85417,115.47917,,
1997-09-11,-31.85417,115.47917,,
1997-09-12,-31.85417,115.47917,,
1997-09-13,-31.85417,115.47917,,
1997-09-14,-31.85417,115.47917,,
1997-09-15,-31.85417,115.47917,,
1997-09-16,-31.85417,115.47917,0.0009637578,0.015210935
1997-09-17,-31.85417,115.47917,,
1997-09-18,-31.85417,115.47917,,
1997-09-19,-31.85417,115.47917,,
1997-09-20,-31.85417,115.47917,0.002156432,0.007242238
1997-09-21,-31.85417,115.47917,,
1997-09-22,-31.85417,115.47917,0.0032493565,0.012568975
1997-09-23,-31.85417,115.47917,0.0025858695,0.014650904
1997-09-24,-31.85417,115.47917,0.005563861,0.013409983
1997-09-25,-31.85417,115.47917,,
1997-09-26,-31.85417,115.47917,,
1997-09-27,-31.85417,115.47917,,
1997-09-28,-31.85417,115.47917,,
1997-09-29,-31.85417,115.47917,,
1997-09-30,-31.85417,115.47917,,
1997-10-01,-31.85417,115.47917,,
1997-10-02,-31.85417,115.47917,,
1997-10-03,-31.85417,115.47917,0.0032410445,0.022657279
1997-10-04,-31.85417,115.47917,0.0018926369,0.029269882
1997-10-05,-31.85417,115.47917,0.002278661,0.029493826
1997-10-06,-31.85417,115.47917,,
1997-10-07,-31.85417,115.47917,0.011184741,0.022533702
1997-10-08,-31.85417,115.47917,,
1997-10-09,-31.85417,115.47917,,
1997-10-10,-31.85417,115.47917,0.009089156,0.018546108
1997-10-11,-31.85417,115.47917,,
1997-10-12,-31.85417,115.47917,0.004974538,0.017193034
1997-10-13,-31.85417,115.47917,,
1997-10-14,-31.85417,115.47917,,
1997-10-15,-31.85417,115.47917,,
1997-10-16,-31.85417,115.47917,,
1997-10-17,-31.85417,115.47917,,
1997-10-18,-31.85417,115.47917,,
1997-10-19,-31.85417,115.47917,,
1997-10-20,-31.85417,115.47917,,
1997-10-21,-31.85417,115.47917,0.00087446615,0.014774227
1997-10-22,-31.85417,115.47917,,
1997-10-23,-31.85417,115.47917,,
1997-10-24,-31.85417,115.47917,,
1997-10-25,-31.85417,115.47917,0.0018093993,0.012450588
1997-10-26,-31.85417,115.47917,0.002303011,0.011796264
1997-10-27,-31.85417,115.47917,,
1997-10-28,-31.85417,115.47917,0.0011195485,0.010126183
1997-10-29,-31.85417,115.47917,0.008269234,0.012355213
1997-10-30,-31.85417,115.47917,0.0014665433,0.019649934
1997-10-31,-31.85417,115.47917,,
1997-11-01,-31.85417,115.47917,0.0009493194,0.014814805
1997-11-02,-31.85417,115.47917,,
1997-11-03,-31.85417,115.47917,0.0022083316,0.018076789
1997-11-04,-31.85417,115.47917,,
1997-11-05,-31.85417,115.47917,,
1997-11-06,-31.85417,115.47917,0.0012027584,0.018629622
1997-11-07,-31.85417,115.47917,0.0014428424,0.009942938
1997-11-08,-31.85417,115.47917,0.0012483336,0.017758016
1997-11-09,-31.85417,115.47917,0.0016286672,0.022483304
1997-11-10,-31.85417,115.47917,0.0021879803,0.016459718
1997-11-11,-31.85417,115.47917,,
1997-11-12,-31.85417,115.47917,,
1997-11-13,-31.85417,115.47917,,
1997-11-14,-31.85417,115.47917,0.0021336293,0.016507162
1997-11-15,-31.85417,115.47917,,
1997-11-16,-31.85417,115.47917,0.0011695896,0.016696354
1997-11-17,-31.85417,115.47917,0.0012987131,0.020000005
1997-11-18,-31.85417,115.47917,0.0014590583,0.020396555
1997-11-19,-31.85417,115.47917,0.0016620249,0.01387189
1997-11-20,-31.85417,115.47917,0.0013436824,0.016240807
1997-11-21,-31.85417,115.47917,,
1997-11-22,-31.85417,115.47917,,
1997-11-23,-31.85417,115.47917,,
1997-11-24,-31.85417,115.47917,,
1997-11-25,-31.85417,115.47917,,
1997-11-26,-31.85417,115.47917,,
1997-11-27,-31.85417,115.47917,,
1997-11-28,-31.85417,115.47917,0.0011724684,0.009021199
1997-11-29,-31.85417,115.47917,,
1997-11-30,-31.85417,115.47917,0.0008659454,0.0065745455
1997-12-01,-31.85417,115.47917,0.00066203024,0.011950407
1997-12-02,-31.85417,115.47917,0.001795563,0.028128836
1997-12-03,-31.85417,115.47917,,
1997-12-04,-31.85417,115.47917,,
1997-12-05,-31.85417,115.47917,,
1997-12-06,-31.85417,115.47917,0.0015434619,0.017897166
1997-12-07,-31.85417,115.47917,,
1997-12-08,-31.85417,115.47917,0.00085979246,0.013970745
1997-12-09,-31.85417,115.47917,0.00082297926,0.012796264
1997-12-10,-31.85417,115.47917,0.001695967,0.013943067
1997-12-11,-31.85417,115.47917,0.0012227593,0.009698832
1997-12-12,-31.85417,115.47917,0.0015516015,0.010472532
1997-12-13,-31.85417,115.47917,0.001754563,0.012546578
1997-12-14,-31.85417,115.47917,,
1997-12-15,-31.85417,115.47917,,
1997-12-16,-31.85417,115.47917,,
1997-12-17,-31.85417,115.47917,0.0018729182,0.010737706
1997-12-18,-31.85417,115.47917,0.0005340975,0.009238247
1997-12-19,-31.85417,115.47917,,
1997-12-20,-31.85417,115.47917,0.0015593327,0.009833623
1997-12-21,-31.85417,115.47917,0.0010797447,0.0166985
1997-12-22,-31.85417,115.47917,0.0017232965,0.014712571
1997-12-23,-31.85417,115.47917,,
1997-12-24,-31.85417,115.47917,0.0027937898,0.012699826
1997-12-25,-31.85417,115.47917,,
1997-12-26,-31.85417,115.47917,0.0027863202,0.01610525
1997-12-27,-31.85417,115.47917,,
1997-12-28,-31.85417,115.47917,0.0024894804,0.012716273
1997-12-29,-31.85417,115.47917,0.00092386454,0.012395065
1997-12-30,-31.85417,115.47917,0.0017403464,0.029032271
1997-12-31,-31.85417,115.47917,0.0010045774,0.013231552
1998-01-01,-31.85417,115.47917,0.0016767402,0.0148664545
1998-01-02,-31.85417,115.47917,0.0011270118,0.014755814
1998-01-03,-31.85417,115.47917,,
1998-01-04,-31.85417,115.47917,0.0030629265,0.019020677
1998-01-05,-31.85417,115.47917,,
1998-01-06,-31.85417,115.47917,0.0010018048,0.01454182
1998-01-07,-31.85417,115.47917,,
1998-01-08,-31.85417,115.47917,0.0012164625,0.0139173195
1998-01-09,-31.85417,115.47917,0.00071870914,0.011521671
1998-01-10,-31.85417,115.47917,0.0009673969,0.015303727
1998-01-11,-31.85417,115.47917,0.0017521402,0.009706757
1998-01-12,-31.85417,115.47917,0.0008464078,0.014442613
1998-01-13,-31.85417,115.47917,0.0012760151,0.0073007173
1998-01-14,-31.85417,115.47917,,
1998-01-15,-31.85417,115.47917,0.0021583417,0.007347801
1998-01-16,-31.85417,115.47917,,
1998-01-17,-31.85417,115.47917,0.00047199006,0.011079059
1998-01-18,-31.85417,115.47917,,
1998-01-19,-31.85417,115.47917,0.0019277041,0.024921644
1998-01-20,-31.85417,115.47917,0.00092831155,0.015717188
1998-01-21,-31.85417,115.47917,0.012577421,0.02251458
1998-01-22,-31.85417,115.47917,0.0012466292,0.016936896
1998-01-23,-31.85417,115.47917,0.0035322763,0.018517757
1998-01-24,-31.85417,115.47917,0.0013213959,0.017232865
1998-01-25,-31.85417,115.47917,,
1998-01-26,-31.85417,115.47917,0.0010860345,0.014433983
1998-01-27,-31.85417,115.47917,,
1998-01-28,-31.85417,115.47917,0.00028727457,0.010068909
1998-01-29,-31.85417,115.47917,,
1998-01-30,-31.85417,115.47917,0.0006653304,0.0111398045
1998-01-31,-31.85417,115.47917,0.00048760523,0.010069553
1998-02-01,-31.85417,115.47917,0.0009446243,0.013218522
1998-02-02,-31.85417,115.47917,0.0006097441,0.011006243
1998-02-03,-31.85417,115.47917,0.0013756461,0.021118449
1998-02-04,-31.85417,115.47917,0.0023540186,0.018882705
1998-02-05,-31.85417,115.47917,,
1998-02-06,-31.85417,115.47917,,
1998-02-07,-31.85417,115.47917,,
1998-02-08,-31.85417,115.47917,0.0020499781,0.017554402
1998-02-09,-31.85417,115.47917,,
1998-02-10,-31.85417,115.47917,0.0015449786,0.018538112
1998-02-11,-31.85417,115.47917,0.0009351207,0.013081002
1998-02-12,-31.85417,115.47917,0.0013777777,0.014383951
1998-02-13,-31.85417,115.47917,0.0008961477,0.014940592
1998-02-14,-31.85417,115.47917,0.00073670904,0.014865509
1998-02-15,-31.85417,115.47917,0.00057179434,0.007045383
1998-02-16,-31.85417,115.47917,,
1998-02-17,-31.85417,115.47917,0.0007266801,0.00422437
1998-02-18,-31.85417,115.47917,,
1998-02-19,-31.85417,115.47917,0.001530763,0.013513405
1998-02-20,-31.85417,115.47917,,
1998-02-21,-31.85417,115.47917,0.0013206109,0.01533906
1998-02-22,-31.85417,115.47917,0.00073477393,0.011447853
1998-02-23,-31.85417,115.47917,0.002350554,0.015249433
1998-02-24,-31.85417,115.47917,,
1998-02-25,-31.85417,115.47917,,
1998-02-26,-31.85417,115.47917,0.0012129686,0.014749109
1998-02-27,-31.85417,115.47917,,
1998-02-28,-31.85417,115.47917,0.001451683,0.021068908
1998-03-01,-31.85417,115.47917,,
1998-03-02,-31.85417,115.47917,,
1998-03-03,-31.85417,115.47917,,
1998-03-04,-31.85417,115.47917,0.0010365875,0.013692391
1998-03-05,-31.85417,115.47917,0.00039946102,0.010223206
1998-03-06,-31.85417,115.47917,0.00046554318,0.0099750785
1998-03-07,-31.85417,115.47917,0.0010271703,0.01708316
1998-03-08,-31.85417,115.47917,,
1998-03-09,-31.85417,115.47917,,
1998-03-10,-31.85417,115.47917,,
1998-03-11,-31.85417,115.47917,0.0016563694,0.011667216
1998-03-12,-31.85417,115.47917,,
1998-03-13,-31.85417,115.47917,0.001383278,0.018693667
1998-03-14,-31.85417,115.47917,,
1998-03-15,-31.85417,115.47917,0.001594498,0.022292959
1998-03-16,-31.85417,115.47917,0.0014390543,0.021379983
1998-03-17,-31.85417,115.47917,0.0013749066,0.019494703
1998-03-18,-31.85417,115.47917,0.0007659544,0.0110039385
1998-03-19,-31.85417,115.47917,0.0008155415,0.012547326
1998-03-20,-31.85417,115.47917,,
1998-03-21,-31.85417,115.47917,,
1998-03-22,-31.85417,115.47917,,
1998-03-23,-31.85417,115.47917,,
1998-03-24,-31.85417,115.47917,0.0014467469,0.020539632
1998-03-25,-31.85417,115.47917,0.0016186038,0.02428993
1998-03-26,-31.85417,115.47917,0.001771095,0.024195708
1998-03-27,-31.85417,115.47917,0.0012855331,0.021086216
1998-03-28,-31.85417,115.47917,0.0019590436,0.026000902
1998-03-29,-31.85417,115.47917,0.0014941277,0.022046776
1998-03-30,-31.85417,115.47917,0.0015023559,0.03751046
1998-03-31,-31.85417,115.47917,0.0014569138,0.018579325
1998-04-01,-31.85417,115.47917,,
1998-04-02,-31.85417,115.47917,0.0011294237,0.01506467
1998-04-03,-31.85417,115.47917,,
1998-04-04,-31.85417,115.47917,,
1998-04-05,-31.85417,115.47917,0.0016647491,0.022683574
1998-04-06,-31.85417,115.47917,,
1998-04-07,-31.85417,115.47917,,
1998-04-08,-31.85417,115.47917,,
1998-04-09,-31.85417,115.47917,,
1998-04-10,-31.85417,115.47917,,
1998-04-11,-31.85417,115.47917,0.0020732537,0.025670407
1998-04-12,-31.85417,115.47917,,
1998-04-13,-31.85417,115.47917,0.0018133288,0.024210276
1998-04-14,-31.85417,115.47917,,
1998-04-15,-31.85417,115.47917,,
1998-04-16,-31.85417,115.47917,,
1998-04-17,-31.85417,115.47917,0.0032866732,0.01532726
1998-04-18,-31.85417,115.47917,0.0037809482,0.016879482
1998-04-19,-31.85417,115.47917,0.0008576045,0.015212579
1998-04-20,-31.85417,115.47917,,
1998-04-21,-31.85417,115.47917,,
1998-04-22,-31.85417,115.47917,,
1998-04-23,-31.85417,115.47917,,
1998-04-24,-31.85417,115.47917,0.0012957356,0.020746283
1998-04-25,-31.85417,115.47917,,
1998-04-26,-31.85417,115.47917,0.0013409329,0.0198612
1998-04-27,-31.85417,115.47917,0.0009794944,0.028573353
1998-04-28,-31.85417,115.47917,0.0030496921,0.02622703
1998-04-29,-31.85417,115.47917,0.0019593812,0.011469664
1998-04-30,-31.85417,115.47917,0.0019932967,0.030997159
1998-05-01,-31.85417,115.47917,0.0012415762,0.023663731
1998-05-02,-31.85417,115.47917,,
1998-05-03,-31.85417,115.47917,0.0021193586,0.029665595
