time,latitude,longitude,BBP,CDM
1997-09-04,-32.10417,115.68751,,
1997-09-05,-32.10417,115.68751,,
1997-09-06,-32.10417,115.68751,,
1997-09-07,-32.10417,115.68751,,
1997-09-08,-32.10417,115.68751,,
1997-09-09,-32.10417,115.68751,,
1997-09-10,-32.10417,115.68751,,
1997-09-11,-32.10417,115.68751,,
1997-09-12,-32.10417,115.68751,,
1997-09-13,-32.10417,115.68751,,
1997-09-14,-32.10417,115.68751,,
1997-09-15,-32.10417,115.68751,,
1997-09-16,-32.10417,115.68751,0.013244902,0.09830881
1997-09-17,-32.10417,115.68751,,
1997-09-18,-32.10417,115.68751,,
1997-09-19,-32.10417,115.68751,,
1997-09-20,-32.10417,115.68751,0.024496494,0.07574298
1997-09-21,-32.10417,115.68751,,
1997-09-22,-32.10417,115.68751,0.025328472,0.10678268
1997-09-23,-32.10417,115.68751,0.0059982836,0.0400454
1997-09-24,-32.10417,115.68751,0.039954558,0.07161993
1997-09-25,-32.10417,115.68751,,
1997-09-26,-32.10417,115.68751,,
1997-09-27,-32.10417,115.68751,,
1997-09-28,-32.10417,115.68751,,
1997-09-29,-32.10417,115.68751,,
1997-09-30,-32.10417,115.68751,,
1997-10-01,-32.10417,115.68751,,
1997-10-02,-32.10417,115.68751,,
1997-10-03,-32.10417,115.68751,0.018014072,0.10242381
1997-10-04,-32.10417,115.68751,,
1997-10-05,-32.10417,115.68751,,
1997-10-06,-32.10417,115.68751,,
1997-10-07,-32.10417,115.68751,,
1997-10-08,-32.10417,115.68751,,
1997-10-09,-32.10417,115.68751,,
1997-10-10,-32.10417,115.68751,,
1997-10-11,-32.10417,115.68751,,
1997-10-12,-32.10417,115.68751,0.031023307,0.063205
1997-10-13,-32.10417,115.68751,,
1997-10-14,-32.10417,115.68751,,
1997-10-15,-32.10417,115.68751,,
1997-10-16,-32.10417,115.68751,,
1997-10-17,-32.10417,115.68751,,
1997-10-18,-32.10417,115.68751,,
1997-10-19,-32.10417,115.68751,,
1997-10-20,-32.10417,115.68751,,
1997-10-21,-32.10417,115.68751,0.026467958,0.11301737
1997-10-22,-32.10417,115.68751,,
1997-10-23,-32.10417,115.68751,,
1997-10-24,-32.10417,115.68751,,
1997-10-25,-32.10417,115.68751,0.01226913,0.07779443
1997-10-26,-32.10417,115.68751,0.014857728,0.08520094
1997-10-27,-32.10417,115.68751,,
1997-10-28,-32.10417,115.68751,0.018818947,0.06710775
1997-10-29,-32.10417,115.68751,0.022818752,0.046584483
1997-10-30,-32.10417,115.68751,0.027980097,0.09740142
1997-10-31,-32.10417,115.68751,,
1997-11-01,-32.10417,115.68751,0.022215035,0.0816799
1997-11-02,-32.10417,115.68751,,
1997-11-03,-32.10417,115.68751,0.028010445,0.0920378
1997-11-04,-32.10417,115.68751,,
1997-11-05,-32.10417,115.68751,,
1997-11-06,-32.10417,115.68751,0.0135724405,0.10944352
1997-11-07,-32.10417,115.68751,,
1997-11-08,-32.10417,115.68751,0.016765917,0.08297797
1997-11-09,-32.10417,115.68751,0.013146933,0.07022857
1997-11-10,-32.10417,115.68751,,
1997-11-11,-32.10417,115.68751,,
1997-11-12,-32.10417,115.68751,,
1997-11-13,-32.10417,115.68751,,
1997-11-14,-32.10417,115.68751,0.020618593,0.058347125
1997-11-15,-32.10417,115.68751,,
1997-11-16,-32.10417,115.68751,0.021429991,0.069576606
1997-11-17,-32.10417,115.68751,0.018744422,0.07939556
1997-11-18,-32.10417,115.68751,0.01369358,0.07394763
1997-11-19,-32.10417,115.68751,,
1997-11-20,-32.10417,115.68751,,
1997-11-21,-32.10417,115.68751,,
1997-11-22,-32.10417,115.68751,,
1997-11-23,-32.10417,115.68751,0.027671847,0.056835756
1997-11-24,-32.10417,115.68751,,
1997-11-25,-32.10417,115.68751,,
1997-11-26,-32.10417,115.68751,,
1997-11-27,-32.10417,115.68751,,
1997-11-28,-32.10417,115.68751,0.0015153945,0.14563572
1997-11-29,-32.10417,115.68751,,
1997-11-30,-32.10417,115.68751,0.013348443,0.083675146
1997-12-01,-32.10417,115.68751,0.0125682475,0.09831929
1997-12-02,-32.10417,115.68751,0.01707557,0.103836685
1997-12-03,-32.10417,115.68751,,
1997-12-04,-32.10417,115.68751,,
1997-12-05,-32.10417,115.68751,,
1997-12-06,-32.10417,115.68751,0.022631822,0.072759435
1997-12-07,-32.10417,115.68751,,
1997-12-08,-32.10417,115.68751,0.022111708,0.069932565
1997-12-09,-32.10417,115.68751,0.008067751,0.050333556
1997-12-10,-32.10417,115.68751,0.008318212,0.047444806
1997-12-11,-32.10417,115.68751,0.012563291,0.051633786
1997-12-12,-32.10417,115.68751,0.018257936,0.04695169
1997-12-13,-32.10417,115.68751,0.020001747,0.071269155
1997-12-14,-32.10417,115.68751,,
1997-12-15,-32.10417,115.68751,,
1997-12-16,-32.10417,115.68751,,
1997-12-17,-32.10417,115.68751,0.024612367,0.06354958
1997-12-18,-32.10417,115.68751,,
1997-12-19,-32.10417,115.68751,,
1997-12-20,-32.10417,115.68751,0.02760652,0.044836156
1997-12-21,-32.10417,115.68751,0.020505406,0.08100887
1997-12-22,-32.10417,115.68751,0.021297896,0.07224585
1997-12-23,-32.10417,115.68751,0.00823492,0.12709366
1997-12-24,-32.10417,115.68751,0.017827632,0.06787917
1997-12-25,-32.10417,115.68751,,
1997-12-26,-32.10417,115.68751,,
1997-12-27,-32.10417,115.68751,,
1997-12-28,-32.10417,115.68751,0.020395838,0.069328256
1997-12-29,-32.10417,115.68751,0.0033194877,0.02102361
1997-12-30,-32.10417,115.68751,0.01720117,0.08193536
1997-12-31,-32.10417,115.68751,0.0116037,0.06310185
1998-01-01,-32.10417,115.68751,0.023205178,0.06797548
1998-01-02,-32.10417,115.68751,0.020903187,0.06335858
1998-01-03,-32.10417,115.68751,0.015785653,0.06508099
1998-01-04,-32.10417,115.68751,0.019988159,0.07079518
1998-01-05,-32.10417,115.68751,,
1998-01-06,-32.10417,115.68751,0.018386494,0.07797144
1998-01-07,-32.10417,115.68751,,
1998-01-08,-32.10417,115.68751,0.023001736,0.07073178
1998-01-09,-32.10417,115.68751,0.011137884,0.06740999
1998-01-10,-32.10417,115.68751,0.021655753,0.065265
1998-01-11,-32.10417,115.68751,,
1998-01-12,-32.10417,115.68751,0.019946616,0.09389374
1998-01-13,-32.10417,115.68751,0.02324897,0.049750604
1998-01-14,-32.10417,115.68751,,
1998-01-15,-32.10417,115.68751,,
1998-01-16,-32.10417,115.68751,,
1998-01-17,-32.10417,115.68751,0.01770709,0.062434014
1998-01-18,-32.10417,115.68751,,
1998-01-19,-32.10417,115.68751,0.017064523,0.068081394
1998-01-20,-32.10417,115.68751,0.0077689616,0.05657081
1998-01-21,-32.10417,115.68751,0.018539654,0.037447423
1998-01-22,-32.10417,115.68751,0.020053543,0.066060245
1998-01-23,-32.10417,115.68751,0.0269059,0.05328092
1998-01-24,-32.10417,115.68751,0.018822111,0.059643343
1998-01-25,-32.10417,115.68751,,
1998-01-26,-32.10417,115.68751,0.018436415,0.068344444
1998-01-27,-32.10417,115.68751,,
1998-01-28,-32.10417,115.68751,0.026549332,0.08972038
1998-01-29,-32.10417,115.68751,,
1998-01-30,-32.10417,115.68751,0.018954197,0.075979546
1998-01-31,-32.10417,115.68751,0.007006062,0.04595066
1998-02-01,-32.10417,115.68751,0.013668225,0.069834985
1998-02-02,-32.10417,115.68751,0.016922483,0.0653975
1998-02-03,-32.10417,115.68751,0.01900944,0.089865245
1998-02-04,-32.10417,115.68751,0.02773773,0.074200094
1998-02-05,-32.10417,115.68751,,
1998-02-06,-32.10417,115.68751,,
1998-02-07,-32.10417,115.68751,,
1998-02-08,-32.10417,115.68751,0.0190956,0.07859241
1998-02-09,-32.10417,115.68751,,
1998-02-10,-32.10417,115.68751,0.015714005,0.07755285
1998-02-11,-32.10417,115.68751,0.009845754,0.07259108
1998-02-12,-32.10417,115.68751,0.018064825,0.0795567
1998-02-13,-32.10417,115.68751,0.0141233625,0.07402882
1998-02-14,-32.10417,115.68751,0.016109299,0.07153737
1998-02-15,-32.10417,115.68751,,
1998-02-16,-32.10417,115.68751,,
1998-02-17,-32.10417,115.68751,0.022053346,0.07201958
1998-02-18,-32.10417,115.68751,,
1998-02-19,-32.10417,115.68751,0.016661257,0.05874129
1998-02-20,-32.10417,115.68751,,
1998-02-21,-32.10417,115.68751,0.021498792,0.07041559
1998-02-22,-32.10417,115.68751,0.012548436,0.05868403
1998-02-23,-32.10417,115.68751,0.015083467,0.06642976
1998-02-24,-32.10417,115.68751,,
1998-02-25,-32.10417,115.68751,,
1998-02-26,-32.10417,115.68751,0.025171008,0.054487452
1998-02-27,-32.10417,115.68751,,
1998-02-28,-32.10417,115.68751,0.016680343,0.099919446
1998-03-01,-32.10417,115.68751,,
1998-03-02,-32.10417,115.68751,,
1998-03-03,-32.10417,115.68751,,
1998-03-04,-32.10417,115.68751,0.019657036,0.0949582
1998-03-05,-32.10417,115.68751,0.008889143,0.082046814
1998-03-06,-32.10417,115.68751,,
1998-03-07,-32.10417,115.68751,0.014183568,0.08787821
1998-03-08,-32.10417,115.68751,,
1998-03-09,-32.10417,115.68751,,
1998-03-10,-32.10417,115.68751,,
1998-03-11,-32.10417,115.68751,0.026666118,0.07889789
1998-03-12,-32.10417,115.68751,,
1998-03-13,-32.10417,115.68751,0.017319275,0.090180665
1998-03-14,-32.10417,115.68751,,
1998-03-15,-32.10417,115.68751,0.018997395,0.07174115
1998-03-16,-32.10417,115.68751,0.010380956,0.09894896
1998-03-17,-32.10417,115.68751,0.015737051,0.06888643
1998-03-18,-32.10417,115.68751,,
1998-03-19,-32.10417,115.68751,0.0064492393,0.10624873
1998-03-20,-32.10417,115.68751,,
1998-03-21,-32.10417,115.68751,,
1998-03-22,-32.10417,115.68751,,
1998-03-23,-32.10417,115.68751,,
1998-03-24,-32.10417,115.68751,0.013307777,0.15237665
1998-03-25,-32.10417,115.68751,,
1998-03-26,-32.10417,115.68751,0.0121224,0.09836288
1998-03-27,-32.10417,115.68751,0.009336733,0.08595928
1998-03-28,-32.10417,115.68751,0.01525719,0.08517716
1998-03-29,-32.10417,115.68751,0.010741098,0.07371924
1998-03-30,-32.10417,115.68751,,
1998-03-31,-32.10417,115.68751,0.0152534675,0.10291069
1998-04-01,-32.10417,115.68751,,
1998-04-02,-32.10417,115.68751,0.015985511,0.10258517
1998-04-03,-32.10417,115.68751,,
1998-04-04,-32.10417,115.68751,,
1998-04-05,-32.10417,115.68751,0.013089095,0.08698672
1998-04-06,-32.10417,115.68751,,
1998-04-07,-32.10417,115.68751,,
1998-04-08,-32.10417,115.68751,,
1998-04-09,-32.10417,115.68751,,
1998-04-10,-32.10417,115.68751,,
1998-04-11,-32.10417,115.68751,0.0172329,0.06916517
1998-04-12,-32.10417,115.68751,,
1998-04-13,-32.10417,115.68751,,0.11010965
1998-04-14,-32.10417,115.68751,,
1998-04-15,-32.10417,115.68751,,
1998-04-16,-32.10417,115.68751,,
1998-04-17,-32.10417,115.68751,,
1998-04-18,-32.10417,115.68751,0.017766273,0.026653372
1998-04-19,-32.10417,115.68751,0.009390956,0.045555945
1998-04-20,-32.10417,115.68751,0.019828064,0.055374626
1998-04-21,-32.10417,115.68751,,
1998-04-22,-32.10417,115.68751,,
1998-04-23,-32.10417,115.68751,,
1998-04-24,-32.10417,115.68751,0.017172463,0.07263274
1998-04-25,-32.10417,115.68751,,
