time,latitude,longitude,BBP,CDM
1997-09-04,-31.770838,115.64584,,
1997-09-05,-31.770838,115.64584,,
1997-09-06,-31.770838,115.64584,,
1997-09-07,-31.770838,115.64584,,
1997-09-08,-31.770838,115.64584,,
1997-09-09,-31.770838,115.64584,,
1997-09-10,-31.770838,115.64584,,
1997-09-11,-31.770838,115.64584,,
1997-09-12,-31.770838,115.64584,,
1997-09-13,-31.770838,115.64584,,
1997-09-14,-31.770838,115.64584,,
1997-09-15,-31.770838,115.64584,,
1997-09-16,-31.770838,115.64584,0.004953919,0.030315533
1997-09-17,-31.770838,115.64584,,
1997-09-18,-31.770838,115.64584,,
1997-09-19,-31.770838,115.64584,,
1997-09-20,-31.770838,115.64584,,
1997-09-21,-31.770838,115.64584,,
1997-09-22,-31.770838,115.64584,0.010961488,0.033638887
1997-09-23,-31.770838,115.64584,0.0044533717,0.030378075
1997-09-24,-31.770838,115.64584,,
1997-09-25,-31.770838,115.64584,,
1997-09-26,-31.770838,115.64584,,
1997-09-27,-31.770838,115.64584,,
1997-09-28,-31.770838,115.64584,,
1997-09-29,-31.770838,115.64584,,
1997-09-30,-31.770838,115.64584,,
1997-10-01,-31.770838,115.64584,,
1997-10-02,-31.770838,115.64584,,
1997-10-03,-31.770838,115.64584,0.014086321,0.058288705
1997-10-04,-31.770838,115.64584,0.0070606596,0.039042607
1997-10-05,-31.770838,115.64584,0.012921298,0.045548778
1997-10-06,-31.770838,115.64584,,
1997-10-07,-31.770838,115.64584,0.0122225275,0.03128029
1997-10-08,-31.770838,115.64584,,
1997-10-09,-31.770838,115.64584,,
1997-10-10,-31.770838,115.64584,,
1997-10-11,-31.770838,115.64584,,
1997-10-12,-31.770838,115.64584,0.011563657,0.034801077
1997-10-13,-31.770838,115.64584,,
1997-10-14,-31.770838,115.64584,,
1997-10-15,-31.770838,115.64584,,
1997-10-16,-31.770838,115.64584,,
1997-10-17,-31.770838,115.64584,,
1997-10-18,-31.770838,115.64584,,
1997-10-19,-31.770838,115.64584,,
1997-10-20,-31.770838,115.64584,,
1997-10-21,-31.770838,115.64584,0.00351909,0.025585903
1997-10-22,-31.770838,115.64584,,
1997-10-23,-31.770838,115.64584,,
1997-10-24,-31.770838,115.64584,,
1997-10-25,-31.770838,115.64584,0.007117766,0.041780647
1997-10-26,-31.770838,115.64584,,
1997-10-27,-31.770838,115.64584,,
1997-10-28,-31.770838,115.64584,0.0034680178,0.026415242
1997-10-29,-31.770838,115.64584,,
1997-10-30,-31.770838,115.64584,0.0064205783,0.029748509
1997-10-31,-31.770838,115.64584,,
1997-11-01,-31.770838,115.64584,0.0061825677,0.034620605
1997-11-02,-31.770838,115.64584,,
1997-11-03,-31.770838,115.64584,0.008303426,0.036087353
1997-11-04,-31.770838,115.64584,,
1997-11-05,-31.770838,115.64584,,
1997-11-06,-31.770838,115.64584,0.0031851227,0.023807941
1997-11-07,-31.770838,115.64584,0.0056925653,0.084737614
1997-11-08,-31.770838,115.64584,0.004937609,0.036156654
1997-11-09,-31.770838,115.64584,0.004079892,0.0686401
1997-11-10,-31.770838,115.64584,0.0065566725,0.03134493
1997-11-11,-31.770838,115.64584,,
1997-11-12,-31.770838,115.64584,,
1997-11-13,-31.770838,115.64584,,
1997-11-14,-31.770838,115.64584,0.0077179656,0.02692316
1997-11-15,-31.770838,115.64584,,
1997-11-16,-31.770838,115.64584,0.006939447,0.05197299
1997-11-17,-31.770838,115.64584,0.0023721252,0.030854603
1997-11-18,-31.770838,115.64584,0.0033420022,0.033979796
1997-11-19,-31.770838,115.64584,0.004820932,0.042615682
1997-11-20,-31.770838,115.64584,,
1997-11-21,-31.770838,115.64584,,
1997-11-22,-31.770838,115.64584,,
1997-11-23,-31.770838,115.64584,0.01192432,0.03396209
1997-11-24,-31.770838,115.64584,,
1997-11-25,-31.770838,115.64584,,
1997-11-26,-31.770838,115.64584,,
1997-11-27,-31.770838,115.64584,0.0055959,0.06044235
1997-11-28,-31.770838,115.64584,0.004180469,0.029083082
1997-11-29,-31.770838,115.64584,,
1997-11-30,-31.770838,115.64584,0.005932357,0.040077098
1997-12-01,-31.770838,115.64584,0.0070019416,0.06654317
1997-12-02,-31.770838,115.64584,0.00911274,0.081596725
1997-12-03,-31.770838,115.64584,,
1997-12-04,-31.770838,115.64584,,
1997-12-05,-31.770838,115.64584,,
1997-12-06,-31.770838,115.64584,0.005985237,0.03779194
1997-12-07,-31.770838,115.64584,,
1997-12-08,-31.770838,115.64584,0.0038429706,0.032663338
1997-12-09,-31.770838,115.64584,0.0026003292,0.025376508
1997-12-10,-31.770838,115.64584,0.0026997926,0.027385209
1997-12-11,-31.770838,115.64584,0.0016868524,0.01798561
1997-12-12,-31.770838,115.64584,0.0036268614,0.025819007
1997-12-13,-31.770838,115.64584,0.0035989746,0.03239981
1997-12-14,-31.770838,115.64584,,
1997-12-15,-31.770838,115.64584,,
1997-12-16,-31.770838,115.64584,,
1997-12-17,-31.770838,115.64584,0.0059751337,0.033002134
1997-12-18,-31.770838,115.64584,,
1997-12-19,-31.770838,115.64584,,
1997-12-20,-31.770838,115.64584,0.0030573441,0.014906109
1997-12-21,-31.770838,115.64584,0.004047341,0.027431753
1997-12-22,-31.770838,115.64584,0.0041617462,0.022570807
1997-12-23,-31.770838,115.64584,0.004604977,0.11622297
1997-12-24,-31.770838,115.64584,0.006183529,0.027865939
1997-12-25,-31.770838,115.64584,,
1997-12-26,-31.770838,115.64584,,
1997-12-27,-31.770838,115.64584,,
1997-12-28,-31.770838,115.64584,0.005681935,0.023958724
1997-12-29,-31.770838,115.64584,0.0022507126,0.015155392
1997-12-30,-31.770838,115.64584,0.005344653,0.035166822
1997-12-31,-31.770838,115.64584,0.0039968467,0.027105328
1998-01-01,-31.770838,115.64584,0.007815268,0.044264793
1998-01-02,-31.770838,115.64584,0.0045568575,0.029725974
1998-01-03,-31.770838,115.64584,,
1998-01-04,-31.770838,115.64584,0.005817936,0.038587045
1998-01-05,-31.770838,115.64584,,
1998-01-06,-31.770838,115.64584,0.0038322522,0.029926263
1998-01-07,-31.770838,115.64584,,
1998-01-08,-31.770838,115.64584,0.0040519247,0.02408211
1998-01-09,-31.770838,115.64584,0.0026181315,0.025310706
1998-01-10,-31.770838,115.64584,0.004740475,0.04063847
1998-01-11,-31.770838,115.64584,,
1998-01-12,-31.770838,115.64584,0.0066479375,0.04490795
1998-01-13,-31.770838,115.64584,0.00316265,0.011676991
1998-01-14,-31.770838,115.64584,,
1998-01-15,-31.770838,115.64584,0.0032202029,0.022419168
1998-01-16,-31.770838,115.64584,,
1998-01-17,-31.770838,115.64584,0.0053459844,0.03143098
1998-01-18,-31.770838,115.64584,,
1998-01-19,-31.770838,115.64584,0.0062478837,0.03523126
1998-01-20,-31.770838,115.64584,0.0034723994,0.040329643
1998-01-21,-31.770838,115.64584,0.012837298,0.03426321
1998-01-22,-31.770838,115.64584,0.004204658,0.031272408
1998-01-23,-31.770838,115.64584,0.008845548,0.046570223
1998-01-24,-31.770838,115.64584,0.005231527,0.039187595
1998-01-25,-31.770838,115.64584,,
1998-01-26,-31.770838,115.64584,0.0032713732,0.039253365
1998-01-27,-31.770838,115.64584,,
1998-01-28,-31.770838,115.64584,0.0026291006,0.036251098
1998-01-29,-31.770838,115.64584,,
1998-01-30,-31.770838,115.64584,0.0035188543,0.02767604
1998-01-31,-31.770838,115.64584,0.0023844186,0.029436292
1998-02-01,-31.770838,115.64584,0.0042158146,0.022014873
1998-02-02,-31.770838,115.64584,0.003025965,0.036790792
1998-02-03,-31.770838,115.64584,0.0036425188,0.029170973
1998-02-04,-31.770838,115.64584,0.0069711157,0.03337539
1998-02-05,-31.770838,115.64584,,
1998-02-06,-31.770838,115.64584,,
1998-02-07,-31.770838,115.64584,,
1998-02-08,-31.770838,115.64584,0.0050749416,0.032885134
1998-02-09,-31.770838,115.64584,,
1998-02-10,-31.770838,115.64584,0.0043055103,0.037839305
1998-02-11,-31.770838,115.64584,0.0028505304,0.02369407
