time,latitude,longitude,npp,zooc
1998-01-01,-32.333336,115.583336,1113.9126,1.5287476
1998-01-02,-32.333336,115.583336,1029.8833,1.4969559
1998-01-03,-32.333336,115.583336,1203.9609,1.4218216
1998-01-04,-32.333336,115.583336,1012.98486,1.4218216
1998-01-05,-32.333336,115.583336,1004.8828,1.3351288
1998-01-06,-32.333336,115.583336,733.1177,1.3033371
1998-01-07,-32.333336,115.583336,728.9507,1.4507217
1998-01-08,-32.333336,115.583336,754.87744,1.511406
1998-01-09,-32.333336,115.583336,662.97705,1.5374146
1998-01-10,-32.333336,115.583336,828.02686,1.4709473
1998-01-11,-32.333336,115.583336,815.98975,1.4651718
1998-01-12,-32.333336,115.583336,1084.0508,1.511406
1998-01-13,-32.333336,115.583336,755.1089,1.7657166
1998-01-14,-32.333336,115.583336,642.14355,1.624115
1998-01-15,-32.333336,115.583336,718.9971,1.4449387
1998-01-16,-32.333336,115.583336,727.0991,1.7570496
1998-01-17,-32.333336,115.583336,892.84326,1.4218216
1998-01-18,-32.333336,115.583336,909.04736,1.3813629
1998-01-19,-32.333336,115.583336,1127.1074,1.4738388
1998-01-20,-32.333336,115.583336,853.9536,1.7165909
1998-01-21,-32.333336,115.583336,959.9741,1.8032837
1998-01-22,-32.333336,115.583336,808.11914,1.6616821
1998-01-23,-32.333336,115.583336,1003.03076,1.5720978
1998-01-24,-32.333336,115.583336,750.9419,1.3813629
1998-01-25,-32.333336,115.583336,1003.03076,1.1906357
1998-01-26,-32.333336,115.583336,759.9702,1.2513199
1998-01-27,-32.333336,115.583336,754.1826,1.4420547
1998-01-28,-32.333336,115.583336,734.04346,1.502739
1998-01-29,-32.333336,115.583336,784.9707,1.4998474
1998-01-30,-32.333336,115.583336,775.0166,1.4825134
1998-01-31,-32.333336,115.583336,634.0415,1.8032837
1998-02-01,-32.333336,115.583336,831.03613,1.8784256
1998-02-02,-32.333336,115.583336,722.00635,1.5952148
1998-02-03,-32.333336,115.583336,1052.8003,1.5316391
1998-02-04,-32.333336,115.583336,956.96484,1.6125565
1998-02-05,-32.333336,115.583336,1729.898,1.5894318
1998-02-06,-32.333336,115.583336,1234.0542,1.8177338
1998-02-07,-32.333336,115.583336,1227.1099,1.6905823
1998-02-08,-32.333336,115.583336,965.0669,1.5547562
1998-02-09,-32.333336,115.583336,953.95557,1.6096649
1998-02-10,-32.333336,115.583336,881.0376,1.6587906
1998-02-11,-32.333336,115.583336,898.8618,1.8813095
1998-02-12,-32.333336,115.583336,922.9365,2.0460358
1998-02-13,-32.333336,115.583336,721.0801,2.12117
1998-02-14,-32.333336,115.583336,903.0288,1.98246
1998-02-15,-32.333336,115.583336,870.85205,1.8177338
1998-02-16,-32.333336,115.583336,1523.1807,1.6674652
1998-02-17,-32.333336,115.583336,1192.1553,1.9795685
1998-02-18,-32.333336,115.583336,986.1323,1.999794
1998-02-19,-32.333336,115.583336,887.7505,1.8668594
1998-02-20,-32.333336,115.583336,712.05225,1.8321838
1998-02-21,-32.333336,115.583336,897.00977,1.7801666
1998-02-22,-32.333336,115.583336,731.0342,1.7657166
1998-02-23,-32.333336,115.583336,972.9375,1.7599411
1998-02-24,-32.333336,115.583336,925.9458,2.0373688
1998-02-25,-32.333336,115.583336,967.1504,1.976677
1998-02-26,-32.333336,115.583336,1128.9595,1.6732407
1998-02-27,-32.333336,115.583336,1366.0015,1.4073715
1998-02-28,-32.333336,115.583336,944.00195,1.4333801
1998-03-01,-32.333336,115.583336,931.96436,1.9102097
1998-03-02,-32.333336,115.583336,946.08496,1.7425995
1998-03-03,-32.333336,115.583336,947.937,1.9795685
1998-03-04,-32.333336,115.583336,969.9282,1.8553009
1998-03-05,-32.333336,115.583336,702.09863,1.4015961
1998-03-06,-32.333336,115.583336,800.9429,1.6847992
1998-03-07,-32.333336,115.583336,834.0459,1.7252579
1998-03-08,-32.333336,115.583336,812.98047,1.4593887
1998-03-09,-32.333336,115.583336,693.9966,1.4362717
1998-03-10,-32.333336,115.583336,1079.8843,1.5316391
1998-03-11,-32.333336,115.583336,1186.1367,1.7917252
1998-03-12,-32.333336,115.583336,1186.1367,2.0286942
1998-03-13,-32.333336,115.583336,1215.0723,1.6732407
