time,latitude,longitude,npp,zooc
1998-01-01,-32.166668,115.50001,781.03516,0.9796753
1998-01-02,-32.166668,115.50001,729.1821,1.0085678
1998-01-03,-32.166668,115.50001,809.0449,0.9825592
1998-01-04,-32.166668,115.50001,799.0913,0.97678375
1998-01-05,-32.166668,115.50001,793.99854,0.95365906
1998-01-06,-32.166668,115.50001,646.0786,1.0085678
1998-01-07,-32.166668,115.50001,643.06934,1.2079697
1998-01-08,-32.166668,115.50001,675.01465,1.5634232
1998-01-09,-32.166668,115.50001,610.8926,1.4478302
1998-01-10,-32.166668,115.50001,653.9492,1.2050781
1998-01-11,-32.166668,115.50001,815.98975,1.0634766
1998-01-12,-32.166668,115.50001,758.8125,0.9796753
1998-01-13,-32.166668,115.50001,670.84766,0.94499207
1998-01-14,-32.166668,115.50001,578.0215,0.9652252
1998-01-15,-32.166668,115.50001,629.8745,0.95365906
1998-01-16,-32.166668,115.50001,631.958,0.9421005
1998-01-17,-32.166668,115.50001,603.02246,0.9623337
1998-01-18,-32.166668,115.50001,615.98535,0.8785248
1998-01-19,-32.166668,115.50001,781.03516,0.77449036
1998-01-20,-32.166668,115.50001,726.17285,0.7629318
1998-01-21,-32.166668,115.50001,756.96045,0.89875793
1998-01-22,-32.166668,115.50001,703.9502,0.9363251
1998-01-23,-32.166668,115.50001,886.1299,0.93343353
1998-01-24,-32.166668,115.50001,654.875,0.89297485
1998-01-25,-32.166668,115.50001,710.895,0.9363251
1998-01-26,-32.166668,115.50001,630.10596,0.95944214
1998-01-27,-32.166668,115.50001,625.0137,0.91031647
1998-01-28,-32.166668,115.50001,675.9404,0.8467407
1998-01-29,-32.166668,115.50001,753.9512,0.9478836
1998-01-30,-32.166668,115.50001,612.0503,1.511406
1998-01-31,-32.166668,115.50001,589.1328,1.1443939
1998-02-01,-32.166668,115.50001,666.9126,1.0779266
1998-02-02,-32.166668,115.50001,565.9844,1.037468
1998-02-03,-32.166668,115.50001,692.14453,0.9825592
1998-02-04,-32.166668,115.50001,649.0879,0.9565506
1998-02-05,-32.166668,115.50001,1024.0962,0.9363251
1998-02-06,-32.166668,115.50001,1000.0215,1.0403595
1998-02-07,-32.166668,115.50001,991.91943,1.0345764
1998-02-08,-32.166668,115.50001,826.8696,1.0692596
1998-02-09,-32.166668,115.50001,803.95264,1.3611374
1998-02-10,-32.166668,115.50001,793.07275,1.8437424
1998-02-11,-32.166668,115.50001,800.7114,1.624115
1998-02-12,-32.166668,115.50001,831.03613,1.5749893
1998-02-13,-32.166668,115.50001,674.0884,1.494072
1998-02-14,-32.166668,115.50001,722.9321,1.3177872
1998-02-15,-32.166668,115.50001,755.1089,1.288887
1998-02-16,-32.166668,115.50001,1110.209,1.3553543
1998-02-17,-32.166668,115.50001,926.8716,1.4073715
1998-02-18,-32.166668,115.50001,687.05176,1.4015961
1998-02-19,-32.166668,115.50001,607.18896,1.3091202
1998-02-20,-32.166668,115.50001,597.9297,1.1530609
1998-02-21,-32.166668,115.50001,613.2075,1.0779266
1998-02-22,-32.166668,115.50001,576.86426,1.051918
1998-02-23,-32.166668,115.50001,688.9038,0.99411774
1998-02-24,-32.166668,115.50001,756.03467,0.9565506
1998-02-25,-32.166668,115.50001,800.0171,1.0056839
1998-02-26,-32.166668,115.50001,811.1284,1.0027924
1998-02-27,-32.166668,115.50001,953.0298,0.92476654
1998-02-28,-32.166668,115.50001,800.0171,1.1010437
1998-03-01,-32.166668,115.50001,789.83154,1.7888336
1998-03-02,-32.166668,115.50001,678.9497,1.1935196
1998-03-03,-32.166668,115.50001,679.8755,1.0865936
1998-03-04,-32.166668,115.50001,747.00684,1.0692596
1998-03-05,-32.166668,115.50001,692.14453,1.060585
1998-03-06,-32.166668,115.50001,735.2012,1.3755875
1998-03-07,-32.166668,115.50001,713.20996,1.0230179
1998-03-08,-32.166668,115.50001,695.1538,1.0027924
1998-03-09,-32.166668,115.50001,593.7627,1.0779266
1998-03-10,-32.166668,115.50001,925.9458,1.2108612
1998-03-11,-32.166668,115.50001,1008.8179,1.0750351
1998-03-12,-32.166668,115.50001,1015.99414,1.2253113
1998-03-13,-32.166668,115.50001,1192.1553,1.1790695
1998-03-14,-32.166668,115.50001,1034.0498,1.060585
1998-03-15,-32.166668,115.50001,843.9995,0.8814163
1998-03-16,-32.166668,115.50001,715.0615,0.85829926
1998-03-17,-32.166668,115.50001,718.7656,0.9392166
