time,latitude,longitude,npp,zooc
1998-01-01,-32.333336,115.41667,674.0884,1.0837097
1998-01-02,-32.333336,115.41667,706.9595,1.0490265
1998-01-03,-32.333336,115.41667,734.96924,0.9883423
1998-01-04,-32.333336,115.41667,658.81055,0.930542
1998-01-05,-32.333336,115.41667,656.0327,0.9074249
1998-01-06,-32.333336,115.41667,568.99365,0.8785248
1998-01-07,-32.333336,115.41667,565.9844,0.921875
1998-01-08,-32.333336,115.41667,590.0591,0.8814163
1998-01-09,-32.333336,115.41667,562.9751,0.9710007
1998-01-10,-32.333336,115.41667,597.0034,0.9710007
1998-01-11,-32.333336,115.41667,590.0591,0.87563324
1998-01-12,-32.333336,115.41667,583.11426,0.8871994
1998-01-13,-32.333336,115.41667,505.10352,0.84962463
1998-01-14,-32.333336,115.41667,460.88965,0.8698578
1998-01-15,-32.333336,115.41667,540.0581,0.94499207
1998-01-16,-32.333336,115.41667,539.82666,0.9392166
1998-01-17,-32.333336,115.41667,545.1504,0.91031647
1998-01-18,-32.333336,115.41667,561.8179,0.7860489
1998-01-19,-32.333336,115.41667,684.0425,0.74269867
1998-01-20,-32.333336,115.41667,697.00586,0.7860489
1998-01-21,-32.333336,115.41667,682.88525,0.93343353
1998-01-22,-32.333336,115.41667,672.0054,0.921875
1998-01-23,-32.333336,115.41667,756.96045,0.8698578
1998-01-24,-32.333336,115.41667,575.9385,0.8207321
1998-01-25,-32.333336,115.41667,655.10645,0.7889404
1998-01-26,-32.333336,115.41667,558.1138,0.78027344
1998-01-27,-32.333336,115.41667,555.1045,0.80049896
1998-01-28,-32.333336,115.41667,559.04004,0.8900833
1998-01-29,-32.333336,115.41667,640.98584,0.8871994
1998-01-30,-32.333336,115.41667,512.9741,1.0259094
1998-01-31,-32.333336,115.41667,513.8999,1.1848526
1998-02-01,-32.333336,115.41667,508.1128,0.95077515
1998-02-02,-32.333336,115.41667,525.937,0.96810913
1998-02-03,-32.333336,115.41667,613.90186,0.89875793
1998-02-04,-32.333336,115.41667,628.9487,0.9045334
1998-02-05,-32.333336,115.41667,766.91455,0.930542
1998-02-06,-32.333336,115.41667,837.98096,1.0316925
1998-02-07,-32.333336,115.41667,839.1382,1.0490265
1998-02-08,-32.333336,115.41667,706.9595,1.028801
1998-02-09,-32.333336,115.41667,698.8574,1.1877441
1998-02-10,-32.333336,115.41667,649.0879,1.1126022
1998-02-11,-32.333336,115.41667,622.9302,1.0808182
1998-02-12,-32.333336,115.41667,622.9302,1.0721512
1998-02-13,-32.333336,115.41667,599.78125,1.1357269
1998-02-14,-32.333336,115.41667,615.7539,1.3582458
1998-02-15,-32.333336,115.41667,608.11475,1.5576477
1998-02-16,-32.333336,115.41667,917.1494,2.0518112
1998-02-17,-32.333336,115.41667,764.83105,1.6038818
1998-02-18,-32.333336,115.41667,655.8013,1.2079697
1998-02-19,-32.333336,115.41667,557.8823,1.051918
1998-02-20,-32.333336,115.41667,578.94775,0.9363251
1998-02-21,-32.333336,115.41667,549.08594,0.8958664
1998-02-22,-32.333336,115.41667,543.0674,0.87563324
1998-02-23,-32.333336,115.41667,560.8916,0.8380661
1998-02-24,-32.333336,115.41667,632.18945,0.8207321
1998-02-25,-32.333336,115.41667,668.9961,0.89875793
1998-02-26,-32.333336,115.41667,694.228,0.96810913
1998-02-27,-32.333336,115.41667,831.03613,0.9623337
1998-02-28,-32.333336,115.41667,671.0791,0.9738922
1998-03-01,-32.333336,115.41667,661.8198,1.0316925
1998-03-02,-32.333336,115.41667,686.8203,1.2946701
1998-03-03,-32.333336,115.41667,690.06104,1.3669128
1998-03-04,-32.333336,115.41667,685.89453,1.2859955
1998-03-05,-32.333336,115.41667,702.09863,1.3120041
1998-03-06,-32.333336,115.41667,681.959,1.2686615
1998-03-07,-32.333336,115.41667,628.9487,1.3698044
1998-03-08,-32.333336,115.41667,613.90186,1.502739
1998-03-09,-32.333336,115.41667,525.2427,1.3062286
1998-03-10,-32.333336,115.41667,697.93164,1.3437958
1998-03-11,-32.333336,115.41667,751.17334,1.41893
1998-03-12,-32.333336,115.41667,756.03467,1.1906357
1998-03-13,-32.333336,115.41667,900.251,1.0634766
1998-03-14,-32.333336,115.41667,775.0166,0.9710007
1998-03-15,-32.333336,115.41667,727.0991,0.8727493
1998-03-16,-32.333336,115.41667,719.92285,0.78315735
1998-03-17,-32.333336,115.41667,741.91406,0.7195816
1998-03-18,-32.333336,115.41667,667.8384,0.9421005
1998-03-19,-32.333336,115.41667,647.93066,1.4015961
1998-03-20,-32.333336,115.41667,559.04004,1.5836563
1998-03-21,-32.333336,115.41667,831.9624,1.5460892
1998-03-22,-32.333336,115.41667,962.0576,1.2715454
1998-03-23,-32.333336,115.41667,971.08545,1.1761856
1998-03-24,-32.333336,115.41667,943.0757,0.9970093
1998-03-25,-32.333336,115.41667,787.98,0.91031647
1998-03-26,-32.333336,115.41667,698.8574,0.921875
1998-03-27,-32.333336,115.41667,687.97754,0.95944214
1998-03-28,-32.333336,115.41667,861.1294,0.9710007
1998-03-29,-32.333336,115.41667,836.1289,0.99411774
1998-03-30,-32.333336,115.41667,736.12695,0.9565506
1998-03-31,-32.333336,115.41667,777.1001,1.0490265
1998-04-01,-32.333336,115.41667,779.8779,1.1906357
1998-04-02,-32.333336,115.41667,648.85645,1.4738388
1998-04-03,-32.333336,115.41667,640.06006,1.754158
1998-04-04,-32.333336,115.41667,756.96045,1.7888336
1998-04-05,-32.333336,115.41667,715.0615,1.7946167
1998-04-06,-32.333336,115.41667,1040.0684,1.3842545
1998-04-07,-32.333336,115.41667,965.0669,1.1559525
1998-04-08,-32.333336,115.41667,1112.9868,0.98545074
1998-04-09,-32.333336,115.41667,1119.2368,0.95944214
1998-04-10,-32.333336,115.41667,908.8159,1.043251
1998-04-11,-32.333336,115.41667,1125.0239,0.91898346
1998-04-12,-32.333336,115.41667,1125.0239,0.91898346
1998-04-13,-32.333336,115.41667,1062.9858,0.9074249
1998-04-14,-32.333336,115.41667,1051.8745,1.3524628
1998-04-15,-32.333336,115.41667,984.9746,1.7368164
1998-04-16,-32.333336,115.41667,763.9053,1.8870926
1998-04-17,-32.333336,115.41667,793.07275,1.4738388
1998-04-18,-32.333336,115.41667,875.01855,1.3409042
1998-04-19,-32.333336,115.41667,1111.1348,1.6905823
1998-04-20,-32.333336,115.41667,867.14844,1.2108612
1998-04-21,-32.333336,115.41667,917.1494,1.387146
1998-04-22,-32.333336,115.41667,831.03613,1.5056305
1998-04-23,-32.333336,115.41667,859.0464,1.3235703
1998-04-24,-32.333336,115.41667,947.937,1.0721512
1998-04-25,-32.333336,115.41667,922.9365,1.1761856
1998-04-26,-32.333336,115.41667,1035.9019,1.2946701
1998-04-27,-32.333336,115.41667,1156.0435,1.1443939
1998-04-28,-32.333336,115.41667,1035.2075,1.0056839
1998-04-29,-32.333336,115.41667,1038.9111,1.1790695
1998-04-30,-32.333336,115.41667,1216.9243,1.3177872
1998-05-01,-32.333336,115.41667,1289.8423,1.2859955
1998-05-02,-32.333336,115.41667,1492.856,1.3293457
1998-05-03,-32.333336,115.41667,1031.0405,1.7194824
1998-05-04,-32.333336,115.41667,1031.9668,1.6038818
1998-05-05,-32.333336,115.41667,969.9282,1.5229645
1998-05-06,-32.333336,115.41667,956.03906,1.5720978
1998-05-07,-32.333336,115.41667,807.19336,1.5720978
1998-05-08,-32.333336,115.41667,525.0112,1.9420013
1998-05-09,-32.333336,115.41667,641.9121,1.9159927
1998-05-10,-32.333336,115.41667,829.8789,1.9159927
1998-05-11,-32.333336,115.41667,822.0083,1.511406
1998-05-12,-32.333336,115.41667,861.8242,1.6212234
1998-05-13,-32.333336,115.41667,823.166,1.754158
1998-05-14,-32.333336,115.41667,864.1387,1.7339325
1998-05-15,-32.333336,115.41667,881.9634,1.8148422
1998-05-16,-32.333336,115.41667,1076.875,1.7108078
1998-05-17,-32.333336,115.41667,1204.8867,1.7859497
1998-05-18,-32.333336,115.41667,1104.8848,2.0344772
1998-05-19,-32.333336,115.41667,1231.0449,2.144287
1998-05-20,-32.333336,115.41667,872.93555,2.2309875
1998-05-21,-32.333336,115.41667,731.95996,2.1385117
1998-05-22,-32.333336,115.41667,1253.9619,2.0315857
1998-05-23,-32.333336,115.41667,990.0674,2.0662613
1998-05-24,-32.333336,115.41667,978.0303,2.103836
1998-05-25,-32.333336,115.41667,902.10254,1.861084
1998-05-26,-32.333336,115.41667,785.20215,1.7599411
1998-05-27,-32.333336,115.41667,1339.8438,1.7801666
1998-05-28,-32.333336,115.41667,1387.9927,2.0113602
1998-05-29,-32.333336,115.41667,1554.8945,1.8870926
1998-05-30,-32.333336,115.41667,1577.1172,1.869751
1998-05-31,-32.333336,115.41667,1226.8779,1.525856
1998-06-01,-32.333336,115.41667,1228.9614,1.2513199
1998-06-02,-32.333336,115.41667,898.1675,1.4247131
1998-06-03,-32.333336,115.41667,847.93506,1.6645737
1998-06-04,-32.333336,115.41667,1128.9595,1.875534
1998-06-05,-32.333336,115.41667,1369.0107,2.3234634
1998-06-06,-32.333336,115.41667,1409.9839,2.6615753
