time,latitude,longitude,npp,zooc
1998-01-01,-32.083336,115.66667,2435.9316,0.7340317
1998-01-02,-32.083336,115.66667,2140.0923,0.69646454
1998-01-03,-32.083336,115.66667,2274.1226,0.81494904
1998-01-04,-32.083336,115.66667,2113.0083,0.8958664
1998-01-05,-32.083336,115.66667,2095.878,0.97678375
1998-01-06,-32.083336,115.66667,2085.9243,1.1126022
1998-01-07,-32.083336,115.66667,2078.9795,1.4276047
1998-01-08,-32.083336,115.66667,1859.0674,0.9710007
1998-01-09,-32.083336,115.66667,1982.9126,0.9999008
1998-01-10,-32.083336,115.66667,2163.935,1.0345764
1998-01-11,-32.083336,115.66667,1475.9575,1.2224197
1998-01-12,-32.083336,115.66667,2333.1519,1.1212769
1998-01-13,-32.083336,115.66667,1425.9565,1.387146
1998-01-14,-32.083336,115.66667,862.98145,1.4853973
1998-01-15,-32.083336,115.66667,860.89795,1.2253113
1998-01-16,-32.083336,115.66667,868.0742,0.7455902
1998-01-17,-32.083336,115.66667,1900.0405,0.52017975
1998-01-18,-32.083336,115.66667,1905.1333,0.62999725
1998-01-19,-32.083336,115.66667,2256.9927,0.7195816
1998-01-20,-32.083336,115.66667,2079.9058,0.8207321
1998-01-21,-32.083336,115.66667,1284.0552,0.8120575
1998-01-22,-32.083336,115.66667,1977.1255,0.7976074
1998-01-23,-32.083336,115.66667,1719.9443,0.80916595
1998-01-24,-32.083336,115.66667,2183.8428,0.8438492
1998-01-25,-32.083336,115.66667,2189.167,1.1328354
1998-01-26,-32.083336,115.66667,2016.9414,1.2484283
1998-01-27,-32.083336,115.66667,1992.1724,1.060585
1998-01-28,-32.083336,115.66667,1995.876,1.0981598
1998-01-29,-32.083336,115.66667,1868.0957,1.1097183
1998-01-30,-32.083336,115.66667,2066.0166,0.95077515
1998-01-31,-32.083336,115.66667,2205.1396,0.8785248
1998-02-01,-32.083336,115.66667,1973.8848,0.7253647
1998-02-02,-32.083336,115.66667,1962.0791,0.7947159
1998-02-03,-32.083336,115.66667,2040.0898,0.84095764
1998-02-04,-32.083336,115.66667,2005.1353,0.81494904
1998-02-05,-32.083336,115.66667,2463.0156,0.80916595
1998-02-06,-32.083336,115.66667,1705.1289,0.9074249
1998-02-07,-32.083336,115.66667,1730.1294,0.87563324
1998-02-08,-32.083336,115.66667,2161.8516,1.037468
1998-02-09,-32.083336,115.66667,2043.0991,1.5316391
1998-02-10,-32.083336,115.66667,2042.1733,1.1299438
1998-02-11,-32.083336,115.66667,2331.9941,1.2050781
1998-02-12,-32.083336,115.66667,2248.8906,1.1299438
1998-02-13,-32.083336,115.66667,2589.87,1.0721512
1998-02-14,-32.083336,115.66667,2578.9902,1.0172424
1998-02-15,-32.083336,115.66667,1456.0498,0.9883423
1998-02-16,-32.083336,115.66667,2297.04,1.0894852
1998-02-17,-32.083336,115.66667,1287.0645,1.1443939
1998-02-18,-32.083336,115.66667,1150.9507,1.046135
1998-02-19,-32.083336,115.66667,1957.9121,1.1299438
1998-02-20,-32.083336,115.66667,2168.102,1.2946701
1998-02-21,-32.083336,115.66667,2120.879,1.3351288
1998-02-22,-32.083336,115.66667,1926.8931,1.5229645
1998-02-23,-32.083336,115.66667,1815.085,1.40448
1998-02-24,-32.083336,115.66667,1399.104,1.1010437
1998-02-25,-32.083336,115.66667,1420.1694,0.89297485
1998-02-26,-32.083336,115.66667,1856.0581,0.75426483
1998-02-27,-32.083336,115.66667,1625.0347,0.7889404
1998-02-28,-32.083336,115.66667,2152.8237,1.2224197
1998-03-01,-32.083336,115.66667,2127.129,1.0952682
1998-03-02,-32.083336,115.66667,1917.8652,0.63866425
1998-03-03,-32.083336,115.66667,1920.1802,0.9565506
1998-03-04,-32.083336,115.66667,2503.063,0.921875
1998-03-05,-32.083336,115.66667,2144.9531,1.2628784
1998-03-06,-32.083336,115.66667,2324.8184,0.693573
1998-03-07,-32.083336,115.66667,2310.9292,0.56352997
1998-03-08,-32.083336,115.66667,2255.1406,0.930542
1998-03-09,-32.083336,115.66667,1939.8564,1.3091202
1998-03-10,-32.083336,115.66667,1632.6738,0.8640747
1998-03-11,-32.083336,115.66667,1817.1685,0.4912796
1998-03-12,-32.083336,115.66667,1834.0669,0.83517456
1998-03-13,-32.083336,115.66667,3317.895,0.76582336
1998-03-14,-32.083336,115.66667,3023.213,0.8958664
1998-03-15,-32.083336,115.66667,2943.813,1.0201263
1998-03-16,-32.083336,115.66667,2427.8296,1.2542114
1998-03-17,-32.083336,115.66667,2406.0698,1.9535599
1998-03-18,-32.083336,115.66667,1366.9272,1.1906357
1998-03-19,-32.083336,115.66667,2366.9487,1.1068268
1998-03-20,-32.083336,115.66667,2119.9526,1.525856
1998-03-21,-32.083336,115.66667,2144.9531,0.71669006
1998-03-22,-32.083336,115.66667,2054.9053,0.91898346
1998-03-23,-32.083336,115.66667,2074.813,0.8871994
1998-03-24,-32.083336,115.66667,2755.8462,1.0114594
1998-03-25,-32.083336,115.66667,2441.9502,1.6963577
1998-03-26,-32.083336,115.66667,2622.9727,1.976677
1998-03-27,-32.083336,115.66667,2318.105,1.2859955
1998-03-28,-32.083336,115.66667,2665.1035,1.257103
1998-03-29,-32.083336,115.66667,1675.0356,1.976677
1998-03-30,-32.083336,115.66667,3496.1396,1.6587906
1998-03-31,-32.083336,115.66667,1406.0488,1.3929214
1998-04-01,-32.083336,115.66667,1409.9839,1.1415024
1998-04-02,-32.083336,115.66667,2043.0991,0.8640747
1998-04-03,-32.083336,115.66667,2003.978,0.67045593
1998-04-04,-32.083336,115.66667,1756.9819,0.52017975
1998-04-05,-32.083336,115.66667,1941.94,0.791832
1998-04-06,-32.083336,115.66667,1963.0049,1.1559525
1998-04-07,-32.083336,115.66667,1735.917,0.9825592
1998-04-08,-32.083336,115.66667,1713.9258,0.9363251
1998-04-09,-32.083336,115.66667,1794.9458,1.181961
1998-04-10,-32.083336,115.66667,1440.7715,1.2108612
1998-04-11,-32.083336,115.66667,2860.941,1.1241684
1998-04-12,-32.083336,115.66667,2857.9316,1.1386185
1998-04-13,-32.083336,115.66667,3214.189,1.1357269
1998-04-14,-32.083336,115.66667,3192.8926,0.95077515
1998-04-15,-32.083336,115.66667,2986.8696,1.1126022
1998-04-16,-32.083336,115.66667,906.0381,0.6415558
1998-04-17,-32.083336,115.66667,931.96436,1.0490265
1998-04-18,-32.083336,115.66667,1197.9424,0.7947159
1998-04-19,-32.083336,115.66667,1770.1768,0.54618835
1998-04-20,-32.083336,115.66667,1698.8789,0.45082092
1998-04-21,-32.083336,115.66667,2698.9004,0.31789398
1998-04-22,-32.083336,115.66667,2573.2031,0.35546112
1998-04-23,-32.083336,115.66667,1931.9858,0.456604
1998-04-24,-32.083336,115.66667,2075.0444,0.9623337
1998-04-25,-32.083336,115.66667,2003.978,1.1790695
1998-04-26,-32.083336,115.66667,2253.9834,0.9160919
1998-04-27,-32.083336,115.66667,2253.0576,0.7860489
1998-04-28,-32.083336,115.66667,1402.8076,0.823616
1998-04-29,-32.083336,115.66667,1169.0063,0.8380661
1998-04-30,-32.083336,115.66667,2475.0527,0.88430786
1998-05-01,-32.083336,115.66667,2201.899,1.4651718
1998-05-02,-32.083336,115.66667,1919.9487,1.1559525
1998-05-03,-32.083336,115.66667,2023.8857,0.8120575
1998-05-04,-32.083336,115.66667,2030.1362,0.7889404
1998-05-05,-32.083336,115.66667,1113.9126,0.59820557
1998-05-06,-32.083336,115.66667,1419.938,1.0345764
1998-05-07,-32.083336,115.66667,1212.7573,1.1559525
1998-05-08,-32.083336,115.66667,869.9263,0.9623337
1998-05-09,-32.083336,115.66667,1013.2163,1.3091202
1998-05-10,-32.083336,115.66667,1272.9438,0.9160919
1998-05-11,-32.083336,115.66667,1265.9995,0.67045593
1998-05-12,-32.083336,115.66667,1387.0669,0.61265564
1998-05-13,-32.083336,115.66667,1315.0742,0.36123657
1998-05-14,-32.083336,115.66667,1939.8564,0.554863
1998-05-15,-32.083336,115.66667,1972.959,0.9652252
1998-05-16,-32.083336,115.66667,1844.9468,1.1126022
1998-05-17,-32.083336,115.66667,1943.0972,0.95944214
1998-05-18,-32.083336,115.66667,1751.8892,0.89297485
1998-05-19,-32.083336,115.66667,1909.9946,1.3437958
1998-05-20,-32.083336,115.66667,1394.0112,1.4853973
1998-05-21,-32.083336,115.66667,987.9844,0.9999008
1998-05-22,-32.083336,115.66667,2357.921,0.69068146
1998-05-23,-32.083336,115.66667,2174.815,1.2426529
1998-05-24,-32.083336,115.66667,2137.7773,0.9912338
1998-05-25,-32.083336,115.66667,1998.1909,1.3004456
1998-05-26,-32.083336,115.66667,1319.0098,1.5836563
1998-05-27,-32.083336,115.66667,1598.877,0.8554077
1998-05-28,-32.083336,115.66667,1658.1372,0.5606384
1998-05-29,-32.083336,115.66667,2188.9355,0.59532166
1998-05-30,-32.083336,115.66667,2198.8896,0.9421005
1998-05-31,-32.083336,115.66667,2757.0034,0.9912338
1998-06-01,-32.083336,115.66667,2187.084,0.6328888
1998-06-02,-32.083336,115.66667,1290.0737,0.3988037
1998-06-03,-32.083336,115.66667,1053.958,0.43348694
1998-06-04,-32.083336,115.66667,1317.8525,0.5750885
1998-06-05,-32.083336,115.66667,1640.0815,0.32366943
1998-06-06,-32.083336,115.66667,1737.0742,0.7773819
1998-06-07,-32.083336,115.66667,1709.0645,1.1617355
1998-06-08,-32.083336,115.66667,1603.2749,0.9825592
1998-06-09,-32.083336,115.66667,1765.084,0.89297485
1998-06-10,-32.083336,115.66667,1641.9331,0.47683716
1998-06-11,-32.083336,115.66667,1442.855,0.6097641
1998-06-12,-32.083336,115.66667,1249.7954,0.8554077
1998-06-13,-32.083336,115.66667,1485.9116,1.3466873
1998-06-14,-32.083336,115.66667,2293.1045,1.0923767
1998-06-15,-32.083336,115.66667,2350.976,0.9392166
1998-06-16,-32.083336,115.66667,2541.0264,1.5345306
1998-06-17,-32.083336,115.66667,1994.9502,1.8177338
1998-06-18,-32.083336,115.66667,2513.9429,0.98545074
1998-06-19,-32.083336,115.66667,2571.1196,1.1183853
1998-06-20,-32.083336,115.66667,2985.0176,1.1704025
1998-06-21,-32.083336,115.66667,2330.1426,1.1270523
1998-06-22,-32.083336,115.66667,3008.166,1.0114594
1998-06-23,-32.083336,115.66667,2869.9688,1.5229645
1998-06-24,-32.083336,115.66667,4191.988,1.4247131
1998-06-25,-32.083336,115.66667,3831.1003,1.5431976
1998-06-26,-32.083336,115.66667,1407.206,0.9363251
1998-06-27,-32.083336,115.66667,1257.8975,1.6125565
1998-06-28,-32.083336,115.66667,1482.9023,1.8119583
1998-06-29,-32.083336,115.66667,1961.8477,1.7368164
1998-06-30,-32.083336,115.66667,1898.8833,1.7686081
1998-07-01,-32.083336,115.66667,1222.9429,1.7975082
1998-07-02,-32.083336,115.66667,932.89014,1.8870926
1998-07-03,-32.083336,115.66667,725.0156,1.1154938
1998-07-04,-32.083336,115.66667,1211.8315,0.53752136
1998-07-05,-32.083336,115.66667,1441.9292,1.1964111
1998-07-06,-32.083336,115.66667,1363.918,1.0750351
1998-07-07,-32.083336,115.66667,1497.023,1.0056839
1998-07-08,-32.083336,115.66667,1680.1284,1.0230179
1998-07-09,-32.083336,115.66667,1753.0469,1.1761856
1998-07-10,-32.083336,115.66667,1738.0,1.0923767
1998-07-11,-32.083336,115.66667,1525.0327,2.014244
1998-07-12,-32.083336,115.66667,1480.8188,3.0170364
1998-07-13,-32.083336,115.66667,1366.0015,2.563324
1998-07-14,-32.083336,115.66667,1934.9951,2.8320847
1998-07-15,-32.083336,115.66667,1973.8848,2.5690994
1998-07-16,-32.083336,115.66667,1957.9121,1.7946167
1998-07-17,-32.083336,115.66667,1728.0464,0.6993561
1998-07-18,-32.083336,115.66667,1106.042,0.24853516
1998-07-19,-32.083336,115.66667,1121.0889,1.1790695
1998-07-20,-32.083336,115.66667,1097.0142,2.0778275
1998-07-21,-32.083336,115.66667,1045.1611,1.288887
1998-07-22,-32.083336,115.66667,1572.0244,0.8958664
1998-07-23,-32.083336,115.66667,1809.9927,1.297554
1998-07-24,-32.083336,115.66667,1759.9912,1.3698044
1998-07-25,-32.083336,115.66667,1493.0874,0.8814163
1998-07-26,-32.083336,115.66667,1705.8237,0.93343353
1998-07-27,-32.083336,115.66667,1691.0083,1.1097183
1998-07-28,-32.083336,115.66667,2307.225,1.5807648
1998-07-29,-32.083336,115.66667,2363.9395,1.6443405
1998-07-30,-32.083336,115.66667,2313.9385,2.1703033
1998-07-31,-32.083336,115.66667,516.9092,2.1182785
1998-08-01,-32.083336,115.66667,1356.0474,0.83517456
1998-08-02,-32.083336,115.66667,1341.9268,0.9565506
1998-08-03,-32.083336,115.66667,1828.9741,1.4362717
1998-08-04,-32.083336,115.66667,1671.7949,1.1472855
1998-08-05,-32.083336,115.66667,1774.8066,0.98545074
1998-08-06,-32.083336,115.66667,1208.8223,0.87563324
1998-08-07,-32.083336,115.66667,1279.1938,0.85829926
1998-08-08,-32.083336,115.66667,1265.0732,0.8900833
1998-08-09,-32.083336,115.66667,1231.7393,0.7860489
1998-08-10,-32.083336,115.66667,824.78613,0.6531143
1998-08-11,-32.083336,115.66667,1231.0449,0.56352997
1998-08-12,-32.083336,115.66667,1222.9429,1.6154404
1998-08-13,-32.083336,115.66667,1502.1157,1.8379669
1998-08-14,-32.083336,115.66667,1572.0244,0.9738922
1998-08-15,-32.083336,115.66667,1409.9839,0.72247314
1998-08-16,-32.083336,115.66667,1568.0894,0.86696625
1998-08-17,-32.083336,115.66667,1305.815,0.7773819
1998-08-18,-32.083336,115.66667,1196.0903,0.3467865
1998-08-19,-32.083336,115.66667,964.83545,0.92476654
1998-08-20,-32.083336,115.66667,1257.8975,1.1443939
1998-08-21,-32.083336,115.66667,1829.9004,1.1848526
1998-08-22,-32.083336,115.66667,2330.1426,1.5749893
1998-08-23,-32.083336,115.66667,1872.9565,0.8438492
1998-08-24,-32.083336,115.66667,1769.9453,0.47105408
1998-08-25,-32.083336,115.66667,2175.7412,1.3380127
1998-08-26,-32.083336,115.66667,1759.0654,1.6183319
1998-08-27,-32.083336,115.66667,588.20703,2.0344772
1998-08-28,-32.083336,115.66667,1597.9507,1.7917252
1998-08-29,-32.083336,115.66667,1141.9229,1.3264542
1998-08-30,-32.083336,115.66667,1084.0508,1.167511
1998-08-31,-32.083336,115.66667,1139.8394,1.3091202
1998-09-01,-32.083336,115.66667,962.0576,1.3611374
1998-09-02,-32.083336,115.66667,1506.0508,0.69646454
1998-09-03,-32.083336,115.66667,1356.9736,1.0027924
1998-09-04,-32.083336,115.66667,1833.8354,1.1068268
1998-09-05,-32.083336,115.66667,3336.877,1.5460892
1998-09-06,-32.083336,115.66667,4375.0938,1.4796219
1998-09-07,-32.083336,115.66667,4376.9453,1.1732941
1998-09-08,-32.083336,115.66667,2637.788,1.4304886
1998-09-09,-32.083336,115.66667,2631.769,1.5807648
1998-09-10,-32.083336,115.66667,2063.0073,0.693573
1998-09-11,-32.083336,115.66667,1239.147,0.823616
1998-09-12,-32.083336,115.66667,2529.915,1.2079697
1998-09-13,-32.083336,115.66667,2285.9287,1.6154404
1998-09-14,-32.083336,115.66667,2124.1196,1.5749893
1998-09-15,-32.083336,115.66667,3899.8518,2.0547028
1998-09-16,-32.083336,115.66667,4491.994,1.7281494
1998-09-17,-32.083336,115.66667,2454.9136,1.5287476
1998-09-18,-32.083336,115.66667,2502.1367,2.5257568
1998-09-19,-32.083336,115.66667,3455.8608,2.4766235
1998-09-20,-32.083336,115.66667,3445.9072,1.2917786
1998-09-21,-32.083336,115.66667,1322.9448,0.45371246
1998-09-22,-32.083336,115.66667,1597.0249,1.762825
1998-09-23,-32.083336,115.66667,3218.1245,2.6442413
1998-09-24,-32.083336,115.66667,2899.1362,1.632782
1998-09-25,-32.083336,115.66667,2357.921,1.5749893
1998-09-26,-32.083336,115.66667,1779.8994,1.6645737
1998-09-27,-32.083336,115.66667,1632.9053,1.4536133
1998-09-28,-32.083336,115.66667,1820.8721,1.0692596
1998-09-29,-32.083336,115.66667,1510.9121,0.95077515
1998-09-30,-32.083336,115.66667,1470.8647,0.7715988
1998-10-01,-32.083336,115.66667,1637.7666,0.5895386
1998-10-02,-32.083336,115.66667,1779.8994,0.5346298
1998-10-03,-32.083336,115.66667,2614.1763,1.288887
1998-10-04,-32.083336,115.66667,2482.9233,1.9159927
1998-10-05,-32.083336,115.66667,2088.9336,1.7917252
1998-10-06,-32.083336,115.66667,2843.1162,1.9651184
1998-10-07,-32.083336,115.66667,2913.0254,2.204979
1998-10-08,-32.083336,115.66667,4204.951,2.1645203
1998-10-09,-32.083336,115.66667,3734.802,2.450615
1998-10-10,-32.083336,115.66667,1725.2686,2.7974014
1998-10-11,-32.083336,115.66667,1437.9937,2.7222672
1998-10-12,-32.083336,115.66667,1837.0762,2.4159393
1998-10-13,-32.083336,115.66667,1524.8013,1.4709473
1998-10-14,-32.083336,115.66667,1456.7441,2.2627792
1998-10-15,-32.083336,115.66667,2728.9937,1.9709015
1998-10-16,-32.083336,115.66667,2672.9736,1.4622803
1998-10-17,-32.083336,115.66667,1592.1636,0.7947159
1998-10-18,-32.083336,115.66667,1606.0527,1.6125565
1998-10-19,-32.083336,115.66667,1584.9878,1.6414566
1998-10-20,-32.083336,115.66667,3098.9087,1.8003922
1998-10-21,-32.083336,115.66667,3087.7974,2.1934204
1998-10-22,-32.083336,115.66667,3092.8901,1.7946167
1998-10-23,-32.083336,115.66667,3066.0376,1.6819077
1998-10-24,-32.083336,115.66667,2964.8784,1.9593353
1998-10-25,-32.083336,115.66667,2160.2314,1.624115
1998-10-26,-32.083336,115.66667,2199.121,1.6645737
1998-10-27,-32.083336,115.66667,1991.9409,1.7281494
1998-10-28,-32.083336,115.66667,882.88916,1.5200806
1998-10-29,-32.083336,115.66667,2587.0923,1.5287476
1998-10-30,-32.083336,115.66667,2601.9077,2.3176804
1998-10-31,-32.083336,115.66667,1668.7856,1.7108078
1998-11-01,-32.083336,115.66667,1660.915,0.8900833
1998-11-02,-32.083336,115.66667,1897.0312,1.3755875
1998-11-03,-32.083336,115.66667,1914.1611,1.4564972
1998-11-04,-32.083336,115.66667,1894.022,1.6530151
1998-11-05,-32.083336,115.66667,1422.021,1.624115
1998-11-06,-32.083336,115.66667,1356.9736,1.4593887
1998-11-07,-32.083336,115.66667,2522.9707,1.4102631
1998-11-08,-32.083336,115.66667,3248.2178,1.3553543
1998-11-09,-32.083336,115.66667,2522.045,1.5749893
1998-11-10,-32.083336,115.66667,2522.9707,2.6211166
1998-11-11,-32.083336,115.66667,1992.1724,2.6557999
1998-11-12,-32.083336,115.66667,1984.9961,1.6356735
1998-11-13,-32.083336,115.66667,1931.06,1.9737854
1998-11-14,-32.083336,115.66667,2279.9097,1.4767303
1998-11-15,-32.083336,115.66667,2791.0317,1.1704025
1998-11-16,-32.083336,115.66667,2478.9883,1.1270523
1998-11-17,-32.083336,115.66667,2478.9883,1.4276047
1998-11-18,-32.083336,115.66667,2478.9883,2.2252045
1998-11-19,-32.083336,115.66667,1050.2539,1.3929214
1998-11-20,-32.083336,115.66667,1050.2539,1.2021942
1998-11-21,-32.083336,115.66667,1050.2539,1.4478302
1998-11-22,-32.083336,115.66667,1025.9478,1.1732941
1998-11-23,-32.083336,115.66667,1112.9868,0.92476654
1998-11-24,-32.083336,115.66667,2614.8706,0.78315735
1998-11-25,-32.083336,115.66667,1863.0029,0.8698578
1998-11-26,-32.083336,115.66667,2110.9248,0.8467407
1998-11-27,-32.083336,115.66667,2341.0225,0.9565506
1998-11-28,-32.083336,115.66667,2726.9102,1.1357269
1998-11-29,-32.083336,115.66667,2107.9155,1.2946701
1998-11-30,-32.083336,115.66667,2103.98,1.6587906
1998-12-01,-32.083336,115.66667,2087.0815,0.9912338
1998-12-02,-32.083336,115.66667,1800.9644,1.028801
1998-12-03,-32.083336,115.66667,1813.002,0.8554077
1998-12-04,-32.083336,115.66667,2672.0479,1.0779266
1998-12-05,-32.083336,115.66667,2614.8706,1.1415024
1998-12-06,-32.083336,115.66667,1912.0781,1.1848526
1998-12-07,-32.083336,115.66667,2031.9878,1.3293457
1998-12-08,-32.083336,115.66667,847.0088,1.3293457
1998-12-09,-32.083336,115.66667,1722.9536,0.5750885
1998-12-10,-32.083336,115.66667,1685.9155,0.9045334
1998-12-11,-32.083336,115.66667,2228.0571,0.7340317
1998-12-12,-32.083336,115.66667,2240.0942,0.74269867
1998-12-13,-32.083336,115.66667,2213.2417,0.8871994
1998-12-14,-32.083336,115.66667,2191.019,1.158844
1998-12-15,-32.083336,115.66667,1778.7417,0.84962463
1998-12-16,-32.083336,115.66667,2203.0562,0.791832
1998-12-17,-32.083336,115.66667,2225.0474,0.823616
1998-12-18,-32.083336,115.66667,2147.0366,0.8467407
1998-12-19,-32.083336,115.66667,2147.9624,0.73981476
1998-12-20,-32.083336,115.66667,2674.1313,0.71380615
1998-12-21,-32.083336,115.66667,2216.9458,0.92476654
1998-12-22,-32.083336,115.66667,2224.1216,1.4333801
1998-12-23,-32.083336,115.66667,973.8633,0.930542
1998-12-24,-32.083336,115.66667,1028.957,0.8698578
1998-12-25,-32.083336,115.66667,1900.0405,0.61265564
1998-12-26,-32.083336,115.66667,1926.8931,0.6242142
1998-12-27,-32.083336,115.66667,2012.0801,0.6791229
1998-12-28,-32.083336,115.66667,1909.0688,0.71380615
1998-12-29,-32.083336,115.66667,1993.0981,0.80049896
1998-12-30,-32.083336,115.66667,1225.0264,1.4131546
1998-12-31,-32.083336,115.66667,1258.8232,1.028801
1999-01-01,-32.083336,115.66667,1626.8867,0.7282562
1999-01-02,-32.083336,115.66667,1625.0347,0.70224
1999-01-03,-32.083336,115.66667,2306.0679,0.78315735
1999-01-04,-32.083336,115.66667,1875.9663,0.69068146
1999-01-05,-32.083336,115.66667,724.08984,0.6184387
1999-01-06,-32.083336,115.66667,1912.0781,0.5837555
1999-01-07,-32.083336,115.66667,2253.9834,0.693573
1999-01-08,-32.083336,115.66667,1537.9961,1.1039352
1999-01-09,-32.083336,115.66667,1509.9858,0.49417114
1999-01-10,-32.083336,115.66667,2204.2139,0.9045334
1999-01-11,-32.083336,115.66667,2202.1304,0.8900833
1999-01-12,-32.083336,115.66667,2023.8857,1.0143509
1999-01-13,-32.083336,115.66667,1975.9683,1.158844
1999-01-14,-32.083336,115.66667,1413.2246,1.1270523
1999-01-15,-32.083336,115.66667,1903.2812,0.913208
1999-01-16,-32.083336,115.66667,2081.063,0.91031647
1999-01-17,-32.083336,115.66667,2069.026,0.84962463
1999-01-18,-32.083336,115.66667,2545.8877,0.80628204
1999-01-19,-32.083336,115.66667,2204.2139,0.96810913
