time,latitude,longitude,par
2003-01-16 00:00:00,-32.35417,115.43751,64.917114
2003-02-16 00:00:00,-32.35417,115.43751,53.76751
2003-03-16 00:00:00,-32.35417,115.43751,48.00035
2003-04-16 00:00:00,-32.35417,115.43751,32.696762
2003-05-16 00:00:00,-32.35417,115.43751,24.89036
2003-06-16 00:00:00,-32.35417,115.43751,19.538843
2003-07-16 00:00:00,-32.35417,115.43751,18.150316
2003-08-16 00:00:00,-32.35417,115.43751,28.657171
2003-09-16 00:00:00,-32.35417,115.43751,37.433746
2003-10-16 00:00:00,-32.35417,115.43751,50.2417
2003-11-16 00:00:00,-32.35417,115.43751,58.174408
2003-12-16 00:00:00,-32.35417,115.43751,65.565414
2004-01-16 00:00:00,-32.35417,115.43751,63.7678
2004-02-16 00:00:00,-32.35417,115.43751,54.908173
2004-03-16 00:00:00,-32.35417,115.43751,48.505238
2004-04-16 00:00:00,-32.35417,115.43751,33.890312
2004-05-16 00:00:00,-32.35417,115.43751,26.455399
2004-06-16 00:00:00,-32.35417,115.43751,17.430853
2004-07-16 00:00:00,-32.35417,115.43751,22.804628
2004-08-16 00:00:00,-32.35417,115.43751,28.410032
2004-09-16 00:00:00,-32.35417,115.43751,40.96075
2004-10-16 00:00:00,-32.35417,115.43751,50.120903
2004-11-16 00:00:00,-32.35417,115.43751,56.83392
2004-12-16 00:00:00,-32.35417,115.43751,64.05759
2005-01-16 00:00:00,-32.35417,115.43751,65.55921
2005-02-16 00:00:00,-32.35417,115.43751,56.8391
2005-03-16 00:00:00,-32.35417,115.43751,38.620926
2005-04-16 00:00:00,-32.35417,115.43751,33.112232
2005-05-16 00:00:00,-32.35417,115.43751,23.529612
2005-06-16 00:00:00,-32.35417,115.43751,14.60864
2005-07-16 00:00:00,-32.35417,115.43751,24.020039
2005-08-16 00:00:00,-32.35417,115.43751,27.228294
2005-09-16 00:00:00,-32.35417,115.43751,37.500874
2005-10-16 00:00:00,-32.35417,115.43751,49.458023
2005-11-16 00:00:00,-32.35417,115.43751,61.57525
2005-12-16 00:00:00,-32.35417,115.43751,61.73476
2006-01-16 00:00:00,-32.35417,115.43751,53.627323
2006-02-16 00:00:00,-32.35417,115.43751,56.451466
2006-03-16 00:00:00,-32.35417,115.43751,47.40736
2006-04-16 00:00:00,-32.35417,115.43751,34.02713
2006-05-16 00:00:00,-32.35417,115.43751,25.773617
2006-06-16 00:00:00,-32.35417,115.43751,22.17941
2006-07-16 00:00:00,-32.35417,115.43751,21.895676
2006-08-16 00:00:00,-32.35417,115.43751,27.287605
2006-09-16 00:00:00,-32.35417,115.43751,39.98186
2006-10-16 00:00:00,-32.35417,115.43751,52.149994
2006-11-16 00:00:00,-32.35417,115.43751,56.486107
2006-12-16 00:00:00,-32.35417,115.43751,63.80801
2007-01-16 00:00:00,-32.35417,115.43751,60.253845
2007-02-16 00:00:00,-32.35417,115.43751,55.501354
2007-03-16 00:00:00,-32.35417,115.43751,46.315193
2007-04-16 00:00:00,-32.35417,115.43751,34.09832
2007-05-16 00:00:00,-32.35417,115.43751,22.409515
2007-06-16 00:00:00,-32.35417,115.43751,21.990107
2007-07-16 00:00:00,-32.35417,115.43751,21.11121
2007-08-16 00:00:00,-32.35417,115.43751,25.531912
2007-09-16 00:00:00,-32.35417,115.43751,35.298065
2007-10-16 00:00:00,-32.35417,115.43751,48.311905
2007-11-16 00:00:00,-32.35417,115.43751,62.624504
2007-12-16 00:00:00,-32.35417,115.43751,61.480846
2008-01-16 00:00:00,-32.35417,115.43751,64.11678
2008-02-16 00:00:00,-32.35417,115.43751,54.625263
2008-03-16 00:00:00,-32.35417,115.43751,45.78646
2008-04-16 00:00:00,-32.35417,115.43751,32.35356
2008-05-16 00:00:00,-32.35417,115.43751,23.53408
2008-06-16 00:00:00,-32.35417,115.43751,20.855898
2008-07-16 00:00:00,-32.35417,115.43751,22.189573
2008-08-16 00:00:00,-32.35417,115.43751,32.71686
2008-09-16 00:00:00,-32.35417,115.43751,37.339355
2008-10-16 00:00:00,-32.35417,115.43751,47.33327
2008-11-16 00:00:00,-32.35417,115.43751,56.286045
2008-12-16 00:00:00,-32.35417,115.43751,67.005394
2009-01-16 00:00:00,-32.35417,115.43751,61.72555
2009-02-16 00:00:00,-32.35417,115.43751,53.62044
2009-03-16 00:00:00,-32.35417,115.43751,45.13359
2009-04-16 00:00:00,-32.35417,115.43751,35.314228
2009-05-16 00:00:00,-32.35417,115.43751,25.861618
2009-06-16 00:00:00,-32.35417,115.43751,20.0523
2009-07-16 00:00:00,-32.35417,115.43751,22.573732
2009-08-16 00:00:00,-32.35417,115.43751,28.34415
2009-09-16 00:00:00,-32.35417,115.43751,35.173786
2009-10-16 00:00:00,-32.35417,115.43751,50.841877
2009-11-16 00:00:00,-32.35417,115.43751,56.37295
2009-12-16 00:00:00,-32.35417,115.43751,63.3011
2010-01-16 00:00:00,-32.35417,115.43751,63.911366
2010-02-16 00:00:00,-32.35417,115.43751,55.42051
2010-03-16 00:00:00,-32.35417,115.43751,47.5859
2010-04-16 00:00:00,-32.35417,115.43751,33.858505
2010-05-16 00:00:00,-32.35417,115.43751,24.549553
