time,latitude,longitude,par
2003-01-16 00:00:00,-32.10417,115.68751,65.84048
2003-02-16 00:00:00,-32.10417,115.68751,54.64968
2003-03-16 00:00:00,-32.10417,115.68751,46.80726
2003-04-16 00:00:00,-32.10417,115.68751,32.550163
2003-05-16 00:00:00,-32.10417,115.68751,25.304893
2003-06-16 00:00:00,-32.10417,115.68751,22.009016
2003-07-16 00:00:00,-32.10417,115.68751,19.633495
2003-08-16 00:00:00,-32.10417,115.68751,27.746971
2003-09-16 00:00:00,-32.10417,115.68751,37.146896
2003-10-16 00:00:00,-32.10417,115.68751,47.49322
2003-11-16 00:00:00,-32.10417,115.68751,59.114315
2003-12-16 00:00:00,-32.10417,115.68751,62.2255
2004-01-16 00:00:00,-32.10417,115.68751,64.840866
2004-02-16 00:00:00,-32.10417,115.68751,55.41628
2004-03-16 00:00:00,-32.10417,115.68751,48.548325
2004-04-16 00:00:00,-32.10417,115.68751,32.275387
2004-05-16 00:00:00,-32.10417,115.68751,26.172947
2004-06-16 00:00:00,-32.10417,115.68751,18.908394
2004-07-16 00:00:00,-32.10417,115.68751,23.98808
2004-08-16 00:00:00,-32.10417,115.68751,27.84919
2004-09-16 00:00:00,-32.10417,115.68751,39.376938
2004-10-16 00:00:00,-32.10417,115.68751,51.487026
2004-11-16 00:00:00,-32.10417,115.68751,55.95522
2004-12-16 00:00:00,-32.10417,115.68751,61.925144
2005-01-16 00:00:00,-32.10417,115.68751,65.190346
2005-02-16 00:00:00,-32.10417,115.68751,53.318012
2005-03-16 00:00:00,-32.10417,115.68751,39.831306
2005-04-16 00:00:00,-32.10417,115.68751,34.434296
2005-05-16 00:00:00,-32.10417,115.68751,23.983791
2005-06-16 00:00:00,-32.10417,115.68751,16.35792
2005-07-16 00:00:00,-32.10417,115.68751,24.050253
2005-08-16 00:00:00,-32.10417,115.68751,26.843586
2005-09-16 00:00:00,-32.10417,115.68751,38.16703
2005-10-16 00:00:00,-32.10417,115.68751,49.408333
2005-11-16 00:00:00,-32.10417,115.68751,59.637836
2005-12-16 00:00:00,-32.10417,115.68751,61.300533
2006-01-16 00:00:00,-32.10417,115.68751,54.553905
2006-02-16 00:00:00,-32.10417,115.68751,58.162407
2006-03-16 00:00:00,-32.10417,115.68751,46.337982
2006-04-16 00:00:00,-32.10417,115.68751,37.213326
2006-05-16 00:00:00,-32.10417,115.68751,26.337702
2006-06-16 00:00:00,-32.10417,115.68751,21.06383
2006-07-16 00:00:00,-32.10417,115.68751,21.655848
2006-08-16 00:00:00,-32.10417,115.68751,28.514252
2006-09-16 00:00:00,-32.10417,115.68751,39.39913
2006-10-16 00:00:00,-32.10417,115.68751,52.983585
2006-11-16 00:00:00,-32.10417,115.68751,58.789948
2006-12-16 00:00:00,-32.10417,115.68751,59.32809
2007-01-16 00:00:00,-32.10417,115.68751,61.274097
2007-02-16 00:00:00,-32.10417,115.68751,57.62535
2007-03-16 00:00:00,-32.10417,115.68751,49.935356
2007-04-16 00:00:00,-32.10417,115.68751,34.2164
2007-05-16 00:00:00,-32.10417,115.68751,24.631672
2007-06-16 00:00:00,-32.10417,115.68751,21.666302
2007-07-16 00:00:00,-32.10417,115.68751,19.038359
2007-08-16 00:00:00,-32.10417,115.68751,26.093372
2007-09-16 00:00:00,-32.10417,115.68751,35.79326
2007-10-16 00:00:00,-32.10417,115.68751,47.726658
2007-11-16 00:00:00,-32.10417,115.68751,62.316933
2007-12-16 00:00:00,-32.10417,115.68751,60.202457
2008-01-16 00:00:00,-32.10417,115.68751,64.16171
2008-02-16 00:00:00,-32.10417,115.68751,51.057076
2008-03-16 00:00:00,-32.10417,115.68751,48.162434
2008-04-16 00:00:00,-32.10417,115.68751,35.037666
2008-05-16 00:00:00,-32.10417,115.68751,23.587248
2008-06-16 00:00:00,-32.10417,115.68751,22.458988
2008-07-16 00:00:00,-32.10417,115.68751,20.23829
2008-08-16 00:00:00,-32.10417,115.68751,32.771587
2008-09-16 00:00:00,-32.10417,115.68751,37.90475
2008-10-16 00:00:00,-32.10417,115.68751,49.303276
2008-11-16 00:00:00,-32.10417,115.68751,56.06107
2008-12-16 00:00:00,-32.10417,115.68751,62.75142
2009-01-16 00:00:00,-32.10417,115.68751,63.64363
2009-02-16 00:00:00,-32.10417,115.68751,54.332844
2009-03-16 00:00:00,-32.10417,115.68751,47.460117
2009-04-16 00:00:00,-32.10417,115.68751,35.308804
2009-05-16 00:00:00,-32.10417,115.68751,27.14829
2009-06-16 00:00:00,-32.10417,115.68751,20.099754
2009-07-16 00:00:00,-32.10417,115.68751,22.635271
2009-08-16 00:00:00,-32.10417,115.68751,27.143885
2009-09-16 00:00:00,-32.10417,115.68751,35.66708
2009-10-16 00:00:00,-32.10417,115.68751,50.325768
2009-11-16 00:00:00,-32.10417,115.68751,57.37376
2009-12-16 00:00:00,-32.10417,115.68751,62.493332
2010-01-16 00:00:00,-32.10417,115.68751,64.60352
2010-02-16 00:00:00,-32.10417,115.68751,54.344772
2010-03-16 00:00:00,-32.10417,115.68751,47.045673
2010-04-16 00:00:00,-32.10417,115.68751,32.462597
2010-05-16 00:00:00,-32.10417,115.68751,26.58312
2010-06-16 00:00:00,-32.10417,115.68751,20.488153
2010-07-16 00:00:00,-32.10417,115.68751,22.18787
2010-08-16 00:00:00,-32.10417,115.68751,31.039015
2010-09-16 00:00:00,-32.10417,115.68751,41.95115
2010-10-16 00:00:00,-32.10417,115.68751,53.027996
2010-11-16 00:00:00,-32.10417,115.68751,56.025684
2010-12-16 00:00:00,-32.10417,115.68751,61.029945
2011-01-16 00:00:00,-32.10417,115.68751,63.83383
2011-02-16 00:00:00,-32.10417,115.68751,58.67641
2011-03-16 00:00:00,-32.10417,115.68751,50.24789
2011-04-16 00:00:00,-32.10417,115.68751,35.724625
2011-05-16 00:00:00,-32.10417,115.68751,25.95432
2011-06-16 00:00:00,-32.10417,115.68751,19.01013
2011-07-16 00:00:00,-32.10417,115.68751,19.671944
2011-08-16 00:00:00,-32.10417,115.68751,29.038492
2011-09-16 00:00:00,-32.10417,115.68751,38.78175
2011-10-16 00:00:00,-32.10417,115.68751,49.855865
2011-11-16 00:00:00,-32.10417,115.68751,52.891293
2011-12-16 00:00:00,-32.10417,115.68751,59.249268
2012-01-16 00:00:00,-32.10417,115.68751,62.89769
2012-02-16 00:00:00,-32.10417,115.68751,53.605152
2012-03-16 00:00:00,-32.10417,115.68751,49.7157
2012-04-16 00:00:00,-32.10417,115.68751,32.987545
2012-05-16 00:00:00,-32.10417,115.68751,25.653963
2012-06-16 00:00:00,-32.10417,115.68751,18.950184
2012-07-16 00:00:00,-32.10417,115.68751,23.782463
2012-08-16 00:00:00,-32.10417,115.68751,29.81432
2012-09-16 00:00:00,-32.10417,115.68751,39.464413
2012-10-16 00:00:00,-32.10417,115.68751,49.33478
2012-11-16 00:00:00,-32.10417,115.68751,56.699677
2012-12-16 00:00:00,-32.10417,115.68751,59.53269
2013-01-16 00:00:00,-32.10417,115.68751,62.27377
2013-02-16 00:00:00,-32.10417,115.68751,56.34813
2013-03-16 00:00:00,-32.10417,115.68751,45.426003
2013-04-16 00:00:00,-32.10417,115.68751,30.25387
2013-05-16 00:00:00,-32.10417,115.68751,24.538288
2013-06-16 00:00:00,-32.10417,115.68751,22.733303
2013-07-16 00:00:00,-32.10417,115.68751,22.602135
2013-08-16 00:00:00,-32.10417,115.68751,27.84253
2013-09-16 00:00:00,-32.10417,115.68751,34.484146
2013-10-16 00:00:00,-32.10417,115.68751,49.85092
2013-11-16 00:00:00,-32.10417,115.68751,59.846252
2013-12-16 00:00:00,-32.10417,115.68751,63.18758
2014-01-16 00:00:00,-32.10417,115.68751,65.490555
2014-02-16 00:00:00,-32.10417,115.68751,60.467037
2014-03-16 00:00:00,-32.10417,115.68751,45.975662
2014-04-16 00:00:00,-32.10417,115.68751,33.882107
2014-05-16 00:00:00,-32.10417,115.68751,21.622276
2014-06-16 00:00:00,-32.10417,115.68751,20.42
2014-07-16 00:00:00,-32.10417,115.68751,21.552
2014-08-16 00:00:00,-32.10417,115.68751,28.916
2014-09-16 00:00:00,-32.10417,115.68751,36.85
2014-10-16 00:00:00,-32.10417,115.68751,51.226
2014-11-16 00:00:00,-32.10417,115.68751,55.066
2014-12-16 00:00:00,-32.10417,115.68751,63.21
2015-01-16 00:00:00,-32.10417,115.68751,62.722
2015-02-16 00:00:00,-32.10417,115.68751,52.994
2015-03-16 00:00:00,-32.10417,115.68751,45.976
2015-04-16 00:00:00,-32.10417,115.68751,32.198
2015-05-16 00:00:00,-32.10417,115.68751,26.006
2015-06-16 00:00:00,-32.10417,115.68751,22.134
2015-07-16 00:00:00,-32.10417,115.68751,21.556
