time,latitude,longitude,par
2003-01-16 00:00:00,-31.85417,115.47917,65.3058
2003-02-16 00:00:00,-31.85417,115.47917,52.383312
2003-03-16 00:00:00,-31.85417,115.47917,46.944607
2003-04-16 00:00:00,-31.85417,115.47917,33.502743
2003-05-16 00:00:00,-31.85417,115.47917,25.172598
2003-06-16 00:00:00,-31.85417,115.47917,20.532143
2003-07-16 00:00:00,-31.85417,115.47917,20.612612
2003-08-16 00:00:00,-31.85417,115.47917,29.526472
2003-09-16 00:00:00,-31.85417,115.47917,39.395645
2003-10-16 00:00:00,-31.85417,115.47917,50.54544
2003-11-16 00:00:00,-31.85417,115.47917,61.49927
2003-12-16 00:00:00,-31.85417,115.47917,63.920986
2004-01-16 00:00:00,-31.85417,115.47917,63.94922
2004-02-16 00:00:00,-31.85417,115.47917,55.20384
2004-03-16 00:00:00,-31.85417,115.47917,48.324043
2004-04-16 00:00:00,-31.85417,115.47917,33.955875
2004-05-16 00:00:00,-31.85417,115.47917,24.603062
2004-06-16 00:00:00,-31.85417,115.47917,19.153019
2004-07-16 00:00:00,-31.85417,115.47917,25.074575
2004-08-16 00:00:00,-31.85417,115.47917,27.666449
2004-09-16 00:00:00,-31.85417,115.47917,39.75442
2004-10-16 00:00:00,-31.85417,115.47917,51.460255
2004-11-16 00:00:00,-31.85417,115.47917,61.46561
2004-12-16 00:00:00,-31.85417,115.47917,62.227596
2005-01-16 00:00:00,-31.85417,115.47917,64.48871
2005-02-16 00:00:00,-31.85417,115.47917,56.6988
2005-03-16 00:00:00,-31.85417,115.47917,38.722416
2005-04-16 00:00:00,-31.85417,115.47917,34.01243
2005-05-16 00:00:00,-31.85417,115.47917,24.352085
2005-06-16 00:00:00,-31.85417,115.47917,18.260805
2005-07-16 00:00:00,-31.85417,115.47917,23.855927
2005-08-16 00:00:00,-31.85417,115.47917,27.59357
2005-09-16 00:00:00,-31.85417,115.47917,37.05169
2005-10-16 00:00:00,-31.85417,115.47917,48.728504
2005-11-16 00:00:00,-31.85417,115.47917,60.623924
2005-12-16 00:00:00,-31.85417,115.47917,62.598625
2006-01-16 00:00:00,-31.85417,115.47917,54.977524
2006-02-16 00:00:00,-31.85417,115.47917,57.334145
2006-03-16 00:00:00,-31.85417,115.47917,47.164997
2006-04-16 00:00:00,-31.85417,115.47917,36.094097
2006-05-16 00:00:00,-31.85417,115.47917,26.207453
2006-06-16 00:00:00,-31.85417,115.47917,21.789906
2006-07-16 00:00:00,-31.85417,115.47917,21.572643
2006-08-16 00:00:00,-31.85417,115.47917,28.006603
2006-09-16 00:00:00,-31.85417,115.47917,39.24359
2006-10-16 00:00:00,-31.85417,115.47917,53.543545
2006-11-16 00:00:00,-31.85417,115.47917,59.15772
2006-12-16 00:00:00,-31.85417,115.47917,61.894596
2007-01-16 00:00:00,-31.85417,115.47917,59.780224
2007-02-16 00:00:00,-31.85417,115.47917,55.02304
2007-03-16 00:00:00,-31.85417,115.47917,48.88677
2007-04-16 00:00:00,-31.85417,115.47917,34.36402
2007-05-16 00:00:00,-31.85417,115.47917,25.56882
2007-06-16 00:00:00,-31.85417,115.47917,22.276201
2007-07-16 00:00:00,-31.85417,115.47917,19.613396
2007-08-16 00:00:00,-31.85417,115.47917,26.559452
2007-09-16 00:00:00,-31.85417,115.47917,37.982464
2007-10-16 00:00:00,-31.85417,115.47917,49.570923
2007-11-16 00:00:00,-31.85417,115.47917,63.45393
2007-12-16 00:00:00,-31.85417,115.47917,61.809914
2008-01-16 00:00:00,-31.85417,115.47917,64.05054
2008-02-16 00:00:00,-31.85417,115.47917,54.988415
2008-03-16 00:00:00,-31.85417,115.47917,47.66593
2008-04-16 00:00:00,-31.85417,115.47917,35.58087
2008-05-16 00:00:00,-31.85417,115.47917,23.367216
2008-06-16 00:00:00,-31.85417,115.47917,22.458029
2008-07-16 00:00:00,-31.85417,115.47917,20.119984
2008-08-16 00:00:00,-31.85417,115.47917,31.676855
2008-09-16 00:00:00,-31.85417,115.47917,38.76128
2008-10-16 00:00:00,-31.85417,115.47917,49.73509
2008-11-16 00:00:00,-31.85417,115.47917,59.435085
2008-12-16 00:00:00,-31.85417,115.47917,66.85755
2009-01-16 00:00:00,-31.85417,115.47917,64.00386
2009-02-16 00:00:00,-31.85417,115.47917,53.052834
2009-03-16 00:00:00,-31.85417,115.47917,48.082813
2009-04-16 00:00:00,-31.85417,115.47917,35.81901
2009-05-16 00:00:00,-31.85417,115.47917,27.597433
2009-06-16 00:00:00,-31.85417,115.47917,20.564953
2009-07-16 00:00:00,-31.85417,115.47917,23.139174
2009-08-16 00:00:00,-31.85417,115.47917,26.580832
2009-09-16 00:00:00,-31.85417,115.47917,37.9568
2009-10-16 00:00:00,-31.85417,115.47917,51.548775
2009-11-16 00:00:00,-31.85417,115.47917,57.348034
2009-12-16 00:00:00,-31.85417,115.47917,63.68488
2010-01-16 00:00:00,-31.85417,115.47917,63.139626
2010-02-16 00:00:00,-31.85417,115.47917,53.673832
2010-03-16 00:00:00,-31.85417,115.47917,46.78352
2010-04-16 00:00:00,-31.85417,115.47917,34.140648
2010-05-16 00:00:00,-31.85417,115.47917,27.74277
2010-06-16 00:00:00,-31.85417,115.47917,20.415768
2010-07-16 00:00:00,-31.85417,115.47917,22.28974
2010-08-16 00:00:00,-31.85417,115.47917,30.57293
2010-09-16 00:00:00,-31.85417,115.47917,43.01214
2010-10-16 00:00:00,-31.85417,115.47917,54.155167
2010-11-16 00:00:00,-31.85417,115.47917,57.897614
2010-12-16 00:00:00,-31.85417,115.47917,62.067898
2011-01-16 00:00:00,-31.85417,115.47917,62.584606
2011-02-16 00:00:00,-31.85417,115.47917,56.539272
2011-03-16 00:00:00,-31.85417,115.47917,49.754745
2011-04-16 00:00:00,-31.85417,115.47917,34.664997
2011-05-16 00:00:00,-31.85417,115.47917,26.038933
2011-06-16 00:00:00,-31.85417,115.47917,20.431698
2011-07-16 00:00:00,-31.85417,115.47917,21.04065
2011-08-16 00:00:00,-31.85417,115.47917,29.558186
2011-09-16 00:00:00,-31.85417,115.47917,37.401787
2011-10-16 00:00:00,-31.85417,115.47917,48.797924
2011-11-16 00:00:00,-31.85417,115.47917,52.969353
2011-12-16 00:00:00,-31.85417,115.47917,64.80908
2012-01-16 00:00:00,-31.85417,115.47917,62.529247
2012-02-16 00:00:00,-31.85417,115.47917,55.380306
2012-03-16 00:00:00,-31.85417,115.47917,49.15252
2012-04-16 00:00:00,-31.85417,115.47917,32.096794
2012-05-16 00:00:00,-31.85417,115.47917,26.826977
2012-06-16 00:00:00,-31.85417,115.47917,19.329092
2012-07-16 00:00:00,-31.85417,115.47917,25.092686
2012-08-16 00:00:00,-31.85417,115.47917,30.857525
2012-09-16 00:00:00,-31.85417,115.47917,40.110867
2012-10-16 00:00:00,-31.85417,115.47917,52.153053
2012-11-16 00:00:00,-31.85417,115.47917,58.165443
2012-12-16 00:00:00,-31.85417,115.47917,60.704098
2013-01-16 00:00:00,-31.85417,115.47917,61.175346
2013-02-16 00:00:00,-31.85417,115.47917,54.874153
2013-03-16 00:00:00,-31.85417,115.47917,46.711533
2013-04-16 00:00:00,-31.85417,115.47917,31.373985
2013-05-16 00:00:00,-31.85417,115.47917,24.625479
2013-06-16 00:00:00,-31.85417,115.47917,22.022194
2013-07-16 00:00:00,-31.85417,115.47917,21.292261
2013-08-16 00:00:00,-31.85417,115.47917,29.55351
2013-09-16 00:00:00,-31.85417,115.47917,35.58499
2013-10-16 00:00:00,-31.85417,115.47917,50.16703
2013-11-16 00:00:00,-31.85417,115.47917,62.01192
2013-12-16 00:00:00,-31.85417,115.47917,65.04757
2014-01-16 00:00:00,-31.85417,115.47917,65.399605
2014-02-16 00:00:00,-31.85417,115.47917,59.50449
2014-03-16 00:00:00,-31.85417,115.47917,45.425945
2014-04-16 00:00:00,-31.85417,115.47917,34.56075
2014-05-16 00:00:00,-31.85417,115.47917,22.23499
2014-06-16 00:00:00,-31.85417,115.47917,21.022
2014-07-16 00:00:00,-31.85417,115.47917,22.198
2014-08-16 00:00:00,-31.85417,115.47917,28.838
2014-09-16 00:00:00,-31.85417,115.47917,36.876
2014-10-16 00:00:00,-31.85417,115.47917,51.87
2014-11-16 00:00:00,-31.85417,115.47917,57.652
2014-12-16 00:00:00,-31.85417,115.47917,63.424
2015-01-16 00:00:00,-31.85417,115.47917,62.364
2015-02-16 00:00:00,-31.85417,115.47917,54.636
2015-03-16 00:00:00,-31.85417,115.47917,46.596
2015-04-16 00:00:00,-31.85417,115.47917,33.828
2015-05-16 00:00:00,-31.85417,115.47917,26.648
2015-06-16 00:00:00,-31.85417,115.47917,21.314
2015-07-16 00:00:00,-31.85417,115.47917,21.62
2015-08-16 00:00:00,-31.85417,115.47917,29.19
2015-09-16 00:00:00,-31.85417,115.47917,41.906
2015-10-16 00:00:00,-31.85417,115.47917,49.146
2015-11-16 00:00:00,-31.85417,115.47917,61.712
2015-12-16 00:00:00,-31.85417,115.47917,62.766
2016-01-16 00:00:00,-31.85417,115.47917,58.812
2016-02-16 00:00:00,-31.85417,115.47917,58.936
2016-03-16 00:00:00,-31.85417,115.47917,45.3
2016-04-16 00:00:00,-31.85417,115.47917,30.82
2016-05-16 00:00:00,-31.85417,115.47917,26.334
2016-06-16 00:00:00,-31.85417,115.47917,20.684
2016-07-16 00:00:00,-31.85417,115.47917,23.78
2016-08-16 00:00:00,-31.85417,115.47917,28.808
2016-09-16 00:00:00,-31.85417,115.47917,38.026
2016-10-16 00:00:00,-31.85417,115.47917,51.484
2016-11-16 00:00:00,-31.85417,115.47917,60.874
2016-12-16 00:00:00,-31.85417,115.47917,65.084
2017-01-16 00:00:00,-31.85417,115.47917,63.17
2017-02-16 00:00:00,-31.85417,115.47917,54.678
2017-03-16 00:00:00,-31.85417,115.47917,44.798
2017-04-16 00:00:00,-31.85417,115.47917,37.608
2017-05-16 00:00:00,-31.85417,115.47917,25.828
2017-06-16 00:00:00,-31.85417,115.47917,22.986
2017-07-16 00:00:00,-31.85417,115.47917,20.34
2017-08-16 00:00:00,-31.85417,115.47917,29.524
2017-12-16 00:00:00,-31.85417,115.47917,63.744
2018-01-16 00:00:00,-31.85417,115.47917,60.69
2018-02-16 00:00:00,-31.85417,115.47917,58.33
2018-03-16 00:00:00,-31.85417,115.47917,47.044
2018-04-16 00:00:00,-31.85417,115.47917,33.768
2018-05-16 00:00:00,-31.85417,115.47917,27.57
2018-06-16 00:00:00,-31.85417,115.47917,22.048
2018-07-16 00:00:00,-31.85417,115.47917,21.098
2018-08-16 00:00:00,-31.85417,115.47917,26.114
2018-09-16 00:00:00,-31.85417,115.47917,41.358
2018-10-16 00:00:00,-31.85417,115.47917,50.314
2018-11-16 00:00:00,-31.85417,115.47917,59.054
2018-12-16 00:00:00,-31.85417,115.47917,66.686
2019-01-16 00:00:00,-31.85417,115.47917,65.724
2019-02-16 00:00:00,-31.85417,115.47917,57.838
2019-03-16 00:00:00,-31.85417,115.47917,47.114
2019-04-16 00:00:00,-31.85417,115.47917,37.342
2019-05-16 00:00:00,-31.85417,115.47917,27.15
2019-06-16 00:00:00,-31.85417,115.47917,20.038
2019-07-16 00:00:00,-31.85417,115.47917,22.526
2019-08-16 00:00:00,-31.85417,115.47917,29.876
2019-09-16 00:00:00,-31.85417,115.47917,41.556
2019-10-16 00:00:00,-31.85417,115.47917,51.978
2019-11-16 00:00:00,-31.85417,115.47917,62.632
2019-12-16 00:00:00,-31.85417,115.47917,65.312
2020-01-16 00:00:00,-31.85417,115.47917,66.372
2020-02-16 00:00:00,-31.85417,115.47917,51.542
2020-03-16 00:00:00,-31.85417,115.47917,45.36
2020-04-16 00:00:00,-31.85417,115.47917,32.908
2020-05-16 00:00:00,-31.85417,115.47917,26.246
2020-06-16 00:00:00,-31.85417,115.47917,20.372
2020-07-16 00:00:00,-31.85417,115.47917,24.782
2020-08-16 00:00:00,-31.85417,115.47917,26.97
2020-09-16 00:00:00,-31.85417,115.47917,38.03
2020-10-16 00:00:00,-31.85417,115.47917,54.248
2020-11-16 00:00:00,-31.85417,115.47917,56.286
2020-12-16 00:00:00,-31.85417,115.47917,67.306
2021-01-16 00:00:00,-31.85417,115.47917,65.044
2021-02-16 00:00:00,-31.85417,115.47917,52.732
2021-03-16 00:00:00,-31.85417,115.47917,46.382
2021-04-16 00:00:00,-31.85417,115.47917,32.11
2021-05-16 00:00:00,-31.85417,115.47917,24.582
2021-06-16 00:00:00,-31.85417,115.47917,21.312
2021-07-16 00:00:00,-31.85417,115.47917,21.888
2021-08-16 00:00:00,-31.85417,115.47917,29.244
2021-09-16 00:00:00,-31.85417,115.47917,41.44
2021-10-16 00:00:00,-31.85417,115.47917,49.582
2021-11-16 00:00:00,-31.85417,115.47917,61.592
2021-12-16 00:00:00,-31.85417,115.47917,66.006
2022-01-16 00:00:00,-31.85417,115.47917,66.014
2022-02-16 00:00:00,-31.85417,115.47917,60.828
2022-03-16 00:00:00,-31.85417,115.47917,44.326
2022-04-16 00:00:00,-31.85417,115.47917,33.222
2022-05-16 00:00:00,-31.85417,115.47917,27.048
2022-06-16 00:00:00,-31.85417,115.47917,20.866
2022-07-16 00:00:00,-31.85417,115.47917,22.098
2022-08-16 00:00:00,-31.85417,115.47917,29.138
2022-09-16 00:00:00,-31.85417,115.47917,37.066
2022-10-16 00:00:00,-31.85417,115.47917,51.574
2022-11-16 00:00:00,-31.85417,115.47917,59.546
2022-12-16 00:00:00,-31.85417,115.47917,66.926
2023-01-16 00:00:00,-31.85417,115.47917,63.75
2023-02-16 00:00:00,-31.85417,115.47917,60.274
2023-03-16 00:00:00,-31.85417,115.47917,44.996
2023-04-16 00:00:00,-31.85417,115.47917,34.846
2023-05-16 00:00:00,-31.85417,115.47917,24.802
2023-06-16 00:00:00,-31.85417,115.47917,20.348
2023-07-16 00:00:00,-31.85417,115.47917,22.496
2023-08-16 00:00:00,-31.85417,115.47917,29.91
2023-09-16 00:00:00,-31.85417,115.47917,40.208
2023-10-16 00:00:00,-31.85417,115.47917,52.196
2023-11-16 00:00:00,-31.85417,115.47917,60.582
2023-12-16 00:00:00,-31.85417,115.47917,67.002
2024-01-16 00:00:00,-31.85417,115.47917,63.924
2024-02-16 00:00:00,-31.85417,115.47917,56.222
2024-03-16 00:00:00,-31.85417,115.47917,48.6
2024-04-16 00:00:00,-31.85417,115.47917,37.558
2024-05-16 00:00:00,-31.85417,115.47917,25.032
2024-06-16 00:00:00,-31.85417,115.47917,20.884
