time,latitude,longitude,par
2003-01-16 00:00:00,-31.895838,115.68751,64.2418
2003-02-16 00:00:00,-31.895838,115.68751,53.480118
2003-03-16 00:00:00,-31.895838,115.68751,46.32477
2003-04-16 00:00:00,-31.895838,115.68751,31.759937
2003-05-16 00:00:00,-31.895838,115.68751,26.387646
2003-06-16 00:00:00,-31.895838,115.68751,19.774437
2003-07-16 00:00:00,-31.895838,115.68751,20.13659
2003-08-16 00:00:00,-31.895838,115.68751,28.711147
2003-09-16 00:00:00,-31.895838,115.68751,39.118217
2003-10-16 00:00:00,-31.895838,115.68751,49.285824
2003-11-16 00:00:00,-31.895838,115.68751,61.271545
2003-12-16 00:00:00,-31.895838,115.68751,63.799076
2004-01-16 00:00:00,-31.895838,115.68751,63.745583
2004-02-16 00:00:00,-31.895838,115.68751,55.354378
2004-03-16 00:00:00,-31.895838,115.68751,48.201996
2004-04-16 00:00:00,-31.895838,115.68751,31.41099
2004-05-16 00:00:00,-31.895838,115.68751,24.954874
2004-06-16 00:00:00,-31.895838,115.68751,18.989077
2004-07-16 00:00:00,-31.895838,115.68751,24.473797
2004-08-16 00:00:00,-31.895838,115.68751,29.51133
2004-09-16 00:00:00,-31.895838,115.68751,41.232754
2004-10-16 00:00:00,-31.895838,115.68751,51.45336
2004-11-16 00:00:00,-31.895838,115.68751,58.601883
2004-12-16 00:00:00,-31.895838,115.68751,61.737286
2005-01-16 00:00:00,-31.895838,115.68751,63.004116
2005-02-16 00:00:00,-31.895838,115.68751,57.438747
2005-03-16 00:00:00,-31.895838,115.68751,38.64166
2005-04-16 00:00:00,-31.895838,115.68751,33.91456
2005-05-16 00:00:00,-31.895838,115.68751,24.66107
2005-06-16 00:00:00,-31.895838,115.68751,17.451668
2005-07-16 00:00:00,-31.895838,115.68751,22.873236
2005-08-16 00:00:00,-31.895838,115.68751,29.146757
2005-09-16 00:00:00,-31.895838,115.68751,36.76847
2005-10-16 00:00:00,-31.895838,115.68751,50.00611
2005-11-16 00:00:00,-31.895838,115.68751,60.028454
2005-12-16 00:00:00,-31.895838,115.68751,62.638626
2006-01-16 00:00:00,-31.895838,115.68751,56.070995
2006-02-16 00:00:00,-31.895838,115.68751,58.18207
2006-03-16 00:00:00,-31.895838,115.68751,45.856026
2006-04-16 00:00:00,-31.895838,115.68751,36.255398
2006-05-16 00:00:00,-31.895838,115.68751,26.39787
2006-06-16 00:00:00,-31.895838,115.68751,21.206564
2006-07-16 00:00:00,-31.895838,115.68751,22.58376
2006-08-16 00:00:00,-31.895838,115.68751,28.920622
2006-09-16 00:00:00,-31.895838,115.68751,38.00329
2006-10-16 00:00:00,-31.895838,115.68751,52.77924
2006-11-16 00:00:00,-31.895838,115.68751,57.73601
