time,latitude,longitude,par
2003-01-16 00:00:00,-32.437504,115.68751,63.678715
2003-02-16 00:00:00,-32.437504,115.68751,54.814926
2003-03-16 00:00:00,-32.437504,115.68751,47.559776
2003-04-16 00:00:00,-32.437504,115.68751,30.047184
2003-05-16 00:00:00,-32.437504,115.68751,23.533743
2003-06-16 00:00:00,-32.437504,115.68751,18.26354
2003-07-16 00:00:00,-32.437504,115.68751,18.04889
2003-08-16 00:00:00,-32.437504,115.68751,27.425507
2003-09-16 00:00:00,-32.437504,115.68751,36.25834
2003-10-16 00:00:00,-32.437504,115.68751,45.33681
2003-11-16 00:00:00,-32.437504,115.68751,58.936543
2003-12-16 00:00:00,-32.437504,115.68751,65.08855
2004-01-16 00:00:00,-32.437504,115.68751,63.083332
2004-02-16 00:00:00,-32.437504,115.68751,54.880527
2004-03-16 00:00:00,-32.437504,115.68751,47.811615
2004-04-16 00:00:00,-32.437504,115.68751,32.251114
2004-05-16 00:00:00,-32.437504,115.68751,23.226816
2004-06-16 00:00:00,-32.437504,115.68751,16.078533
2004-07-16 00:00:00,-32.437504,115.68751,22.453407
2004-08-16 00:00:00,-32.437504,115.68751,27.466772
2004-09-16 00:00:00,-32.437504,115.68751,39.74096
2004-10-16 00:00:00,-32.437504,115.68751,49.64299
2004-11-16 00:00:00,-32.437504,115.68751,56.34351
2004-12-16 00:00:00,-32.437504,115.68751,64.88411
2005-01-16 00:00:00,-32.437504,115.68751,65.1368
2005-02-16 00:00:00,-32.437504,115.68751,55.236225
2005-03-16 00:00:00,-32.437504,115.68751,38.286293
2005-04-16 00:00:00,-32.437504,115.68751,32.47427
2005-05-16 00:00:00,-32.437504,115.68751,23.76225
2005-06-16 00:00:00,-32.437504,115.68751,15.305584
2005-07-16 00:00:00,-32.437504,115.68751,23.404757
2005-08-16 00:00:00,-32.437504,115.68751,26.043715
2005-09-16 00:00:00,-32.437504,115.68751,36.989414
2005-10-16 00:00:00,-32.437504,115.68751,47.552135
2005-11-16 00:00:00,-32.437504,115.68751,59.689995
2005-12-16 00:00:00,-32.437504,115.68751,62.603313
2006-01-16 00:00:00,-32.437504,115.68751,54.10931
2006-02-16 00:00:00,-32.437504,115.68751,56.00986
